Material,Material_Description,Plnt,MS,Typ,Combo_Ind,BO_items,GrpValue,Curr,BO_quan,Avail_QTY,AltATP,SU,Altern?,MM_note,BO_Note,FocCust,lpostp,maxDlvDate,ResCount,maxiPDdel,maxRDdelay,maxPDdelay,RES_QTY,PO_qty,Next_PO,PO_qty1,Delivdate,TABCD,XYZ,PDT,ProcType,SPT,lastResc,PDcount,MRPCn,Name,key_plant
2283233,Crimping dies NCR 12T D CU 70,3000,33,X6,nan,1,12118900.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-15,10,23,75,23,nan,1.0,4537133874,1.0,2024-09-25,D,N,58,F,U0,2024-09-06,1,L15,Daniel Ruiz,3000/2283233
2252514,Cordl. cable cutter NCT 85 C-22 case,3000,40,X5,nan,1,398193000.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-09-27,5,23,63,23,nan,3.0,4536825350,1.0,2024-08-05,C,Z,58,F,U0,2024-09-04,1,L15,Daniel Ruiz,3000/2252514
2179276,Fastener guide X-FG B3-ME 02 packed,3000,40,X6,nan,1,3809500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-02,13,12,67,12,nan,1.0,4537059280,1.0,2024-09-11,D,Z,60,F,4C,2024-09-06,1,L04,Angie Vergara,3000/2179276
2283205,Crimping dies NCR 6T D CU 16,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283205
2283206,Crimping dies NCR 6T D CU 25,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283206
2283207,Crimping dies NCR 6T D CU 35,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283207
2283208,Crimping dies NCR 6T D CU 50,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283208
2283209,Crimping dies NCR 6T D CU 70,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283209
2283210,Crimping dies NCR 6T D CU 95,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283210
2283211,Crimping dies NCR 6T D CU 120,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283211
2283212,Crimping dies NCR 6T D CU 150,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283212
2283213,Crimping dies NCR 6T D CU 185,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283213
2283214,Crimping dies NCR 6T D CU 240,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283214
2283215,Crimping dies NCR 6T D CU 300,3000,40,X6,nan,1,9322200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-14,6,23,74,23,nan,1.0,4537133874,1.0,2024-09-25,D,Z,58,F,U0,2024-09-06,1,L09,Daniel Ruiz,3000/2283215
2316598,"Ground rod driver TE-SX RD 3/4""",3000,40,X6,nan,1,10146700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-09-06,2024-10-02,6,11,65,11,nan,1.0,4537059280,1.0,2024-09-11,D,Z,60,F,4C,2024-09-06,1,L09,Daniel Ruiz,3000/2316598
2429009,"Rod setting tool TE-Y RD 3/4""",3000,33,X6,nan,1,4866600.0,CLP,10.0,-1.0,0,PC,0,"03  Item alternativo 2316595, por favor informar al cliente; rechace la línea e ingrese una nueva.",nan,nan,2024-09-06,2024-10-04,29,13,67,13,1,,13518379,1.0,2024-09-30,D,N,60,F,4C,2024-09-10,1,L09,Daniel Ruiz,3000/2429009
285703,Wood/drywall screwdriver SD 2500 120V,3000,33,X6,nan,1,5764500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-02,31,48,64,48,nan,1.0,4537176831,1.0,2024-08-20,D,Z,14,F,90,2024-09-06,1,L10,Angie Vergara,3000/285703
2312470,Stepped drill bit 6-39 /3,3000,33,X6,nan,1,11811700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-09-06,2024-10-01,9,10,63,10,nan,1.0,4537059280,1.0,2024-09-11,D,Z,60,F,4C,2024-09-06,1,L09,Daniel Ruiz,3000/2312470
2070369,"Impact socket SI-S 1/2""-10 S",8750,40,X6,nan,1,467054700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-27,2024-10-24,3,24,77,24,nan,20.0,4537217370,20.0,2024-10-16,D,N,62,F,4C,2024-08-27,1,L09,Daniel Ruiz,8750/2070369
2070371,"Impact socket SI-S 1/2""-13 S",8750,40,X6,nan,1,467054700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-27,2024-10-24,3,24,77,24,nan,20.0,4537217370,20.0,2024-10-16,D,N,62,F,4C,2024-08-27,1,L09,Daniel Ruiz,8750/2070371
2070372,"Impact socket SI-S 1/2""-15 S",8750,40,X6,nan,1,467054700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-27,2024-10-24,3,24,77,24,nan,20.0,4537217370,20.0,2024-10-16,D,Y,62,F,4C,2024-08-27,1,L09,Daniel Ruiz,8750/2070372
2070373,"Impact socket SI-S 1/2""-16 S",8750,40,X6,nan,1,467054700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-27,2024-10-24,3,24,77,24,nan,20.0,4537217370,20.0,2024-10-16,D,N,62,F,4C,2024-08-27,1,L09,Daniel Ruiz,8750/2070373
435442,Batter board receiver holder PRA 751,8330,40,X6,nan,1,20761600.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-09-18,0,0,49,0,nan,1.0,4537117590,1.0,2024-09-17,D,N,54,F,4C,,1,L07,Angie Vergara,8330/435442
2017478,Tripod PRA 90,8330,40,X6,nan,1,188246600.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-09-17,0,0,48,0,nan,1.0,4537043918,1.0,2024-09-03,D,N,54,F,4C,,1,L07,Angie Vergara,8330/2017478
333310,Pole tool X-PT 351 7FT assy,8330,40,X6,nan,1,102235100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-07-19,2024-09-27,1,8,56,8,nan,1.0,4537117589,1.0,2024-09-17,D,Z,54,F,4C,2024-07-19,1,L04,Angie Vergara,8330/333310
340645,Firestop mortar CP 637 FS,8330,40,X6,nan,1,39279300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-08-30,2024-09-24,2,35,53,35,nan,1.0,4537020693,1.0,2024-08-19,D,Z,47,F,90,2024-08-30,1,L03,Ana Sousa,8330/340645
2143260,Depth gauge S-DG BT M8/7 Short 6,8330,60,X6,nan,1,34158500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-10-07,0,0,62,0,nan,25.0,4537278206,10.0,2024-10-22,C,Y,54,F,4C,,1,L10,Angie Vergara,8330/2143260
2218784,Cartridge holder CD 4 310ml plastic,3000,40,X6,nan,1,4129100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-09-30,6,6,55,6,nan,1.0,4537062209,1.0,2024-09-11,D,Y,59,F,U4,2024-09-06,1,L09,Daniel Ruiz,3000/2218784
376231,Piston X-462-PM,3000,40,X6,nan,1,4751100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-09-23,5,19,52,19,nan,1.0,4536903329,1.0,2024-08-19,C,N,60,F,4C,2024-09-04,1,L04,Angie Vergara,3000/376231
304165,Rail support MQP-21-72-F,8330,60,ND,nan,1,8087300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-16,2,0,68,0,nan,24.0,4537216313,24.0,2024-10-08,C,Y,52,F,U0,2024-09-06,1,L06,Reinaldo Vargas,8330/304165
2206737,Hammer drill bit TE-CX 28/27,8330,33,X6,nan,1,13592300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-09-20,0,0,49,0,nan,1.0,4537081777,1.0,2024-09-10,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2206737
2101255,Receptacle X-PT B3,3000,33,X6,nan,1,47406000.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-10,2024-10-09,7,9,61,9,nan,1.0,4537132614,1.0,2024-09-25,D,Z,60,F,4C,2024-09-10,1,L04,Angie Vergara,3000/2101255
254687,Grip section X-PT assy,3000,33,X6,nan,1,41601300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-10,2024-10-09,7,9,61,9,nan,1.0,4537132593,1.0,2024-09-25,C,N,60,F,4C,2024-09-10,1,L04,Angie Vergara,3000/254687
2158344,Change module 152 SPX/SP-H abras,8330,40,X6,nan,1,84042100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-09-24,0,0,50,0,nan,1.0,4537117569,1.0,2024-09-17,D,Z,54,F,4C,,1,L05,Angie Vergara,8330/2158344
287030,Stepped drill bit 6 - 30mm x 2mm,8330,60,ND,nan,1,27123400.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-07-19,2024-09-27,1,4,52,4,nan,1.0,4537214318,1.0,2024-08-20,D,Z,54,F,4C,2024-07-19,1,L09,Daniel Ruiz,8330/287030
2101257,Brace X-SL B3 packed,8330,40,X6,nan,1,4717800.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-09-16,0,0,44,0,nan,1.0,4537189650,1.0,2024-10-01,D,N,54,F,4C,,1,L04,Angie Vergara,8330/2101257
2158237,Core bit B 102/450 SP-H abras,3000,40,X5,nan,1,,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-15,2024-12-30,2,0,0,0,nan,9.0,4537132585,2.0,2024-09-25,B,Y,60,F,4C,2024-08-15,1,L05,Angie Vergara,3000/2158237
2323711,Tool bag M,3000,40,X0,nan,2,109992400.0,CLP,150.0,-1.0,0,PC,0,nan,nan,nan,2024-07-18,2024-09-24,1,0,999,0,22,31.0,4536904822,6.0,2024-08-19,B,X,58,F,U0,2024-07-18,1,L09,Daniel Ruiz,3000/2323711
2277042,Point laser PM 2-PE,3000,40,X6,nan,1,32955400.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-16,2024-10-17,9,15,64,15,nan,1.0,4537200950,1.0,2024-10-09,D,N,58,F,U0,2024-08-16,1,L07,Angie Vergara,3000/2277042
2252510,Cordl. cable cutter NCT 53 C-22 case,8750,40,X6,nan,1,363502500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-29,2024-10-24,12,19,68,19,nan,1.0,4537216220,1.0,2024-10-16,D,N,60,F,U0,2024-08-29,1,L15,Daniel Ruiz,8750/2252510
2351670,Wall saw blade DS-BT 1600x4.3/60H MCL,3000,40,X6,nan,1,369826000.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-09-25,5,19,46,19,nan,1.0,4536904797,1.0,2024-08-19,C,Z,92,F,U0,2024-09-04,1,L12,Angie Vergara,3000/2351670
406786,Shank TE-S SH 45,3000,40,X6,nan,1,3642500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-06,2024-10-08,4,7,54,7,nan,1.0,4537132591,1.0,2024-09-25,D,Y,60,F,4C,2024-09-06,1,L09,Daniel Ruiz,3000/406786
2027859,Vacuum baseplate DD-ST-VBP 120/160,8330,40,X6,nan,1,152338000.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-02,0,0,49,0,nan,1.0,4537189671,1.0,2024-10-01,B,Z,54,F,4C,,1,L12,Angie Vergara,8330/2027859
2197974,"Anchor rod HAS-B-105 HDG 5/8""x12""",8330,40,X6,nan,1,41226400.0,CLP,10.0,-1.0,0,PAC,0,Material disponível na 8342.,nan,X,,2024-09-17,0,0,38,0,nan,1.0,4537198223,1.0,2024-08-14,D,Z,47,F,90,,1,L01,Ana Sousa,8330/2197974
2261176,"Bimetal hole saw 76mm-3"" MultiCut",8330,40,X6,nan,1,6001700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-10-03,0,0,50,0,nan,1.0,4537152939,1.0,2024-09-24,D,N,54,F,4C,,1,L09,Daniel Ruiz,8330/2261176
2218556,Cartridge holder CD 4 600ml aluminium,8750,33,Y1,nan,1,8422500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-28,2024-10-22,4,11,62,11,nan,8.0,4537219564,2.0,2024-10-16,D,X,61,F,U4,2024-08-28,1,L09,Daniel Ruiz,8750/2218556
2118059,Cutting disc EQD SPX 180/22 silent,3000,40,X6,nan,1,12047800.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-07-30,2024-10-17,4,10,58,10,nan,1.0,4537200963,1.0,2024-10-09,D,Z,58,F,U0,2024-07-30,1,L05,Angie Vergara,3000/2118059
2151633,Hammer drill bit TE-CX 12.5/22,8330,40,X6,nan,1,7903100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-10-07,0,0,50,0,nan,5.0,4537152857,5.0,2024-09-24,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2151633
2224231,Hammer drill bit  TE-C 10/21,3000,40,X6,nan,1,585300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-07-30,2024-10-16,1,7,55,7,nan,1.0,4537202058,1.0,2024-10-09,D,Z,60,F,4C,2024-07-30,1,L09,Daniel Ruiz,3000/2224231
435018,"Hammer drill bit TE-CX 5/8""-8""",3000,60,ND,nan,1,6301100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-12,2024-11-26,21,35,84,35,nan,2.0,4524238423,2.0,2018-06-22,A,X,60,F,4C,2024-09-12,1,L09,Daniel Ruiz,3000/435018
2251326,Cordl. orbital jig saw SJT 6-22 case,8330,40,X6,nan,1,113544100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-03,0,0,47,0,nan,1.0,4537155512,1.0,2024-09-24,D,Z,53,F,U4,,1,L15,Daniel Ruiz,8330/2251326
2110678,Electronics TE 800 100-230V packed,8335,40,PD,nan,5,119874200.0,CLP,50.0,-1.0,0,PC,0,nan,nan,X,2024-09-03,2024-10-14,2,26,999,26,nan,1.0,4537342378,1.0,2024-10-09,B,Y,30,F,9S,2024-09-03,1,U26,SP\RDC Harrisburg,8335/2110678
2260561,Dia blade 180/22 P univ,3000,40,X5,nan,1,43076700.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-07-30,2024-10-16,2,7,55,7,nan,15.0,4537202058,11.0,2024-10-09,C,Y,60,F,4C,2024-07-30,1,L05,Angie Vergara,3000/2260561
2206743,"Hammer drill bit TE-CX 3/4""-18""",8330,40,X6,nan,1,14559800.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-10,0,0,48,0,nan,26.0,4537043986,24.0,2024-09-03,C,Y,54,F,4C,,1,L09,Daniel Ruiz,8330/2206743
2025902,"Hammer drill bit TE-CX 3/16""-4"" MP8",8330,40,X6,nan,1,16762100.0,CLP,10.0,-1.0,0,PAC,0,nan,nan,nan,,2024-10-03,0,0,43,0,nan,1.0,4537189702,1.0,2024-10-01,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2025902
332033,Handwheel DD-LR-FH-3A assy,3000,40,X6,nan,1,12677200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-03,2024-10-30,7,12,60,12,nan,1.0,4537265529,1.0,2024-10-23,D,Z,60,F,4C,2024-09-03,1,L05,Angie Vergara,3000/332033
267769,Dust removal system TE DRS-M,3000,40,X6,nan,1,22695900.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-12,2024-11-27,14,30,79,30,nan,1.0,4537170728,1.0,2024-08-12,D,Z,60,F,4C,2024-09-12,1,L09,Daniel Ruiz,3000/267769
2283241,Crimping dies NCR 12T D AL 10,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283241
2283242,Crimping dies NCR 12T D AL 16-25,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283242
2283243,Crimping dies NCR 12T D AL 35,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283243
2283244,Crimping dies NCR 12T D AL 50,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283244
2283245,Crimping dies NCR 12T D AL 70,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283245
2283246,Crimping dies NCR 12T D AL 95-120,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,Z,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283246
2283247,Crimping dies NCR 12T D AL 150,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283247
2283248,Crimping dies NCR 12T D AL 185,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,Z,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283248
2283249,Crimping dies NCR 12T D AL 240,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,N,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283249
2283250,Crimping dies NCR 12T D AL 300,3000,40,X6,nan,1,20775300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-04,2024-10-17,2,0,51,0,nan,1.0,4537200983,1.0,2024-10-09,D,Z,58,F,U0,2024-09-04,1,L09,Daniel Ruiz,3000/2283250
2070376,"Impact socket SI-S 1/2""-19 S",8650,40,X6,nan,1,1606300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-11,2024-10-10,3,4,42,4,1,,13455493,1.0,2024-10-09,D,N,53,F,4C,2024-09-11,1,L09,Daniel Ruiz,8650/2070376
385465,"Anchor rod HAS-R 304 SS 1/2""x8""",8330,33,Y1,nan,1,,CLP,10.0,-1.0,0,PAC,0,nan,nan,X,,2024-10-09,0,0,0,0,nan,1.0,4536925063,1.0,2024-08-05,D,N,47,F,90,,1,L01,Ana Sousa,8330/385465
213950,Twist drill bit HSS 2-8 (6) set,8330,40,X6,nan,1,3044500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,1.0,4537251035,1.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/213950
2224217,Hammer drill bit  TE-C 6/21,8330,33,X6,nan,1,1015900.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,5.0,4537251033,5.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224217
2224226,Hammer drill bit  TE-C 8/21,8330,33,X6,nan,1,930800.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,5.0,4537251041,5.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224226
2224231,Hammer drill bit  TE-C 10/21,8330,33,X6,nan,1,1015900.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,5.0,4537251030,5.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224231
2224254,Hammer drill bit  TE-C 12/21,8330,33,X6,nan,1,1185200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,5.0,4537251029,5.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224254
2224258,Hammer drill bit  TE-C 14/21,8330,33,X6,nan,1,1608500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,5.0,4537251039,5.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224258
2224264,Hammer drill bit  TE-C 16/21,8330,33,X6,nan,1,2031400.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,,2024-10-15,0,0,46,0,nan,1.0,4537251038,1.0,2024-10-15,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2224264
2194599,Batt.-actuated tool BX 3-BT A22 case,3000,40,X5,nan,1,267782800.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-11,2024-11-01,5,0,57,0,nan,5.0,4537265562,1.0,2024-10-23,B,Y,76,F,4C,2024-09-11,1,L04,Angie Vergara,3000/2194599
2165915,"Hammer drill bit TE-YX 1 1/4""-15""",8330,40,X6,nan,1,3621500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-10-15,0,0,45,0,nan,1.0,4537251027,1.0,2024-10-15,C,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2165915
2361442,Stud holder S-SH BT M10/W10,3000,40,X5,nan,1,8183400.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-10,2024-10-18,2,0,47,0,nan,3.0,4537202058,3.0,2024-10-09,C,Y,60,F,4C,2024-09-10,1,L10,Angie Vergara,3000/2361442
2289618,Change module DD-CM NX 50x38 X6,8650,40,X6,nan,1,88447500.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-09-10,2024-09-26,5,17,29,17,1,,13432144,1.0,2024-09-25,D,N,69,F,4C,2024-09-10,1,L05,Angie Vergara,8650/2289618
2014885,Module squeezer CFS-T SQU,3000,40,X6,nan,1,71929100.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-09-11,2024-10-03,6,0,35,0,1,1.0,13516221,1.0,2024-09-30,B,Y,60,F,4C,2024-09-11,1,L03,Ana Sousa,3000/2014885
212190,Bend assy,3000,40,X6,nan,1,4145600.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-08-19,2024-10-30,3,6,53,6,nan,1.0,4537265529,1.0,2024-10-23,D,Z,60,F,4C,2024-08-19,1,L05,Angie Vergara,3000/212190
2341102,"Hammer drill bit TE-CX 1/2""-6"" MP8",8330,40,X6,nan,1,26077500.0,CLP,10.0,-1.0,0,PAC,0,nan,nan,nan,,2024-09-26,0,0,30,0,nan,1.0,4537289517,1.0,2024-09-13,D,N,54,F,4C,,1,L09,Daniel Ruiz,8330/2341102
2227009,Wall mount with magnetic bracket PMA 90,8750,40,X6,nan,1,2582200.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-09-12,2024-11-27,3,0,73,0,1,,13468193,1.0,2024-11-15,D,Y,62,F,4C,2024-09-12,1,L07,Angie Vergara,8750/2227009
2213354,Suction hose VC 2D-22 & VC 5/75(A)-22,3000,40,X6,nan,1,,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-08-26,2024-10-29,5,7,52,7,nan,1.0,4537266533,1.0,2024-10-23,D,Z,58,F,U0,2024-08-26,1,L05,Angie Vergara,3000/2213354
2158244,Core bit B 162/450 SP-H abras,3000,40,X5,nan,1,48116900.0,CLP,10.0,-1.0,0,PC,0,nan,nan,nan,2024-09-12,2024-10-11,3,5,40,5,nan,4.0,4537132589,1.0,2024-09-25,C,Y,60,F,4C,2024-09-12,1,L05,Angie Vergara,3000/2158244
2165911,"Hammer drill bit TE-YX 1 1/16""-21""",8330,40,X6,nan,1,34823600.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,,2024-08-22,0,0,4,0,nan,5.0,4537340379,5.0,2024-09-11,D,Z,54,F,4C,,1,L09,Daniel Ruiz,8330/2165911
2136479,"Impact socket SI-S 3/4""-46 L",3000,40,X6,nan,1,27009300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-30,2024-11-13,4,12,61,12,nan,1.0,4537265529,1.0,2024-10-23,D,N,60,F,4C,2024-09-03,1,L09,Daniel Ruiz,3000/2136479
2136478,"Impact socket SI-S 3/4""-41 L",3000,40,X6,nan,1,27009300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-30,2024-11-13,4,12,61,12,nan,1.0,4537343558,1.0,2024-11-06,D,N,60,F,4C,2024-09-03,1,L09,Daniel Ruiz,3000/2136478
2136477,"Impact socket SI-S 3/4""-36 L",3000,40,X6,nan,1,27009300.0,CLP,10.0,-1.0,0,PC,0,nan,nan,X,2024-08-30,2024-11-13,4,12,61,12,nan,1.0,4537265529,1.0,2024-10-23,D,N,60,F,4C,2024-09-03,1,L09,Daniel Ruiz,3000/2136477
