CoCd|Plnt|Material|SLoc|MvT|Mat_Doc|Item|Pstng_Date|Qty_in_UnE|EUn|Material_Description|PO|Movement_Type_Text|Amount_in_LC|Quantity|Supplier|Rec|Mvt|Counter|TETy|key_plant
5211|8790|2314164|0|101|5066119713|1|2024-04-24|1|PC|Cutting disc 115/22mm SPX metal|4536604395|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2314164
5211|8790|2314164|0|101|5066029592|1|2024-04-16|1|PC|Cutting disc 115/22mm SPX metal|4536299934|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2314164
5211|8790|2314164|0|101|5064985319|1|2024-01-04|1|PC|Cutting disc 115/22mm SPX metal|4535967418|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2314164
5251|3090|2314166|0|101|5066243982|1|2024-05-07|1|PC|Cutting disc 230/22mm SPX metal|4536670021|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314166
5251|3090|2314166|0|101|5065596372|1|2024-03-05|1|PC|Cutting disc 230/22mm SPX metal|4536317860|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314166
5241|8690|2314166|0|101|5066943596|1|2024-07-18|1|PC|Cutting disc 230/22mm SPX metal|4537064700|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2314166
5211|8790|2314166|0|101|5067107854|1|2024-08-06|1|PC|Cutting disc 230/22mm SPX metal|4537157468|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2314166
5211|8790|2314166|8704|301|4914748514|2|2024-05-20|1|PC|Cutting disc 230/22mm SPX metal|0|TF tfr plnt to plnt|16041.71|1.0|0|nan|nan|0|WA|8790/2314166
5251|3090|2314167|218|101|5067452228|1|2024-09-12|1|PC|Cutting disc 300/25mm SPX metal|4537317223|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2314167
5251|3090|2314167|0|101|5066847170|1|2024-07-08|1|PC|Cutting disc 300/25mm SPX metal|4537009882|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314167
5251|3090|2314167|209|101|5066749394|1|2024-06-27|1|PC|Cutting disc 300/25mm SPX metal|4536957396|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2314167
5211|8790|2314167|0|101|5066589035|1|2024-06-12|1|PC|Cutting disc 300/25mm SPX metal|4536863336|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2314167
5251|3090|2314168|0|101|5066591237|1|2024-06-12|1|PC|Cutting disc 350/25mm SPX metal|4536863631|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314168
5251|3090|2314168|0|101|5065718774|1|2024-03-15|1|PC|Cutting disc 350/25mm SPX metal|4536379838|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314168
5251|3090|2314168|0|101|5065450735|1|2024-02-21|1|PC|Cutting disc 350/25mm SPX metal|4536221979|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314168
5251|3090|2314169|0|101|5066168972|1|2024-04-29|1|PC|Cutting disc 400/25mm SPX metal|4536628207|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314169
5251|3090|2314184|0|101|5066254105|1|2024-05-08|1|PC|Cutting disc 180/22mm SPX metal|4536669892|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314184
5251|3090|2314184|0|101|5066243983|1|2024-05-07|1|PC|Cutting disc 180/22mm SPX metal|4536670021|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2314184
5241|8690|2314529|572|101|5067349159|1|2024-09-03|1|PC|Batt.-actuated tool BX 3-L-22 case|4537299990|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|516|101|5067242680|1|2024-08-22|1|PC|Batt.-actuated tool BX 3-L-22 case|4537241700|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|507|101|5067023525|1|2024-07-26|1|PC|Batt.-actuated tool BX 3-L-22 case|4537116374|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|580|101|5066791683|1|2024-07-02|1|PC|Batt.-actuated tool BX 3-L-22 case|4536981043|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|597|101|5066300812|1|2024-05-14|1|PC|Batt.-actuated tool BX 3-L-22 case|4536711581|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|600|101|5066287723|1|2024-05-13|1|PC|Batt.-actuated tool BX 3-L-22 case|4536703498|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|580|101|5066044366|1|2024-04-17|1|PC|Batt.-actuated tool BX 3-L-22 case|4536568145|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|600|101|5065975436|1|2024-04-10|1|PC|Batt.-actuated tool BX 3-L-22 case|4536526469|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|580|101|5065778602|1|2024-03-21|1|PC|Batt.-actuated tool BX 3-L-22 case|4536420232|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314529|516|101|5065250808|1|2024-01-31|1|PC|Batt.-actuated tool BX 3-L-22 case|4536117782|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314529
5241|8690|2314550|585|101|5066421640|1|2024-05-27|1|PC|Batt.-actuated tool BX 3-ME-22 case|4536778095|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314550
5241|8690|2314550|534|101|5065180348|1|2024-01-24|1|PC|Batt.-actuated tool BX 3-ME-22 case|4536077520|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314550
5241|8690|2314550|529|101|5065043776|1|2024-01-11|1|PC|Batt.-actuated tool BX 3-ME-22 case|4535999930|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2314550
5241|8690|2314796|0|101|5067363844|1|2024-09-04|1|PC|Stepped drill bit 6-30 /2 impact-ready|4537308401|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2314796
5251|3090|2315443|156|301|4919466636|5|2024-09-13|-1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|143|301|4919466636|6|2024-09-13|1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|160|101|5067350590|1|2024-09-03|1|PC|Cordl. circular saw SC 6ML-22 case|4537301595|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|183|301|4918824048|10|2024-08-28|1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|159|301|4918824048|9|2024-08-28|-1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|208|101|5067257218|1|2024-08-23|1|PC|Cordl. circular saw SC 6ML-22 case|4537242607|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|218|101|5067074995|1|2024-08-01|1|PC|Cordl. circular saw SC 6ML-22 case|4537026683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|112|101|5067074968|1|2024-08-01|1|PC|Cordl. circular saw SC 6ML-22 case|4537137556|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|133|101|5066958384|1|2024-07-19|1|PC|Cordl. circular saw SC 6ML-22 case|4537072271|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|103|101|5066606229|1|2024-06-13|1|PC|Cordl. circular saw SC 6ML-22 case|4536619655|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|161|101|5066532487|1|2024-06-06|1|PC|Cordl. circular saw SC 6ML-22 case|4536831187|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|170|101|5066529774|1|2024-06-06|1|PC|Cordl. circular saw SC 6ML-22 case|4536762345|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|174|101|5066353058|1|2024-05-20|1|PC|Cordl. circular saw SC 6ML-22 case|4536735683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|141|101|5065876369|1|2024-04-01|1|PC|Cordl. circular saw SC 6ML-22 case|4536389363|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|163|101|5065691235|1|2024-03-13|1|PC|Cordl. circular saw SC 6ML-22 case|4536336097|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|166|101|5065674560|1|2024-03-12|1|PC|Cordl. circular saw SC 6ML-22 case|4536363641|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|111|101|5065450567|1|2024-02-20|1|PC|Cordl. circular saw SC 6ML-22 case|4536230914|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|159|301|4910784895|14|2024-02-16|1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|183|301|4910784895|13|2024-02-16|-1|PC|Cordl. circular saw SC 6ML-22 case|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315443
5251|3090|2315443|122|101|5065364643|1|2024-02-12|1|PC|Cordl. circular saw SC 6ML-22 case|4536182363|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|141|101|5065364557|1|2024-02-12|1|PC|Cordl. circular saw SC 6ML-22 case|4536181980|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|156|101|5065338803|1|2024-02-08|1|PC|Cordl. circular saw SC 6ML-22 case|4536164593|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5251|3090|2315443|218|101|5065063880|1|2024-01-12|1|PC|Cordl. circular saw SC 6ML-22 case|4535978989|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315443
5241|8690|2315443|548|101|5067062244|1|2024-07-31|1|PC|Cordl. circular saw SC 6ML-22 case|4537137938|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|507|101|5066794806|1|2024-07-02|1|PC|Cordl. circular saw SC 6ML-22 case|4536981772|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|529|101|5066421621|1|2024-05-27|1|PC|Cordl. circular saw SC 6ML-22 case|4536778087|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|509|101|5066301276|1|2024-05-14|1|PC|Cordl. circular saw SC 6ML-22 case|4536711370|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|525|101|5066300807|1|2024-05-14|1|PC|Cordl. circular saw SC 6ML-22 case|4536710805|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|0|101|5065595372|2|2024-03-05|1|PC|Cordl. circular saw SC 6ML-22 case|4536309622|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2315443
5241|8690|2315443|0|101|5065552186|3|2024-02-29|1|PC|Cordl. circular saw SC 6ML-22 case|4536262966|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2315443
5211|8790|2315443|8714|101|5067409041|1|2024-09-09|1|PC|Cordl. circular saw SC 6ML-22 case|4537332902|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8701|101|5067151869|1|2024-08-12|1|PC|Cordl. circular saw SC 6ML-22 case|4537184119|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8723|101|5067035936|1|2024-07-29|1|PC|Cordl. circular saw SC 6ML-22 case|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8717|101|5066736580|1|2024-06-26|1|PC|Cordl. circular saw SC 6ML-22 case|4536949680|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8712|101|5066662469|1|2024-06-19|1|PC|Cordl. circular saw SC 6ML-22 case|4536902511|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8713|101|5066547097|1|2024-06-07|1|PC|Cordl. circular saw SC 6ML-22 case|4536846125|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8744|101|5066435902|1|2024-05-28|1|PC|Cordl. circular saw SC 6ML-22 case|4536778487|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8702|101|5065793691|1|2024-03-22|1|PC|Cordl. circular saw SC 6ML-22 case|4536428867|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8714|101|5065430778|1|2024-02-19|1|PC|Cordl. circular saw SC 6ML-22 case|4536212077|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8705|101|5065293346|1|2024-02-05|1|PC|Cordl. circular saw SC 6ML-22 case|4536138595|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5211|8790|2315443|8734|101|5065144700|1|2024-01-22|1|PC|Cordl. circular saw SC 6ML-22 case|4536053723|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315443
5251|3090|2315589|194|301|4919458497|1|2024-09-12|-1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|163|301|4919458497|2|2024-09-12|1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|107|101|5067282323|1|2024-08-27|1|PC|Water supply unit DWP 15-22|4537264026|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315589
5251|3090|2315589|145|301|4917949256|3|2024-08-05|-1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|171|301|4917949256|4|2024-08-05|1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|108|301|4917937190|4|2024-08-02|1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|172|301|4917937190|3|2024-08-02|-1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|218|101|5067062597|1|2024-07-31|1|PC|Water supply unit DWP 15-22|4537026683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315589
5251|3090|2315589|270|301|4917792267|1|2024-07-31|-1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|218|301|4917792267|2|2024-07-31|1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|144|301|4917390786|15|2024-07-22|-1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|172|301|4917390786|16|2024-07-22|1|PC|Water supply unit DWP 15-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2315589
5251|3090|2315589|170|101|5066450874|1|2024-05-29|1|PC|Water supply unit DWP 15-22|4536762345|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315589
5251|3090|2315589|218|101|5065063875|1|2024-01-12|1|PC|Water supply unit DWP 15-22|4535978989|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2315589
5241|8690|2315589|507|101|5067023530|1|2024-07-26|1|PC|Water supply unit DWP 15-22|4537116374|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315589
5241|8690|2315589|568|101|5066983846|1|2024-07-23|1|PC|Water supply unit DWP 15-22|4537094887|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315589
5241|8690|2315589|521|101|5066894764|1|2024-07-12|1|PC|Water supply unit DWP 15-22|4537039708|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315589
5241|8690|2315589|525|101|5066150606|1|2024-04-26|1|PC|Water supply unit DWP 15-22|4536628201|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315589
5241|8690|2315589|539|101|5065612578|1|2024-03-06|1|PC|Water supply unit DWP 15-22|4536327412|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2315589
5211|8790|2315589|8732|101|5067115896|1|2024-08-07|1|PC|Water supply unit DWP 15-22|4537164954|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315589
5211|8790|2315589|8723|101|5067035892|1|2024-07-29|1|PC|Water supply unit DWP 15-22|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315589
5211|8790|2315589|8703|101|5066244026|1|2024-05-07|1|PC|Water supply unit DWP 15-22|4536678820|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2315589
5251|3090|2316435|166|101|5065890001|1|2024-04-02|1|PC|Nibbler SPN 6-22 RL case|4536478395|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2316435
5251|3090|2316598|0|101|5066185139|1|2024-04-30|1|PC|"Ground rod driver TE-SX RD 3/4"""|4536646411|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2316598
5251|3090|2316598|258|101|5066002515|1|2024-04-12|1|PC|"Ground rod driver TE-SX RD 3/4"""|4536543003|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2316598
5251|3090|2320182|260|101|5066484866|1|2024-06-03|2|PC|Load distribution plate MT-B-LDP S|4534578256|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2320182
5251|3090|2321165|218|101|5067131821|1|2024-08-08|1|PC|Case NCR Die Set empty|4537171741|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2321165
5251|3090|2321165|134|101|5065322050|1|2024-02-07|1|PC|Case NCR Die Set empty|4536157127|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2321165
5211|8790|2321165|0|101|5066933363|1|2024-07-17|1|PC|Case NCR Die Set empty|4537057684|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2321165
5251|3090|2322752|192|101|5065445437|1|2024-02-20|1|PC|Combilaser PM 20-CG A12|4536212908|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2322752
5211|8790|2322752|8702|301|4908992508|2|2024-01-08|1|PC|Combilaser PM 20-CG A12|0|TF tfr plnt to plnt|6458.42|1.0|0|nan|nan|0|WA|8790/2322752
5211|8790|2322753|8709|101|5067351421|1|2024-09-03|1|PC|Combilaser PM 20-CGE|4537301549|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2322753
5251|3090|2322754|139|301|4916640014|5|2024-07-03|-1|PC|Line laser PM 2-LG|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2322754
5251|3090|2322754|190|301|4916640014|6|2024-07-03|1|PC|Line laser PM 2-LG|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2322754
5251|3090|2322754|214|101|5065599312|1|2024-03-05|1|PC|Line laser PM 2-LG|4536310030|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2322754
5251|3090|2322754|160|101|5065377781|1|2024-02-13|1|PC|Line laser PM 2-LG|4536182910|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2322754
5211|8790|2322754|8722|101|5066359688|1|2024-05-21|1|PC|Line laser PM 2-LG|4536737386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2322754
5251|3090|2322810|194|101|5066257754|1|2024-05-08|1|PC|Sample box MEP box  MT system|4536685913|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2322810
5211|8790|2322810|8744|101|5066451138|1|2024-05-29|1|PC|Sample box MEP box  MT system|4536778487|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2322810
5211|8790|2322810|8719|101|5066104333|1|2024-04-23|1|PC|Sample box MEP box  MT system|4536594556|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2322810
5241|8690|2323246|0|101|5066313460|1|2024-05-15|100|PC|Threaded stud X-M6-8-62 DP7 SCT B3|4536718551|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/2323246
5241|8690|2323246|0|101|5066015470|1|2024-04-15|100|PC|Threaded stud X-M6-8-62 DP7 SCT B3|4536551370|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/2323246
5241|8690|2323248|0|101|5065193699|1|2024-01-25|100|PC|Threaded stud X-M6-8-87 DP7 SCT B3|4536084982|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/2323248
5251|3090|2323710|171|101|5065338930|1|2024-02-08|1|PC|Tool bag S|4536164759|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2323710
5251|3090|2323710|0|101|5065036460|1|2024-01-10|1|PC|Tool bag S|4535999723|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323710
5211|8790|2323710|8709|101|5067351419|1|2024-09-03|1|PC|Tool bag S|4537301549|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323710
5211|8790|2323710|0|101|5066359653|1|2024-05-21|1|PC|Tool bag S|4536737386|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323710
5211|8790|2323710|8712|101|5066271263|1|2024-05-10|1|PC|Tool bag S|4536693962|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323710
5211|8790|2323710|0|101|5065462804|1|2024-02-21|1|PC|Tool bag S|4536231612|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323710
5211|8790|2323710|8728|101|5065445423|1|2024-02-20|1|PC|Tool bag S|4536220778|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323710
5211|8790|2323710|8737|101|5065208731|1|2024-01-26|1|PC|Tool bag S|4536070774|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323710
5251|3090|2323711|0|101|5067381350|1|2024-09-05|1|PC|Tool bag M|4537316918|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5067337490|1|2024-09-02|1|PC|Tool bag M|4537284796|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5067310250|1|2024-08-29|1|PC|Tool bag M|4537271520|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5067209562|1|2024-08-19|1|PC|Tool bag M|4537221400|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5066959183|1|2024-07-19|1|PC|Tool bag M|4537064652|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5066490081|1|2024-06-03|1|PC|Tool bag M|4536805070|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5066490078|1|2024-06-03|1|PC|Tool bag M|4536798227|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5066489799|1|2024-06-03|1|PC|Tool bag M|4536805099|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5066203118|1|2024-05-02|1|PC|Tool bag M|4536614761|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5065876418|1|2024-04-01|1|PC|Tool bag M|4536468952|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|167|101|5065537913|1|2024-02-28|1|PC|Tool bag M|4536281433|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5065417572|1|2024-02-16|1|PC|Tool bag M|4536212570|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|171|101|5065338929|1|2024-02-08|1|PC|Tool bag M|4536164759|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2323711
5251|3090|2323711|0|101|5065269243|1|2024-02-01|1|PC|Tool bag M|4536110129|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323711
5211|8790|2323711|8709|101|5067351420|1|2024-09-03|1|PC|Tool bag M|4537301549|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323711
5211|8790|2323711|0|101|5067350161|1|2024-09-03|1|PC|Tool bag M|4537285145|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323711
5211|8790|2323711|0|101|5067231553|1|2024-08-21|1|PC|Tool bag M|4537234493|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323711
5211|8790|2323711|0|101|5066460209|1|2024-05-30|1|PC|Tool bag M|4536796113|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323711
5211|8790|2323711|8707|101|5065508259|1|2024-02-26|1|PC|Tool bag M|4536262612|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323711
5251|3090|2323712|0|101|5066331868|1|2024-05-16|1|PC|Tool bag L|4536726967|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323712
5251|3090|2323712|0|101|5065445439|1|2024-02-20|1|PC|Tool bag L|4536212908|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2323712
5211|8790|2323712|0|101|5066359654|1|2024-05-21|1|PC|Tool bag L|4536737386|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2323712
5211|8790|2323712|8712|101|5066271260|1|2024-05-10|1|PC|Tool bag L|4536693962|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2323712
5211|8790|2324271|8723|101|5067035942|1|2024-07-29|1|PC|Cordl. impact driver SID 4-22 case|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2324271
5251|3090|2324273|129|301|4918824389|7|2024-08-28|-3|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|-3.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|999|301|4918824389|8|2024-08-28|3|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|3.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|151|301|4918045095|9|2024-08-07|-1|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|192|301|4918045095|10|2024-08-07|1|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|129|101|5067074618|1|2024-08-01|3|PC|Cordl. impact driver SID 4-22 case|4537144038|GR stock in transit|0.0|3.0|0|X|B|0|WE|3090/2324273
