ShPt,Plnt,SLoc,Delivery,Material,Item_Description,DlvQty,BUn,Supplier_Name,OPS,WM,GM,Delivdate,key_plant,key_material
8330,8330,1,681107365,2341096,"Broca p/ perfurar TE-CX 9/16""-12""",15.0,PC,HILTI,0,0,A,2024-09-13,8330/2341096,8330/2341096
8330,8330,1,681107366,2341096,"Broca p/ perfurar TE-CX 9/16""-12""",32.0,PC,HILTI,0,0,A,2024-09-13,8330/2341096,8330/2341096
8330,8330,1,681107388,2341096,"Broca p/ perfurar TE-CX 9/16""-12""",10.0,PC,HILTI,0,0,A,2024-09-13,8330/2341096,8330/2341096
8330,8330,1,681107389,2341096,"Broca p/ perfurar TE-CX 9/16""-12""",10.0,PC,HILTI,0,0,A,2024-09-13,8330/2341096,8330/2341096
3000,3000,1,681107396,2341096,"Broca para taladro TE-CX 9/16""-12""",5.0,PC,HILTI,0,0,A,2024-09-19,3000/2341096,3000/2341096
3000,3000,1,681149063,2341096,"Broca para taladro TE-CX 9/16""-12""",12.0,PC,HILTI,0,0,A,2024-09-24,3000/2341096,3000/2341096
3000,3000,1,681150388,2341096,"Broca para taladro TE-CX 9/16""-12""",1.0,PC,HILTI,0,0,A,2024-11-06,3000/2341096,3000/2341096
3000,3000,1,681150410,2341096,"Broca para taladro TE-CX 9/16""-12""",13.0,PC,HILTI,0,0,A,2024-11-06,3000/2341096,3000/2341096
3000,3000,1,681150428,2341096,"Broca para taladro TE-CX 9/16""-12""",3.0,PC,HILTI,0,0,A,2024-11-06,3000/2341096,3000/2341096
3000,3000,1,681150428,2341096,"Broca para taladro TE-CX 9/16""-12""",4.0,PC,HILTI,0,0,A,2024-11-06,3000/2341096,3000/2341096
3000,3000,1,680859329,2341098,"Broca para taladro TE-CX 5/8""-6""",2.0,PC,HILTI,0,0,A,2024-09-17,3000/2341098,3000/2341098
3000,3000,1,680920046,2341098,"Broca para taladro TE-CX 5/8""-6""",6.0,PC,HILTI,0,0,A,2024-09-24,3000/2341098,3000/2341098
3000,3000,1,681036363,2341098,"Broca para taladro TE-CX 5/8""-6""",6.0,PC,HILTI,0,0,A,2024-10-09,3000/2341098,3000/2341098
3000,3000,1,681036370,2341098,"Broca para taladro TE-CX 5/8""-6""",3.0,PC,HILTI,0,0,A,2024-10-09,3000/2341098,3000/2341098
3000,3000,1,681077491,2341098,"Broca para taladro TE-CX 5/8""-6""",7.0,PC,HILTI,0,0,A,2024-09-17,3000/2341098,3000/2341098
3000,3000,1,681088062,2341098,"Broca para taladro TE-CX 5/8""-6""",2.0,PC,HILTI,0,0,A,2024-10-23,3000/2341098,3000/2341098
3000,3000,1,680792672,2341099,"Broca para taladro TE-CX 5/8""-8""",10.0,PC,HILTI,0,0,A,2024-09-13,3000/2341099,3000/2341099
3000,3000,1,680792672,2341099,"Broca para taladro TE-CX 5/8""-8""",8.0,PC,HILTI,0,0,A,2024-09-13,3000/2341099,3000/2341099
3000,3000,1,680792673,2341099,"Broca para taladro TE-CX 5/8""-8""",60.0,PC,HILTI,0,0,A,2024-09-13,3000/2341099,3000/2341099
3000,3000,1,680859323,2341099,"Broca para taladro TE-CX 5/8""-8""",25.0,PC,HILTI,0,0,A,2024-09-17,3000/2341099,3000/2341099
3000,3000,1,680859329,2341099,"Broca para taladro TE-CX 5/8""-8""",31.0,PC,HILTI,0,0,A,2024-09-17,3000/2341099,3000/2341099
3000,3000,1,680920046,2341099,"Broca para taladro TE-CX 5/8""-8""",19.0,PC,HILTI,0,0,A,2024-09-24,3000/2341099,3000/2341099
3000,3000,1,680920046,2341099,"Broca para taladro TE-CX 5/8""-8""",51.0,PC,HILTI,0,0,A,2024-09-24,3000/2341099,3000/2341099
3000,3000,1,680920053,2341099,"Broca para taladro TE-CX 5/8""-8""",120.0,PC,HILTI,0,0,A,2024-09-24,3000/2341099,3000/2341099
8330,8330,1,680937996,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",5.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680937997,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",36.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680937998,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",11.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680937999,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",20.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680938000,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",24.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680938001,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",16.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680938002,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",20.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8330,8330,1,680938003,2341099,"Broca p/ perfurar TE-CX 5/8""-8""",60.0,PC,HILTI,0,0,A,2024-09-25,8330/2341099,8330/2341099
8650,8650,1,681047854,2341100,"Broca para taladro TE-CX 5/8""-12""",1.0,PC,HILTI,0,0,A,2024-09-30,8650/2341100,8650/2341100
8650,8650,1,681106391,2341100,"Broca para taladro TE-CX 5/8""-12""",3.0,PC,HILTI,0,0,A,2024-10-14,8650/2341100,8650/2341100
3000,3000,1,680920046,2341101,"Broca para taladro TE-CX 5/8""-18""",2.0,PC,HILTI,0,0,A,2024-09-24,3000/2341101,3000/2341101
3000,3000,1,681077491,2341101,"Broca para taladro TE-CX 5/8""-18""",8.0,PC,HILTI,0,0,A,2024-09-17,3000/2341101,3000/2341101
3000,3000,1,681149067,2341101,"Broca para taladro TE-CX 5/8""-18""",5.0,PC,HILTI,0,0,A,2024-09-24,3000/2341101,3000/2341101
3000,3000,1,680792672,2341102,"Broca para taladro TE-CX 1/2""-6"" MP8",8.0,PC,HILTI,0,0,A,2024-09-13,3000/2341102,3000/2341102
8330,8330,1,681107372,2341102,"Broca p/ perfurar TE-CX 1/2""-6"" MP8",8.0,PC,HILTI,0,0,A,2024-09-13,8330/2341102,8330/2341102
8330,8330,1,681137034,2341103,"Broca p/ perfurar TE-CX 1/2""-8"" MP8",8.0,PC,HILTI,0,0,A,2024-10-29,8330/2341103,8330/2341103
3000,3000,1,680859329,2341107,Broca para taladro TE-CX Set (6) M4 GC,2.0,PC,HILTI,0,0,A,2024-09-17,3000/2341107,3000/2341107
3000,3000,1,680859329,2341107,Broca para taladro TE-CX Set (6) M4 GC,5.0,PC,HILTI,0,0,A,2024-09-17,3000/2341107,3000/2341107
3000,3000,1,681139701,2341107,Broca para taladro TE-CX Set (6) M4 GC,8.0,PC,HILTI,0,0,A,2024-09-19,3000/2341107,3000/2341107
3000,3000,1,681139702,2341107,Broca para taladro TE-CX Set (6) M4 GC,12.0,PC,HILTI,0,0,A,2024-09-19,3000/2341107,3000/2341107
3000,3000,1,681150410,2341107,Broca para taladro TE-CX Set (6) M4 GC,9.0,PC,HILTI,0,0,A,2024-11-06,3000/2341107,3000/2341107
3000,3000,1,681150428,2341107,Broca para taladro TE-CX Set (6) M4 GC,6.0,PC,HILTI,0,0,A,2024-11-06,3000/2341107,3000/2341107
3000,3000,1,681150428,2341108,Broca para taladro TE-CX Set (6) M5 SD,1.0,PC,HILTI,0,0,A,2024-11-06,3000/2341108,3000/2341108
3000,3000,1,680792672,2341109,Broca para taladro TE-CX Set (6) M6 U,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2341109,3000/2341109
3000,3000,1,680920046,2341109,Broca para taladro TE-CX Set (6) M6 U,4.0,PC,HILTI,0,0,A,2024-09-24,3000/2341109,3000/2341109
3000,3000,1,680979490,2341109,Broca para taladro TE-CX Set (6) M6 U,1.0,PC,HILTI,0,0,A,2024-10-02,3000/2341109,3000/2341109
3000,3000,1,681088062,2341109,Broca para taladro TE-CX Set (6) M6 U,7.0,PC,HILTI,0,0,A,2024-10-23,3000/2341109,3000/2341109
3000,3000,1,681150410,2341109,Broca para taladro TE-CX Set (6) M6 U,2.0,PC,HILTI,0,0,A,2024-11-06,3000/2341109,3000/2341109
3000,3000,1,680920048,2341237,Cincel puntero TE-SX SM 36,25.0,PC,HILTI,0,0,A,2024-09-24,3000/2341237,3000/2341237
8650,8650,1,680996002,2341237,Cincel puntero TE-SX SM 36,15.0,PC,HILTI,0,0,A,2024-09-23,8650/2341237,8650/2341237
8330,8330,1,681026066,2341237,Ponteiro TE-SX SM 36,15.0,PC,HILTI,0,0,A,2024-10-11,8330/2341237,8330/2341237
8330,8330,1,681048004,2341237,Ponteiro TE-SX SM 36,15.0,PC,HILTI,0,0,A,2024-10-08,8330/2341237,8330/2341237
8750,8750,1,681048700,2341237,Cincel puntero TE-SX SM 36,25.0,PC,HILTI,0,0,A,2024-10-16,8750/2341237,8750/2341237
8330,8330,1,681050757,2341237,Ponteiro TE-SX SM 36,15.0,PC,HILTI,0,0,A,2024-09-11,8330/2341237,8330/2341237
3000,3000,1,680792677,2341238,Cincel puntero TE-SX SM 43,40.0,PC,HILTI,0,0,A,2024-09-13,3000/2341238,3000/2341238
8750,8750,1,681048707,2341238,Cincel puntero TE-SX SM 43,25.0,PC,HILTI,0,0,A,2024-10-16,8750/2341238,8750/2341238
8750,8750,1,681048707,2341238,Cincel puntero TE-SX SM 43,25.0,PC,HILTI,0,0,A,2024-10-16,8750/2341238,8750/2341238
3000,3000,1,681088065,2341238,Cincel puntero TE-SX SM 43,40.0,PC,HILTI,0,0,A,2024-10-23,3000/2341238,3000/2341238
3000,3000,1,681088091,2341238,Cincel puntero TE-SX SM 43,40.0,PC,HILTI,0,0,A,2024-10-23,3000/2341238,3000/2341238
3000,3000,1,681149061,2341238,Cincel puntero TE-SX SM 43,40.0,PC,HILTI,0,0,A,2024-09-24,3000/2341238,3000/2341238
3000,3000,1,681150401,2341238,Cincel puntero TE-SX SM 43,40.0,PC,HILTI,0,0,A,2024-11-06,3000/2341238,3000/2341238
3000,3000,1,680859341,2341239,Cincel puntero TE-SX SM 50,60.0,PC,HILTI,0,0,A,2024-09-17,3000/2341239,3000/2341239
8330,8330,1,680907544,2341239,Ponteiro TE-SX SM 50,60.0,PC,HILTI,0,0,A,2024-09-11,8330/2341239,8330/2341239
3000,3000,1,680920067,2341239,Cincel puntero TE-SX SM 50,120.0,PC,HILTI,0,0,A,2024-09-24,3000/2341239,3000/2341239
8330,8330,1,680937985,2341239,Ponteiro TE-SX SM 50,35.0,PC,HILTI,0,0,A,2024-09-25,8330/2341239,8330/2341239
8330,8330,1,680967175,2341239,Ponteiro TE-SX SM 50,35.0,PC,HILTI,0,0,A,2024-09-17,8330/2341239,8330/2341239
3000,3000,1,681036380,2341239,Cincel puntero TE-SX SM 50,60.0,PC,HILTI,0,0,A,2024-10-09,3000/2341239,3000/2341239
8650,8650,1,681047859,2341239,Cincel puntero TE-SX SM 50,60.0,PC,HILTI,0,0,A,2024-09-30,8650/2341239,8650/2341239
8330,8330,1,681047961,2341239,Ponteiro TE-SX SM 50,20.0,PC,HILTI,0,0,A,2024-10-08,8330/2341239,8330/2341239
8330,8330,1,681047962,2341239,Ponteiro TE-SX SM 50,15.0,PC,HILTI,0,0,A,2024-10-08,8330/2341239,8330/2341239
3000,3000,1,681060293,2341239,Cincel puntero TE-SX SM 50,14.0,PC,nan,0,0,A,2024-10-21,3000/2341239,3000/2341239
3000,3000,1,681088089,2341250,Cincel puntero TE-SX SM 70,10.0,PC,HILTI,0,0,A,2024-10-23,3000/2341250,3000/2341250
3000,3000,1,681150405,2341250,Cincel puntero TE-SX SM 70,10.0,PC,HILTI,0,0,A,2024-11-06,3000/2341250,3000/2341250
3000,3000,1,680792673,2341251,Cincel puntero TE-SX SM 36 (4),32.0,PC,HILTI,0,0,A,2024-09-13,3000/2341251,3000/2341251
3000,3000,1,680920051,2341251,Cincel puntero TE-SX SM 36 (4),32.0,PC,HILTI,0,0,A,2024-09-24,3000/2341251,3000/2341251
3000,3000,1,680979479,2341251,Cincel puntero TE-SX SM 36 (4),12.0,PC,HILTI,0,0,A,2024-10-02,3000/2341251,3000/2341251
3000,3000,1,680979480,2341251,Cincel puntero TE-SX SM 36 (4),20.0,PC,HILTI,0,0,A,2024-10-02,3000/2341251,3000/2341251
8750,8750,1,681048691,2341251,Cincel puntero TE-SX SM 36 (4),60.0,PC,HILTI,0,0,A,2024-10-16,8750/2341251,8750/2341251
3000,3000,1,681088065,2341251,Cincel puntero TE-SX SM 36 (4),32.0,PC,HILTI,0,0,A,2024-10-23,3000/2341251,3000/2341251
3000,3000,1,680920048,2341252,Cincel puntero TE-SX SM 43 (4),28.0,PC,HILTI,0,0,A,2024-09-24,3000/2341252,3000/2341252
8330,8330,1,680938014,2341252,Ponteiro TE-SX SM 43 (4),168.0,PC,HILTI,0,0,A,2024-09-25,8330/2341252,8330/2341252
8650,8650,1,680995978,2341252,Cincel puntero TE-SX SM 43 (4),16.0,PC,HILTI,0,0,A,2024-09-23,8650/2341252,8650/2341252
8650,8650,1,680995980,2341252,Cincel puntero TE-SX SM 43 (4),12.0,PC,HILTI,0,0,A,2024-09-23,8650/2341252,8650/2341252
8750,8750,1,681048700,2341252,Cincel puntero TE-SX SM 43 (4),32.0,PC,HILTI,0,0,A,2024-10-16,8750/2341252,8750/2341252
8330,8330,1,681076163,2341252,Ponteiro TE-SX SM 43 (4),168.0,PC,HILTI,0,0,A,2024-10-15,8330/2341252,8330/2341252
8330,8330,1,681106557,2341252,Ponteiro TE-SX SM 43 (4),168.0,PC,HILTI,0,0,A,2024-10-22,8330/2341252,8330/2341252
3000,3000,1,681150412,2341252,Cincel puntero TE-SX SM 43 (4),28.0,PC,HILTI,0,0,A,2024-11-06,3000/2341252,3000/2341252
8330,8330,1,680907567,2341253,Ponteiro TE-SX SM 50 (4),112.0,PC,HILTI,0,0,A,2024-09-11,8330/2341253,8330/2341253
8650,8650,1,680996002,2341253,Cincel puntero TE-SX SM 50 (4),8.0,PC,HILTI,0,0,A,2024-09-23,8650/2341253,8650/2341253
8650,8650,1,681047853,2341253,Cincel puntero TE-SX SM 50 (4),16.0,PC,HILTI,0,0,A,2024-09-30,8650/2341253,8650/2341253
8650,8650,1,681106392,2341253,Cincel puntero TE-SX SM 50 (4),12.0,PC,HILTI,0,0,A,2024-10-14,8650/2341253,8650/2341253
3000,3000,1,680899464,2341924,Equilibrador de herramientas EXO-T-22,1.0,PC,HILTI,0,0,A,2024-07-11,3000/2341924,3000/2341924
3000,3000,1,680920023,2341924,Equilibrador de herramientas EXO-T-22,5.0,PC,HILTI,0,0,A,2024-09-24,3000/2341924,3000/2341924
8330,8330,1,681037419,2341924,Tool balancer EXO-T-22,5.0,PC,HILTI,0,0,A,2024-09-11,8330/2341924,8330/2341924
3000,3000,1,680979490,2341929,ON!Track tag AI L3 TaS,500.0,PC,HILTI,0,0,A,2024-10-02,3000/2341929,3000/2341929
8330,8330,1,680967138,2342040,Runtime tag AI T320R,100.0,PC,HILTI,0,0,A,2024-09-17,8330/2342040,8330/2342040
8330,8330,1,681163202,2342673,Equipment tower OET-OCT 3000 PT-A SS,37.0,PC,HILTI,0,0,A,2024-11-14,8330/2342673,8330/2342673
8330,8330,1,681163209,2342673,Equipment tower OET-OCT 3000 PT-A SS,52.0,PC,HILTI,0,0,A,2024-11-14,8330/2342673,8330/2342673
3000,3000,1,207136559,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136561,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136564,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136568,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136570,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136572,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136575,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136578,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136580,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136583,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136586,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136588,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136591,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136594,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136596,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136599,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136602,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136605,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136607,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136610,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136613,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136617,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136618,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136621,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136625,2343893,Cartucho 6.8/11 M10 BULK yellow,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343893,3000/2343893
3000,3000,1,207136475,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136479,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136481,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136483,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136486,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136489,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136491,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136494,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136497,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136500,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136501,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136504,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136507,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136510,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136512,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136515,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136518,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136520,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136523,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136526,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136529,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136531,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136534,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136537,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136540,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136542,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136545,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136547,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136549,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136552,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
3000,3000,1,207136556,2343894,Cartucho 6.8/11 M10 BULK red,10000.0,PC,HILTI,0,0,A,2024-10-01,3000/2343894,3000/2343894
8330,8330,1,680829325,2344613,Pipe clamp OPS-S PC21-025 SS/EPDM,14.0,PC,HILTI,0,0,A,2024-09-17,8330/2344613,8330/2344613
3000,3000,1,680920046,2345766,Perno roscado S-BT-GF M8/7 AN 6 HL,1000.0,PC,HILTI,0,0,A,2024-09-24,3000/2345766,3000/2345766
8750,8750,1,681048751,2345766,Perno roscado S-BT-GF M8/7 AN 6 HL,300.0,PC,HILTI,0,0,A,2024-10-16,8750/2345766,8750/2345766
8330,8330,1,681137033,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,1200.0,PC,HILTI,0,0,A,2024-10-29,8330/2345767,8330/2345767
8330,8330,1,681137047,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,9600.0,PC,HILTI,0,0,A,2024-10-29,8330/2345767,8330/2345767
8330,8330,1,681137048,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,400.0,PC,HILTI,0,0,A,2024-10-29,8330/2345767,8330/2345767
8330,8330,1,681137052,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,2400.0,PC,HILTI,0,0,A,2024-10-29,8330/2345767,8330/2345767
8330,8330,1,681137053,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,2000.0,PC,HILTI,0,0,A,2024-10-29,8330/2345767,8330/2345767
8330,8330,1,681139677,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,14400.0,PC,HILTI,0,0,A,2024-09-20,8330/2345767,8330/2345767
8330,8330,1,681139680,2345767,Cavilha/Pino rosc. S-BT-GR M8/7 SN 6 HL,600.0,PC,HILTI,0,0,A,2024-09-20,8330/2345767,8330/2345767
8750,8750,1,681048705,2345768,Perno roscado S-BT-MF M8/7 AN 6 HL,500.0,PC,HILTI,0,0,A,2024-10-16,8750/2345768,8750/2345768
8750,8750,1,680937799,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,900.0,PC,HILTI,0,0,A,2024-09-18,8750/2346060,8750/2346060
8750,8750,1,680937799,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,1800.0,PC,HILTI,0,0,A,2024-09-18,8750/2346060,8750/2346060
8750,8750,1,680937800,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,300.0,PC,HILTI,0,0,A,2024-09-18,8750/2346060,8750/2346060
8750,8750,1,680937800,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,700.0,PC,HILTI,0,0,A,2024-09-18,8750/2346060,8750/2346060
8750,8750,1,680937800,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,300.0,PC,HILTI,0,0,A,2024-09-18,8750/2346060,8750/2346060
8750,8750,1,681037413,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,200.0,PC,HILTI,0,0,A,2024-09-13,8750/2346060,8750/2346060
8750,8750,1,681037414,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,900.0,PC,HILTI,0,0,A,2024-09-13,8750/2346060,8750/2346060
8330,8330,1,681047954,2346060,Cavilha/Pino rosc. S-BT-MF M10/15 AN 6 H,800.0,PC,HILTI,0,0,A,2024-10-08,8330/2346060,8330/2346060
8330,8330,1,681076172,2346060,Cavilha/Pino rosc. S-BT-MF M10/15 AN 6 H,400.0,PC,HILTI,0,0,A,2024-10-15,8330/2346060,8330/2346060
8330,8330,1,681106572,2346060,Cavilha/Pino rosc. S-BT-MF M10/15 AN 6 H,700.0,PC,HILTI,0,0,A,2024-10-22,8330/2346060,8330/2346060
8330,8330,1,681137114,2346060,Cavilha/Pino rosc. S-BT-MF M10/15 AN 6 H,300.0,PC,HILTI,0,0,A,2024-10-29,8330/2346060,8330/2346060
