Region|Plnt|PGr|Descriptn|Reservno|Itm|Material|Material_Description|Base_date|Orig_Date|ReqmtsDate|Confirmed|Ship_Code|Descript|ItCa|Reqmnt_qty|Status|Reference|Diff_Days|Ext_OrdNo|Ext_OrdPo|Created_on|ActMatAvDt|Conf_Qty|Conf_Date|Ship_to|Plnt1|Pur_Doc|Item|Quantity|AlrtExists|DDNP|DSLU|DDGT|NOC|WRGT|AlrtSum|Goods_Supp|Name|Customer|MRPCD|Name1|MRPCS|Name2|D797_uCnt|D797_date|CommentBU|CommentMO|key_plant
0|8770|U26|0|13523509|99|2344198|Printed circuit board assy packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509099|0|56376397|390|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2344198
0|8770|U26|0|13523509|88|2138670|Magnetic ring|2024-09-10|2024-10-04|2024-11-15|X|8|Air|TAN|12.0|C|D523509088|42|56376397|340|2024-09-10|13.09.2024|12,000|2024-11-13|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|2|2024-09-13|0|0|8770/2138670
0|8770|U26|0|13523509|57|2138731|Gear housing assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509057|0|56376397|200|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138731
0|8770|U26|0|13523509|87|2138737|Set of toothed gears Z=38/11 Brake|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509087|0|56376397|330|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138737
0|8770|U26|0|13523509|86|2138740|Pushbutton assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509086|0|56376397|320|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138740
0|8770|U26|0|13523509|90|2138604|Stator 230V|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|3.0|C|D523509090|0|56376397|360|2024-09-10|11.09.2024|3,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138604
0|8770|U26|0|13523509|62|2110678|Electronics TE 800 100-230V packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|7.0|C|D523509062|0|56376396|290|2024-09-10|11.09.2024|7,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2110678
0|8770|U26|0|13523509|63|2109790|Stator TE 800 230V packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|8.0|C|D523509063|0|56376396|300|2024-09-10|11.09.2024|8,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2109790
0|8770|U26|0|13523509|71|2069344|Grooved ball bear. 15X35X11|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|8.0|C|D523509071|0|56376396|350|2024-09-10|11.09.2024|8,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2069344
0|8770|U26|0|13523509|85|2147808|Ram TE 50-AVR 03 packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|3.0|C|D523509085|0|56376396|400|2024-09-10|11.09.2024|3,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2147808
0|8770|U26|0|13523509|61|2115009|Sealing ring|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509061|0|56376396|280|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2115009
0|8770|U26|0|13523509|95|2111665|Sleeve gel. packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509095|0|56376396|420|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2111665
0|8770|U26|0|13523509|58|2138681|Threaded bushing|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509058|0|56376397|210|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138681
0|8770|U26|0|13523509|59|2138679|Threaded bushing long|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509059|0|56376397|220|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138679
0|8770|U26|0|13523509|23|2085894|Bearing plate M14 assy|2024-09-10|2024-09-27|2024-10-04|X|8|Air|TAN|6.0|C|D523509023|7|56376397|60|2024-09-10|11.09.2024|6,000|2024-10-03|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|1|2024-09-11|0|0|8770/2085894
0|8770|U26|0|13523509|68|2082426|Coupler BX 3-ME_01 packed|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|4.0|C|D523509068|0|56376398|30|2024-09-10|18.09.2024|4,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2082426
0|8770|U26|0|13523509|60|2138678|Bushing left|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509060|0|56376397|230|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138678
0|8770|U26|0|13523509|70|2075279|Hex skt hd cap screw M8X40 mc|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|24.0|C|D523509070|0|56376396|340|2024-09-10|11.09.2024|24,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2075279
0|8770|U26|0|13523509|53|2195655|Coil unit assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509053|0|56376395|60|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2195655
0|8770|U26|0|13523509|50|319585|Torx-soc re scr 3X10|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509050|0|56376397|150|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/319585
0|8770|U26|0|13523509|83|2153058|Torx-soc tapp.screw|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509083|0|56376397|310|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2153058
0|8770|U26|0|13523509|67|2082766|Protective sleeve|2024-09-10|2024-10-04|2024-10-07|X|8|Air|TAN|15.0|C|D523509067|3|56376397|250|2024-09-10|12.09.2024|44,000|2024-11-13|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|1|2024-09-12|0|0|8770/2082766
0|8770|U26|0|13523509|79|2162200|Tension spring|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509079|0|56376397|270|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2162200
0|8770|U26|0|13523509|82|2160883|Release lever|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509082|0|56376397|300|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2160883
0|8770|U26|0|13523509|91|2138581|Air deflector|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509091|0|56376397|370|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138581
0|8770|U26|0|13523509|76|2177050|Cap TE 500 (03)|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509076|0|56376396|390|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2177050
0|8770|U26|0|13523509|54|2172716|Taptite screw 2000 M4X20 black|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509054|0|56376396|270|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2172716
0|8770|U26|0|13523509|66|2096544|Seal El|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509066|0|56376397|240|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2096544
0|8770|U26|0|13523509|52|2197513|Clamping element|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|3.0|C|D523509052|0|56376397|170|2024-09-10|11.09.2024|3,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2197513
0|8770|U26|0|13523509|74|2192029|Gear housing TE 2000 packed|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|4.0|C|D523509074|0|56376396|380|2024-09-10|18.09.2024|4,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2192029
0|8770|U26|0|13523509|78|2164024|Lever assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509078|0|56376397|260|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2164024
0|8770|U26|0|13523509|22|2097479|Screw SF|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|7.0|C|D523509022|0|56376395|50|2024-09-10|18.09.2024|7,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2097479
0|8770|U26|0|13523509|18|2144915|Carbon brush 220-240V Service PKD|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|3.0|C|D523509018|0|56376397|50|2024-09-10|18.09.2024|4,000|2024-11-05|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2144915
0|8770|U26|0|13523509|20|2126472|Casing TE 2000-AVR mounted|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509020|0|56376396|100|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2126472
0|8770|U26|0|13523509|21|2121595|Stator 220-240V Service Assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509021|0|56376396|110|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2121595
0|8770|U26|0|13523509|69|2082380|Drive cylinder TE3-C_01 assy|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|3.0|C|D523509069|0|56376396|330|2024-09-10|18.09.2024|3,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2082380
0|8770|U26|0|13523509|73|209122|Grip left|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509073|0|56376396|370|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/209122
0|8770|U26|0|13523509|72|2064873|Seal holder TE 1000/TE 1500|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|17.0|C|D523509072|0|56376396|360|2024-09-10|11.09.2024|17,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2064873
0|8770|U26|0|13523509|35|413689|Dust shield 2T packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|13.0|C|D523509035|0|56376396|180|2024-09-10|11.09.2024|13,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/413689
0|8770|U26|0|13523509|43|365867|Hose assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509043|0|56376397|110|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/365867
0|8770|U26|0|13523509|1|2078530|Supply cord TE 1000-AVR 230V 5m|2024-09-10|2024-10-04|2024-11-15|X|8|Air|TAN|23.0|C|D523509001|42|56376396|10|2024-09-10|13.09.2024|23,000|2024-11-13|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|2|2024-09-13|0|0|8770/2078530
0|8770|U26|0|13523509|65|2103715|Carbon brush 220-240V set|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|41.0|C|D523509065|0|56376396|320|2024-09-10|11.09.2024|41,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2103715
0|8770|U26|0|13523509|9|441168|Ram TE 700 packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|29.0|C|D523509009|0|56376396|50|2024-09-10|11.09.2024|29,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/441168
0|8770|U26|0|13523509|6|2021982|Setting lever packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|3.0|C|D523509006|0|56376396|40|2024-09-10|11.09.2024|3,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2021982
0|8770|U26|0|13523509|38|401445|Articulating arm front|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|10.0|C|D523509038|0|56376396|210|2024-09-10|11.09.2024|10,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/401445
0|8770|U26|0|13523509|5|2031812|Drive cylinder TE2-A_02 assy packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509005|0|56376396|30|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2031812
0|8770|U26|0|13523509|37|408977|Hammering mechanism TE 50 Service assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509037|0|56376396|200|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/408977
0|8770|U26|0|13523509|96|208974|Grip cover assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523509096|0|56376396|430|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/208974
0|8770|U26|0|13523509|12|365466|Ram TE 60, TE 60-ATC packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509012|0|56376396|80|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/365466
0|8770|U26|0|13523509|44|365862|Manometer|2024-09-10|2024-10-04|2024-10-29|X|8|Air|TAN|5.0|C|D523509044|25|56376397|120|2024-09-10|12.09.2024|5,000|2024-10-29|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/365862
0|8770|U26|0|13523509|42|366238|Coupling|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|3.0|C|D523509042|0|56376396|230|2024-09-10|11.09.2024|3,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/366238
0|8770|U26|0|13523509|40|385492|Dispenser gun assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509040|0|56376398|20|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/385492
0|8770|U26|0|13523509|11|392545|Setting rod assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|1.0|C|D523509011|0|56376396|70|2024-09-10|11.09.2024|1,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/392545
0|8770|U26|0|13523509|31|2041350|Striker piston TE 3000-AVR packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|7.0|C|D523509031|0|56376396|150|2024-09-10|11.09.2024|7,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2041350
0|8770|U26|0|13523509|3|2044200|Gearing SD 5000 assy packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509003|0|56376395|20|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2044200
0|8770|U26|0|13523509|97|208557|Motor housing end cap|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509097|0|56376396|440|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/208557
0|8770|U26|0|13523509|45|365861|Gasket set|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509045|0|56376397|130|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/365861
0|8770|U26|0|13523509|36|409124|Distance washer|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523509036|0|56376396|190|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/409124
0|8770|U26|0|13523509|32|2031633|Supply cord ARG PRCD assy|2024-09-10|2024-10-04|2024-11-15|X|8|Air|TAN|14.0|C|D523509032|42|56376397|100|2024-09-10|13.09.2024|14,000|2024-11-13|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|2|2024-09-13|0|0|8770/2031633
0|8770|U26|0|13523509|26|2071988|Supply cord ARG 20A 3G1,5|2024-09-10|2024-10-04|2024-10-09|X|8|Air|TAN|6.0|C|D523509026|5|56376397|90|2024-09-10|13.09.2024|6,000|2024-10-09|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2071988
0|8770|U26|0|13523509|41|368933|Flange S packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509041|0|56376396|220|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/368933
0|8770|U26|0|13523509|89|2138609|Rotor 230V assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523509089|0|56376397|350|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2138609
0|8770|U26|0|13523509|39|385493|Electronics GX120 packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509039|0|56376398|10|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/385493
0|8770|U26|0|13523509|75|2187304|Housing PM 40-MG upr.assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523509075|0|56376399|10|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2187304
0|8770|U26|0|13523509|55|2153054|Needle bearing|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|1.0|C|D523509055|0|56376397|180|2024-09-10|11.09.2024|1,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2153054
0|8770|U26|0|13523509|93|2120440|Electronics ME packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|1.0|C|D523509093|0|56376397|380|2024-09-10|11.09.2024|1,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2120440
0|8770|U26|0|13523509|51|279446|Brush cap left|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|1.0|C|D523509051|0|56376397|160|2024-09-10|11.09.2024|1,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/279446
0|8770|U26|0|13523509|28|201587|Motor UH 700 220-240V assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|1.0|C|D523509028|0|56376396|120|2024-09-10|11.09.2024|1,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/201587
0|8770|U26|0|13523509|49|321715|Stator TE 1500 packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|7.0|C|D523509049|0|56376396|260|2024-09-10|11.09.2024|7,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/321715
0|8770|U26|0|13523509|25|2080175|Supply cord ARG 10A 2x1,5 4m assy|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|16.0|C|D523509025|0|56376397|80|2024-09-10|18.09.2024|16,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2080175
0|8770|U26|0|13523509|77|2169479|Core module PR 30-HVS (02) ET|2024-09-10|2024-10-04|2024-10-09|X|8|Air|TAN|1.0|C|D523509077|5|56376399|20|2024-09-10|12.09.2024|1,000|2024-10-09|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2169479
0|8770|U26|0|13523508|29|366289|Spring|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|5.0|C|D523508029|0|56376391|230|2024-09-10|11.09.2024|5,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/366289
0|8770|U26|0|13523508|49|327670|Lever Re/Li|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|6.0|C|D523508049|0|56376391|360|2024-09-10|11.09.2024|6,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/327670
0|8770|U26|0|13523508|42|330972|Lock|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|14.0|C|D523508042|0|56376391|290|2024-09-10|11.09.2024|14,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/330972
0|8770|U26|0|13523508|73|328886|Bearing plate assy|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523508073|0|56376391|530|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/328886
0|8770|U26|0|13523508|74|240912|Switch|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523508074|0|56376391|540|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/240912
0|8770|U26|0|13523508|75|38828|Ram TE 500 packed|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|18.0|C|D523508075|0|56376391|550|2024-09-10|11.09.2024|18,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/38828
0|8770|U26|0|13523508|36|406383|Retaining bolt 12x54|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|2.0|C|D523508036|0|56376392|40|2024-09-10|11.09.2024|2,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/406383
0|8770|U26|0|13523508|65|2150041|Screw SF 6/H|2024-09-10|2024-10-04|2024-10-04|X|8|Air|TAN|4.0|C|D523508065|0|56376390|60|2024-09-10|11.09.2024|4,000|2024-10-04|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2150041
0|8770|U26|0|13523508|8|2150017|Chuck SID 4-A22|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|7.0|C|D523508008|0|56376390|20|2024-09-10|18.09.2024|7,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2150017
0|8770|U26|0|13523508|23|2148251|Housing SET ROW|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|5.0|C|D523508023|0|56376390|40|2024-09-10|18.09.2024|5,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2148251
0|8770|U26|0|13523508|24|2148040|Electrical assembly set SID 4-A22|2024-09-10|2024-10-14|2024-10-14|X|8|Air|TAN|8.0|C|D523508024|0|56376390|50|2024-09-10|18.09.2024|8,000|2024-10-14|HAR8770|6600|0|0|0.0|0|0|0|0|0|0|0|0|0|5211|U26|0|0|0|0||0|0|8770/2148040
