POrg|Plnt|SLoc|Material|Type|Doc_Date|Supplier|Pur_Doc|Quantity|OUn|Quantity1|SKU|PGr|Net_Price|Crcy|Per|To_be_del_1|To_be_del_2|To_be_inv_1|To_be_inv_2|key_plant|key_material
3000|3000|1|2229811|NB|2024-07-17|9999       HILTI|4537059280|4.0|PC|4.0|PC|MX1|317970.4|MXN|100.0|4.0|12718.82|0.0|0.0|3000/2229811|3000/2229811
3000|3000|1|2261685|NB|2024-07-17|9999       HILTI|4537059280|3.0|PC|3.0|PC|MX1|23942.46|MXN|10.0|3.0|7182.74|0.0|0.0|3000/2261685|3000/2261685
3000|3000|1|2270778|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|1918.94|MXN|1.0|1.0|1918.94|0.0|0.0|3000/2270778|3000/2270778
3000|3000|1|237351|NB|2024-07-17|9999       HILTI|4537059280|900.0|PC|900.0|PC|MX1|83.56|MXN|100.0|900.0|752.04|0.0|0.0|3000/237351|3000/237351
3000|3000|1|373419|NB|2024-07-17|9999       HILTI|4537059280|11.0|PC|11.0|PC|MX1|2281.55|MXN|1.0|11.0|25097.05|0.0|0.0|3000/373419|3000/373419
3000|3000|1|2206731|NB|2024-07-17|9999       HILTI|4537059280|4.0|PC|4.0|PC|MX1|11557.36|MXN|10.0|4.0|4622.94|0.0|0.0|3000/2206731|3000/2206731
3000|3000|1|282341|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|1575.36|MXN|1.0|1.0|1575.36|0.0|0.0|3000/282341|3000/282341
3000|3000|1|409191|NB|2024-07-17|9999       HILTI|4537059280|3.0|PC|3.0|PC|MX1|1210.45|MXN|1.0|3.0|3631.35|0.0|0.0|3000/409191|3000/409191
3000|3000|1|2151629|NB|2024-07-17|9999       HILTI|4537059280|4.0|PC|4.0|PC|MX1|116548.51|MXN|100.0|4.0|4661.94|0.0|0.0|3000/2151629|3000/2151629
3000|3000|1|2039189|NB|2024-07-17|9999       HILTI|4537059280|6.0|PC|6.0|PC|MX1|34778.88|MXN|100.0|6.0|2086.73|0.0|0.0|3000/2039189|3000/2039189
3000|3000|1|2206753|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|9642.14|MXN|10.0|1.0|964.21|0.0|0.0|3000/2206753|3000/2206753
3000|3000|1|2179276|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|428.85|MXN|1.0|1.0|428.85|0.0|0.0|3000/2179276|3000/2179276
3000|3000|1|2194555|NB|2024-07-17|9999       HILTI|4537059280|6.0|PC|6.0|PC|MX1|692.96|MXN|1.0|6.0|4157.76|0.0|0.0|3000/2194555|3000/2194555
3000|3000|1|2076509|NB|2024-07-17|9999       HILTI|4537059280|3.0|PC|3.0|PC|MX1|1260.54|MXN|1.0|3.0|3781.62|0.0|0.0|3000/2076509|3000/2076509
3000|3000|1|2076510|NB|2024-07-17|9999       HILTI|4537059280|2.0|PC|2.0|PC|MX1|3137.0|MXN|1.0|2.0|6274.0|0.0|0.0|3000/2076510|3000/2076510
3000|3000|1|2345766|NB|2024-07-17|9999       HILTI|4537059280|1000.0|PC|1000.0|PC|MX1|1807.35|MXN|100.0|1000.0|18073.5|0.0|0.0|3000/2345766|3000/2345766
3000|3000|1|2165912|NB|2024-07-17|9999       HILTI|4537059280|10.0|PC|10.0|PC|MX1|32689.56|MXN|10.0|10.0|32689.56|0.0|0.0|3000/2165912|3000/2165912
3000|3000|1|2165905|NB|2024-07-17|9999       HILTI|4537059280|20.0|PC|20.0|PC|MX1|17277.63|MXN|10.0|20.0|34555.26|0.0|0.0|3000/2165905|3000/2165905
3000|3000|1|2079853|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|20.24|MXN|1.0|5.0|101.2|0.0|0.0|3000/2079853|3000/2079853
3000|3000|1|2316598|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|1063.34|MXN|1.0|1.0|1063.34|0.0|0.0|3000/2316598|3000/2316598
3000|3000|1|2341098|NB|2024-07-17|9999       HILTI|4537059280|6.0|PC|6.0|PC|MX1|1267.72|MXN|10.0|6.0|760.63|0.0|0.0|3000/2341098|3000/2341098
3000|3000|1|2289575|NB|2024-07-17|9999       HILTI|4537059280|2.0|PC|2.0|PC|MX1|354.84|MXN|1.0|2.0|709.68|0.0|0.0|3000/2289575|3000/2289575
3000|3000|1|433788|NB|2024-07-17|9999       HILTI|4537059280|40.0|PC|40.0|PC|MX1|123.83|MXN|1.0|40.0|4953.2|0.0|0.0|3000/433788|3000/433788
3000|3000|1|337918|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|290.48|MXN|1.0|1.0|290.48|0.0|0.0|3000/337918|3000/337918
3000|3000|1|2260568|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|1759.99|MXN|10.0|1.0|176.0|0.0|0.0|3000/2260568|3000/2260568
3000|3000|1|282303|NB|2024-07-17|9999       HILTI|4537059280|3.0|PC|3.0|PC|MX1|687.31|MXN|1.0|3.0|2061.93|0.0|0.0|3000/282303|3000/282303
3000|3000|1|2151601|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|81975.17|MXN|10.0|1.0|8197.52|0.0|0.0|3000/2151601|3000/2151601
3000|3000|1|2312470|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|1807.08|MXN|1.0|1.0|1807.08|0.0|0.0|3000/2312470|3000/2312470
3000|3000|1|2341109|NB|2024-07-17|9999       HILTI|4537059280|4.0|PC|4.0|PC|MX1|3827.35|MXN|10.0|4.0|1530.94|0.0|0.0|3000/2341109|3000/2341109
3000|3000|1|2112762|NB|2024-07-17|9999       HILTI|4537059280|3.0|PC|3.0|PC|MX1|451.06|MXN|1.0|3.0|1353.18|0.0|0.0|3000/2112762|3000/2112762
3000|3000|1|2094451|NB|2024-07-17|9999       HILTI|4537059280|4.0|PC|4.0|PC|MX1|347.07|MXN|1.0|4.0|1388.28|0.0|0.0|3000/2094451|3000/2094451
3000|3000|1|2346065|NB|2024-07-17|9999       HILTI|4537059280|100.0|PC|100.0|PC|MX1|3784.13|MXN|100.0|100.0|3784.13|0.0|0.0|3000/2346065|3000/2346065
3000|3000|1|2261778|NB|2024-07-17|9999       HILTI|4537059280|2.0|PC|2.0|PC|MX1|20136.53|MXN|10.0|2.0|4027.31|0.0|0.0|3000/2261778|3000/2261778
3000|3000|1|202900|NB|2024-07-17|9999       HILTI|4537059280|1.0|PC|1.0|PC|MX1|2437.62|MXN|1.0|1.0|2437.62|0.0|0.0|3000/202900|3000/202900
3000|3000|1|2222105|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|2549.43|MXN|100.0|5.0|127.47|0.0|0.0|3000/2222105|3000/2222105
3000|3000|1|2267010|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|4490.86|MXN|100.0|5.0|224.54|0.0|0.0|3000/2267010|3000/2267010
3000|3000|1|2332295|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|2748.9|MXN|100.0|5.0|137.45|0.0|0.0|3000/2332295|3000/2332295
3000|3000|1|2332303|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|2022.72|MXN|100.0|5.0|101.14|0.0|0.0|3000/2332303|3000/2332303
3000|3000|1|2332308|NB|2024-07-17|9999       HILTI|4537059280|10.0|PC|10.0|PC|MX1|1193.03|MXN|100.0|10.0|119.3|0.0|0.0|3000/2332308|3000/2332308
3000|3000|1|2332318|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|3008.21|MXN|100.0|5.0|150.41|0.0|0.0|3000/2332318|3000/2332318
3000|3000|1|2332326|NB|2024-07-17|9999       HILTI|4537059280|5.0|PC|5.0|PC|MX1|2385.55|MXN|100.0|5.0|119.28|0.0|0.0|3000/2332326|3000/2332326
3000|3000|1|2243298|NB|2024-07-17|9999       HILTI|4537059280|10.0|PC|10.0|PC|MX1|6058.35|MXN|100.0|10.0|605.84|0.0|0.0|3000/2243298|3000/2243298
3000|3000|1|2243337|NB|2024-07-17|9999       HILTI|4537059280|10.0|PC|10.0|PC|MX1|4574.69|MXN|100.0|10.0|457.47|0.0|0.0|3000/2243337|3000/2243337
3000|3000|1|2305539|NB|2024-07-17|9999       HILTI|4537059281|8.0|PC|8.0|PC|MX1|2094.19|MXN|1.0|8.0|16753.52|0.0|0.0|3000/2305539|3000/2305539
3000|3000|1|2165921|NB|2024-07-17|9999       HILTI|4537059281|20.0|PC|20.0|PC|MX1|53181.4|MXN|10.0|20.0|106362.8|0.0|0.0|3000/2165921|3000/2165921
3000|3000|1|2305535|NB|2024-07-17|9999       HILTI|4537059281|8.0|PC|8.0|PC|MX1|2054.92|MXN|1.0|8.0|16439.36|0.0|0.0|3000/2305535|3000/2305535
3000|3000|1|2107829|NB|2024-07-17|9999       HILTI|4537059281|16.0|PC|16.0|PC|MX1|296.85|MXN|1.0|16.0|4749.6|0.0|0.0|3000/2107829|3000/2107829
3000|3000|1|2245625|NB|2024-07-17|9999       HILTI|4537059281|800.0|PC|800.0|PC|MX1|6169.82|MXN|100.0|800.0|49358.56|0.0|0.0|3000/2245625|3000/2245625
3000|3000|1|2194351|NB|2024-07-17|9999       HILTI|4537059281|3600.0|PC|3600.0|PC|MX1|6249.02|MXN|100.0|3600.0|224964.72|0.0|0.0|3000/2194351|3000/2194351
3000|3000|1|237351|NB|2024-07-17|9999       HILTI|4537059281|6000.0|PC|6000.0|PC|MX1|83.56|MXN|100.0|6000.0|5013.6|0.0|0.0|3000/237351|3000/237351
3000|3000|1|236120|NB|2024-07-17|9999       HILTI|4537059281|120.0|PC|120.0|PC|MX1|303.37|MXN|1.0|120.0|36404.4|0.0|0.0|3000/236120|3000/236120
3000|3000|1|282299|NB|2024-07-17|9999       HILTI|4537059281|210.0|PC|210.0|PC|MX1|362.67|MXN|1.0|210.0|76160.7|0.0|0.0|3000/282299|3000/282299
3000|3000|1|2261691|NB|2024-07-17|9999       HILTI|4537059281|4.0|PC|4.0|PC|MX1|38196.88|MXN|10.0|4.0|15278.75|0.0|0.0|3000/2261691|3000/2261691
3000|3000|1|2238576|NB|2024-07-17|9999       HILTI|4537059281|60.0|PC|60.0|PC|MX1|5928.39|MXN|10.0|60.0|35570.34|0.0|0.0|3000/2238576|3000/2238576
3000|3000|1|2305539|NB|2024-07-17|9999       HILTI|4537059283|12.0|PC|12.0|PC|MX1|2094.19|MXN|1.0|12.0|25130.28|0.0|0.0|3000/2305539|3000/2305539
3000|3000|1|2341237|NB|2024-07-17|9999       HILTI|4537059283|25.0|PC|25.0|PC|MX1|10063.9|MXN|10.0|25.0|25159.75|0.0|0.0|3000/2341237|3000/2341237
3000|3000|1|2341252|NB|2024-07-17|9999       HILTI|4537059283|28.0|PC|28.0|PC|MX1|8148.97|MXN|10.0|28.0|22817.12|0.0|0.0|3000/2341252|3000/2341252
3000|3000|1|2305535|NB|2024-07-17|9999       HILTI|4537059283|16.0|PC|16.0|PC|MX1|2054.92|MXN|1.0|16.0|32878.72|0.0|0.0|3000/2305535|3000/2305535
3000|3000|1|2270753|NB|2024-07-17|9999       HILTI|4537059283|20.0|PC|20.0|PC|MX1|1659.38|MXN|10.0|20.0|3318.76|0.0|0.0|3000/2270753|3000/2270753
3000|3000|1|2352716|NB|2024-07-17|9999       HILTI|4537059283|5.0|PC|5.0|PC|MX1|2216.77|MXN|1.0|5.0|11083.85|0.0|0.0|3000/2352716|3000/2352716
3000|3000|1|2238576|NB|2024-07-17|9999       HILTI|4537059283|24.0|PC|24.0|PC|MX1|5928.39|MXN|10.0|24.0|14228.14|0.0|0.0|3000/2238576|3000/2238576
3000|3000|1|2245634|NB|2024-07-17|9999       HILTI|4537059284|2000.0|PC|2000.0|PC|MX1|5704.09|MXN|100.0|2000.0|114081.8|0.0|0.0|3000/2245634|3000/2245634
3000|3000|1|2261684|NB|2024-07-17|9999       HILTI|4537059284|18.0|PC|18.0|PC|MX1|22229.18|MXN|10.0|18.0|40012.52|0.0|0.0|3000/2261684|3000/2261684
3000|3000|1|237351|NB|2024-07-17|9999       HILTI|4537059284|15000.0|PC|15000.0|PC|MX1|83.56|MXN|100.0|15000.0|12534.0|0.0|0.0|3000/237351|3000/237351
3000|3000|1|237351|NB|2024-07-17|9999       HILTI|4537059284|9000.0|PC|9000.0|PC|MX1|83.56|MXN|100.0|9000.0|7520.4|0.0|0.0|3000/237351|3000/237351
3000|3000|1|2261683|NB|2024-07-17|9999       HILTI|4537059284|12.0|PC|12.0|PC|MX1|20263.48|MXN|10.0|12.0|24316.18|0.0|0.0|3000/2261683|3000/2261683
3000|3000|1|2150701|NB|2024-07-17|9999       HILTI|4537059285|4050.0|PC|4050.0|PC|MX1|1212.02|MXN|100.0|4050.0|49086.81|0.0|0.0|3000/2150701|3000/2150701
3000|3000|1|2289575|NB|2024-07-17|9999       HILTI|4537059285|20.0|PC|20.0|PC|MX1|354.84|MXN|1.0|20.0|7096.8|0.0|0.0|3000/2289575|3000/2289575
3000|3000|1|2123166|NB|2024-07-17|9999       HILTI|4537059286|16.0|PC|16.0|PC|MX1|890.44|MXN|1.0|16.0|14247.04|0.0|0.0|3000/2123166|3000/2123166
3000|3000|1|435000|NB|2024-07-17|9999       HILTI|4537059286|180.0|PC|180.0|PC|MX1|300.53|MXN|1.0|180.0|54095.4|0.0|0.0|3000/435000|3000/435000
3000|3000|1|435006|NB|2024-07-17|9999       HILTI|4537059286|180.0|PC|180.0|PC|MX1|344.73|MXN|1.0|180.0|62051.4|0.0|0.0|3000/435006|3000/435006
3000|3000|1|2232603|NB|2024-07-17|9999       HILTI|4537059286|30.0|PC|30.0|PC|MX1|26824.9|MXN|100.0|30.0|8047.47|0.0|0.0|3000/2232603|3000/2232603
3000|3000|1|2341251|NB|2024-07-17|9999       HILTI|4537059286|32.0|PC|32.0|PC|MX1|7340.19|MXN|10.0|32.0|23488.61|0.0|0.0|3000/2341251|3000/2341251
3000|3000|1|2267013|NB|2024-07-17|9999       HILTI|4537059286|100.0|PC|100.0|PC|MX1|10149.13|MXN|100.0|100.0|10149.13|0.0|0.0|3000/2267013|3000/2267013
3000|3000|1|2185619|NB|2024-07-17|9999       HILTI|4537059286|1.0|PC|1.0|PC|MX1|1294.83|MXN|1.0|1.0|1294.83|0.0|0.0|3000/2185619|3000/2185619
3000|3000|1|2267013|NB|2024-07-17|9999       HILTI|4537059286|100.0|PC|100.0|PC|MX1|10149.13|MXN|100.0|100.0|10149.13|0.0|0.0|3000/2267013|3000/2267013
3000|3000|1|2199635|NB|2024-07-17|9999       HILTI|4537059286|16.0|PC|16.0|PC|MX1|2008.58|MXN|1.0|16.0|32137.28|0.0|0.0|3000/2199635|3000/2199635
3000|3000|1|2261789|NB|2024-07-17|9999       HILTI|4537059286|8.0|PC|8.0|PC|MX1|2608.94|MXN|1.0|8.0|20871.52|0.0|0.0|3000/2261789|3000/2261789
3000|3000|1|2261783|NB|2024-07-17|9999       HILTI|4537059286|16.0|PC|16.0|PC|MX1|18795.39|MXN|10.0|16.0|30072.62|0.0|0.0|3000/2261783|3000/2261783
3000|3000|1|2150708|NB|2024-07-17|9999       HILTI|4537059286|25.0|PC|25.0|PC|MX1|855.62|MXN|100.0|25.0|213.91|0.0|0.0|3000/2150708|3000/2150708
3000|3000|1|2150741|NB|2024-07-17|9999       HILTI|4537059286|10.0|PC|10.0|PC|MX1|6576.52|MXN|100.0|10.0|657.65|0.0|0.0|3000/2150741|3000/2150741
3000|3000|1|2150740|NB|2024-07-17|9999       HILTI|4537059286|10.0|PC|10.0|PC|MX1|1208.97|MXN|100.0|10.0|120.9|0.0|0.0|3000/2150740|3000/2150740
3000|3000|1|2150742|NB|2024-07-17|9999       HILTI|4537059286|10.0|PC|10.0|PC|MX1|1921.44|MXN|100.0|10.0|192.14|0.0|0.0|3000/2150742|3000/2150742
3000|3000|1|2248345|NB|2024-07-17|9999       HILTI|4537059287|10.0|PC|10.0|PC|MX1|5062.09|MXN|1.0|10.0|50620.9|0.0|0.0|3000/2248345|3000/2248345
3000|3000|1|2165921|NB|2024-07-17|9999       HILTI|4537059288|10.0|PC|10.0|PC|MX1|53181.4|MXN|10.0|10.0|53181.4|0.0|0.0|3000/2165921|3000/2165921
3000|3000|1|224117|NB|2024-07-17|9999       HILTI|4537059288|18.0|PC|18.0|PC|MX1|440.38|MXN|1.0|18.0|7926.84|0.0|0.0|3000/224117|3000/224117
3000|3000|1|2267013|NB|2024-07-17|9999       HILTI|4537059288|100.0|PC|100.0|PC|MX1|10149.13|MXN|100.0|100.0|10149.13|0.0|0.0|3000/2267013|3000/2267013
3000|3000|1|2341099|NB|2024-07-17|9999       HILTI|4537059288|120.0|PC|120.0|PC|MX1|1363.6|MXN|10.0|120.0|16363.2|0.0|0.0|3000/2341099|3000/2341099
3000|3000|1|2207193|NB|2024-07-17|9999       HILTI|4537059288|5.0|PC|5.0|PC|MX1|14022.66|MXN|10.0|5.0|7011.33|0.0|0.0|3000/2207193|3000/2207193
3000|3000|1|202900|NB|2024-07-17|9999       HILTI|4537059288|4.0|PC|4.0|PC|MX1|2437.62|MXN|1.0|4.0|9750.48|0.0|0.0|3000/202900|3000/202900
3000|3000|1|304310|NB|2024-07-17|9999       HILTI|4537059288|6.0|PC|6.0|PC|MX1|4609.11|MXN|1.0|6.0|27654.66|0.0|0.0|3000/304310|3000/304310
3000|3000|1|2238581|NB|2024-07-17|9999       HILTI|4537059288|12.0|PC|12.0|PC|MX1|13592.14|MXN|10.0|12.0|16310.57|0.0|0.0|3000/2238581|3000/2238581
3000|3000|1|305903|NB|2024-07-17|9999       HILTI|4537059288|2.0|PC|2.0|PC|MX1|12208.77|MXN|1.0|2.0|24417.54|0.0|0.0|3000/305903|3000/305903
3000|3000|1|2229805|NB|2024-07-17|9999       HILTI|4537059288|4.0|PC|4.0|PC|MX1|216097.53|MXN|100.0|4.0|8643.9|0.0|0.0|3000/2229805|3000/2229805
3000|3000|1|305541|NB|2024-07-17|9999       HILTI|4537059288|1.0|PC|1.0|PC|MX1|1178.48|MXN|1.0|1.0|1178.48|0.0|0.0|3000/305541|3000/305541
3000|3000|1|435006|NB|2024-07-17|9999       HILTI|4537059288|180.0|PC|180.0|PC|MX1|344.73|MXN|1.0|180.0|62051.4|0.0|0.0|3000/435006|3000/435006
3000|3000|1|2078526|NB|2024-07-17|9999       HILTI|4537059288|4.0|PC|4.0|PC|MX1|431.41|MXN|1.0|4.0|1725.64|0.0|0.0|3000/2078526|3000/2078526
3000|3000|1|2076510|NB|2024-07-17|9999       HILTI|4537059288|8.0|PC|8.0|PC|MX1|3137.0|MXN|1.0|8.0|25096.0|0.0|0.0|3000/2076510|3000/2076510
3000|3000|1|2165913|NB|2024-07-17|9999       HILTI|4537059288|15.0|PC|15.0|PC|MX1|34172.49|MXN|10.0|15.0|51258.74|0.0|0.0|3000/2165913|3000/2165913
3000|3000|1|2184681|NB|2024-07-17|9999       HILTI|4537059288|40.0|PC|40.0|PC|MX1|10855.13|MXN|10.0|40.0|43420.52|0.0|0.0|3000/2184681|3000/2184681
3000|3000|1|2165913|NB|2024-07-17|9999       HILTI|4537059288|15.0|PC|15.0|PC|MX1|34172.49|MXN|10.0|15.0|51258.74|0.0|0.0|3000/2165913|3000/2165913
3000|3000|1|2078526|NB|2024-07-17|9999       HILTI|4537059288|4.0|PC|4.0|PC|MX1|431.41|MXN|1.0|4.0|1725.64|0.0|0.0|3000/2078526|3000/2078526
3000|3000|1|2076508|NB|2024-07-17|9999       HILTI|4537059288|8.0|PC|8.0|PC|MX1|2688.83|MXN|1.0|8.0|21510.64|0.0|0.0|3000/2076508|3000/2076508
3000|3000|1|202900|NB|2024-07-17|9999       HILTI|4537059288|4.0|PC|4.0|PC|MX1|2437.62|MXN|1.0|4.0|9750.48|0.0|0.0|3000/202900|3000/202900
3000|3000|1|2150730|NB|2024-07-17|9999       HILTI|4537059288|25.0|PC|25.0|PC|MX1|2103.88|MXN|100.0|25.0|525.97|0.0|0.0|3000/2150730|3000/2150730
3000|3000|1|2150731|NB|2024-07-17|9999       HILTI|4537059288|25.0|PC|25.0|PC|MX1|1121.87|MXN|100.0|25.0|280.47|0.0|0.0|3000/2150731|3000/2150731
3000|3000|1|2150743|NB|2024-07-17|9999       HILTI|4537059288|10.0|PC|10.0|PC|MX1|8807.89|MXN|100.0|10.0|880.79|0.0|0.0|3000/2150743|3000/2150743
3000|3000|1|2254658|NB|2024-07-17|9999       HILTI|4537059289|48.0|PC|48.0|PC|MX1|982.31|MXN|1.0|48.0|47150.88|0.0|0.0|3000/2254658|3000/2254658
3000|3000|1|2127087|NB|2024-07-17|9999       HILTI|4537059289|60.0|PC|60.0|PC|MX1|252.5|MXN|1.0|60.0|15150.0|0.0|0.0|3000/2127087|3000/2127087
3000|3000|1|2261688|NB|2024-07-17|9999       HILTI|4537059289|16.0|PC|16.0|PC|MX1|31477.59|MXN|10.0|16.0|50364.14|0.0|0.0|3000/2261688|3000/2261688
3000|3000|1|2150744|NB|2024-07-17|9999       HILTI|4537059290|180.0|PC|180.0|PC|MX1|3826.23|MXN|100.0|180.0|6887.21|0.0|0.0|3000/2150744|3000/2150744
3000|3000|1|2150744|NB|2024-07-17|9999       HILTI|4537059290|60.0|PC|60.0|PC|MX1|3826.23|MXN|100.0|60.0|2295.74|0.0|0.0|3000/2150744|3000/2150744
3000|3000|1|293474|NB|2024-07-17|9999       HILTI|4537059291|9.0|PC|9.0|PC|MX1|3308.02|MXN|1.0|9.0|29772.18|0.0|0.0|3000/293474|3000/293474
3000|3000|1|293474|NB|2024-07-17|9999       HILTI|4537059291|6.0|PC|6.0|PC|MX1|3308.02|MXN|1.0|6.0|19848.12|0.0|0.0|3000/293474|3000/293474
3000|3000|1|2305535|NB|2024-07-17|9999       HILTI|4537059292|32.0|PC|32.0|PC|MX1|2054.92|MXN|1.0|32.0|65757.44|0.0|0.0|3000/2305535|3000/2305535
3000|3000|1|237351|NB|2024-07-17|9999       HILTI|4537059292|6000.0|PC|6000.0|PC|MX1|83.56|MXN|100.0|6000.0|5013.6|0.0|0.0|3000/237351|3000/237351
3000|3000|1|2289575|NB|2024-07-17|9999       HILTI|4537059292|15.0|PC|15.0|PC|MX1|354.84|MXN|1.0|15.0|5322.6|0.0|0.0|3000/2289575|3000/2289575
3000|3000|1|293474|NB|2024-07-17|9999       HILTI|4537059293|15.0|PC|15.0|PC|MX1|3308.02|MXN|1.0|15.0|49620.3|0.0|0.0|3000/293474|3000/293474
3000|3000|1|293474|NB|2024-07-17|9999       HILTI|4537059294|1.0|PC|1.0|PC|MX1|3308.02|MXN|1.0|1.0|3308.02|0.0|0.0|3000/293474|3000/293474
3000|3000|1|2043846|NB|2024-07-17|9999       HILTI|4537059295|1.0|PC|1.0|PC|MX1|37178.13|MXN|1.0|1.0|37178.13|0.0|0.0|3000/2043846|3000/2043846
3000|3000|1|2043846|NB|2024-07-17|9999       HILTI|4537059296|1.0|PC|1.0|PC|MX1|37178.13|MXN|1.0|1.0|37178.13|0.0|0.0|3000/2043846|3000/2043846
3000|3000|1|376365|NB|2024-07-17|9999       HILTI|4537059297|2.0|PC|2.0|PC|MX1|49242.17|MXN|1.0|2.0|98484.34|0.0|0.0|3000/376365|3000/376365
3000|3000|1|2352089|NB|2024-07-17|9999       HILTI|4537059298|1.0|PC|1.0|PC|MX1|18422.58|MXN|1.0|1.0|18422.58|0.0|0.0|3000/2352089|3000/2352089
3000|3000|1|2352089|NB|2024-07-17|9999       HILTI|4537059299|1.0|PC|1.0|PC|MX1|18422.58|MXN|1.0|1.0|18422.58|0.0|0.0|3000/2352089|3000/2352089
3000|3000|1|2253769|NB|2024-07-17|9999       HILTI|4537059300|1.0|PC|1.0|PC|MX1|15933.62|MXN|1.0|1.0|15933.62|0.0|0.0|3000/2253769|3000/2253769
3000|3000|1|360646|NB|2024-07-17|9999       HILTI|4537059301|3.0|PC|3.0|PC|MX1|1884.57|MXN|1.0|3.0|5653.71|0.0|0.0|3000/360646|3000/360646
3000|3000|1|2341239|NB|2024-07-17|9999       HILTI|4537059302|120.0|PC|120.0|PC|MX1|10800.7|MXN|10.0|120.0|129608.4|0.0|0.0|3000/2341239|3000/2341239
3000|3000|1|2150738|NB|2024-07-17|9999       HILTI|4537059302|1800.0|PC|1800.0|PC|MX1|2198.06|MXN|100.0|1800.0|39565.08|0.0|0.0|3000/2150738|3000/2150738
3000|3000|1|2321165|NB|2024-07-17|9999       HILTI|4537059303|1.0|PC|1.0|PC|MX1|713.25|MXN|1.0|1.0|713.25|0.0|0.0|3000/2321165|3000/2321165
3000|3000|1|2317115|NB|2024-07-17|9999       HILTI|4537059304|1.0|PC|1.0|PC|MX1|2205.16|MXN|1.0|1.0|2205.16|0.0|0.0|3000/2317115|3000/2317115
3000|3000|1|2240605|NB|2024-07-17|9999       HILTI|4537059305|1.0|PC|1.0|PC|MX1|4704.71|MXN|1.0|1.0|4704.71|0.0|0.0|3000/2240605|3000/2240605
3000|3000|1|2179711|NB|2024-07-17|9999       HILTI|4537059306|25.0|PC|25.0|PC|MX1|9989.47|MXN|100.0|25.0|2497.37|0.0|0.0|3000/2179711|3000/2179711
3000|3000|1|2179724|NB|2024-07-17|9999       HILTI|4537059306|5.0|PC|5.0|PC|MX1|7069.64|MXN|100.0|5.0|353.48|0.0|0.0|3000/2179724|3000/2179724
3000|3000|1|283512|NB|2024-07-17|9999       HILTI|4537059307|72000.0|PC|72000.0|PC|MX1|412.4|MXN|100.0|72000.0|296928.0|0.0|0.0|3000/283512|3000/283512
3000|3000|1|283512|NB|2024-07-17|9999       HILTI|4537059308|18000.0|PC|18000.0|PC|MX1|412.4|MXN|100.0|18000.0|74232.0|0.0|0.0|3000/283512|3000/283512
3000|3000|1|2101547|NB|2024-07-17|9999       HILTI|4537059308|28800.0|PC|28800.0|PC|MX1|2630.31|MXN|1.0|28800.0|75752.93|0.0|0.0|3000/2101547|3000/2101547
3000|3000|1|2101547|NB|2024-07-17|9999       HILTI|4537059308|28800.0|PC|28800.0|PC|MX1|2630.31|MXN|1.0|28800.0|75752.93|0.0|0.0|3000/2101547|3000/2101547
3000|3000|1|237345|NB|2024-07-17|9999       HILTI|4537059308|3000.0|PC|3000.0|PC|MX1|87.59|MXN|100.0|3000.0|2627.7|0.0|0.0|3000/237345|3000/237345
3000|3000|1|2156218|NB|2024-07-17|9999       HILTI|4537059308|9600.0|PC|9600.0|PC|MX1|2264.63|MXN|1.0|9600.0|21740.45|0.0|0.0|3000/2156218|3000/2156218
3000|3000|1|237347|NB|2024-07-17|9999       HILTI|4537059309|500.0|PC|500.0|PC|MX1|671.98|MXN|100.0|500.0|3359.9|0.0|0.0|3000/237347|3000/237347
3000|3000|1|237345|NB|2024-07-17|9999       HILTI|4537059309|1300.0|PC|1300.0|PC|MX1|87.59|MXN|100.0|1300.0|1138.67|0.0|0.0|3000/237345|3000/237345
3000|3000|1|2273635|NB|2024-07-17|9999       HILTI|4537060524|330.0|PC|330.0|PC|MX1|3113.78|MXN|100.0|330.0|10275.47|0.0|0.0|3000/2273635|3000/2273635
3000|3000|1|2273635|NB|2024-07-17|9999       HILTI|4537060524|840.0|PC|840.0|PC|MX1|3113.78|MXN|100.0|840.0|26155.75|0.0|0.0|3000/2273635|3000/2273635
3000|3000|1|2272049|NB|2024-07-17|9999       HILTI|4537060525|40.0|PC|40.0|PC|MX1|8762.54|MXN|100.0|40.0|3505.02|0.0|0.0|3000/2272049|3000/2272049
