Doc_No,Shipment,PurchDoc,Item_1,Material,Material_Description,Plnt,SLoc,PO_Quantity,OUn,OUn1,Item_2,Delivery,Reference,Supplier,POrg,PGr,Vendor,ShPt,DelivDate,Doc_Date,Ext_Order_Pos,Ext_Order_Number,SupplVndr,TrackingNo,Reservation,Reservation_item,Reservation_order_date,Diffdays,key_material
4051449942,10200516,4536607633,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,200.0,PC,PC,10.0,209821772,58057318,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56161959.0,HLI0550,D086157004,13086157,4.0,2024-02-15,14.0,3000/2123401
4051449942,10200516,4536607650,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,200.0,PC,PC,10.0,209821789,58057335,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56161959.0,HLI0550,D086157004,13086157,4.0,2024-02-15,14.0,3000/2123401
4051450505,10200517,4536607653,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,200.0,PC,PC,10.0,209821792,58057934,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,40.0,56202222.0,HLI0550,D164370009,13164370,9.0,2024-03-22,0.0,3000/2334276
4051450519,10202509,4536607665,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,100.0,PC,PC,10.0,209821804,58059360,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,40.0,56202222.0,HLI0550,D164370009,13164370,9.0,2024-03-22,0.0,3000/2334276
4051455341,10222784,4536681773,1.0,2262130,Dust bag VC 40-X/150-10 X (10) fleece,3000,1,50.0,PC,PC,10.0,209883357,58070813,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,30.0,56242648.0,HLI0550,D245471020,13245471,20.0,2024-04-29,0.0,3000/2262130
4051460592,10249504,4536748834,1.0,220139,Nozzle CS-280-D5 (10),3000,1,50.0,PC,PC,10.0,680664969,58080537,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,20.0,56248885.0,HLI0550,D260622004,13260622,4.0,2024-05-06,0.0,3000/220139
4051460592,10249504,4536748839,1.0,2341092,"Hammer drill bit TE-CX 1/2""-6""",3000,1,50.0,PC,PC,10.0,680664974,58081710,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,10.0,56256931.0,HLI0550,D275940001,13275940,1.0,2024-05-14,0.0,3000/2341092
4051462497,10253142,4536772457,1.0,2153650,ON!Track tag AI L2,8750,1,200.0,PC,PC,10.0,680685295,58085144,HLI0550,8750,L13,9999,8750,2024-07-30,2024-05-27,10.0,56261538.0,HLI0550,D282818001,13282818,1.0,2024-05-18,0.0,8750/2153650
4051462497,10253142,4536772535,1.0,2150701,Cutting disc AC-D SP 115x1.0,8750,1,50.0,PC,PC,10.0,680685350,58085775,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,20.0,56219018.0,HLI0550,D202548004,13202548,4.0,2024-04-08,0.0,8750/2150701
4051462499,10253142,4536772700,1.0,2179712,Recip. saw blade SP 15 14 (50) metal,8750,1,50.0,PC,PC,10.0,680685459,58085567,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,30.0,56247268.0,HLI0550,D256014007,13256014,7.0,2024-05-03,0.0,8750/2179712
4051462367,10257755,4536772616,1.0,2360925,ON!Track smart tag AI T320 TaS,8650,1,200.0,PC,PC,10.0,680685327,58084350,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,100.0,56252172.0,HLI0550,D266328004,13266328,4.0,2024-05-09,0.0,8650/2360925
4051466248,10276837,4536827746,1.0,2106416,"Grating disc X-GR 1 1/4""",3000,1,200.0,PC,PC,10.0,680730655,58093991,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,30.0,56252181.0,HLI0550,D266168001,13266168,1.0,2024-05-09,14.0,3000/2106416
4051466253,10276840,4536827783,1.0,2305658,Diamond wire DS-W 10.5-50m VB SPX-H C&S,3000,1,50.0,M,M,10.0,680730693,58091804,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,140.0,56115443.0,HLI0550,C977490042,12977490,42.0,2023-12-22,139.0,3000/2305658
4051466253,10276840,4536827797,1.0,412971,Stepped drill bit TX-GR-RU 3.4/10.5-110,3000,1,50.0,PC,PC,10.0,680730705,58093950,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,40.0,56216131.0,HLI0550,D195744012,13195744,12.0,2024-04-05,14.0,3000/412971
4051471993,10307074,4536903334,1.0,2105800,Threaded stud X-W6-12-14 B3 P7,3000,1,200.0,PC,PC,10.0,680792672,58107432,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,50.0,56060126.0,HLI0550,C880293007,12880293,7.0,2023-11-07,236.0,3000/2105800
4051472411,10309141,4536907005,1.0,2151629,Hammer drill bit TE-CX 12/37,8750,1,50.0,PC,PC,10.0,680795526,58108464,HLI0550,8750,L09,9999,8750,2024-07-16,2024-06-19,30.0,56252005.0,HLI0550,D265415001,13265415,1.0,2024-05-08,24.0,8750/2151629
4051472411,10309141,4536907009,1.0,2105851,Stud anchor HST3 M12x145 70/50,8750,1,50.0,PC,PC,10.0,680795530,58108464,HLI0550,8750,L02,9999,8750,2024-07-16,2024-06-19,10.0,56266147.0,HLI0550,D289657001,13289657,1.0,2024-05-22,0.0,8750/2105851
4051473650,10315411,4536928821,1.0,2360925,ON!Track smart tag AI T320 TaS,8650,1,200.0,PC,PC,10.0,680813765,58111219,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,110.0,56290258.0,HLI0550,D337866015,13337866,15.0,2024-06-14,0.0,8650/2360925
4051473650,10315411,4536928831,1.0,2299890,Diamond wire DS-W 10.5-50m SI SP-M/H,8650,1,50.0,M,M,10.0,680813775,58109425,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,100.0,56290258.0,HLI0550,D337866014,13337866,14.0,2024-06-14,0.0,8650/2299890
4051473650,10315411,4536928838,1.0,2341099,"Hammer drill bit TE-CX 5/8""-8""",8650,1,50.0,PC,PC,10.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,270.0,56197801.0,HLI0550,D157407023,13157407,23.0,2024-03-19,90.0,8650/2341099
4051473650,10315411,4536928853,1.0,2224231,Hammer drill bit  TE-C 10/21,8650,1,100.0,PC,PC,10.0,680813793,58111266,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,490.0,56232780.0,HLI0550,D227341002,13227341,2.0,2024-04-19,56.0,8650/2224231
4051473650,10315411,4536928875,1.0,2305657,Diamond wire DS-W 10.5-100m VB SPX-H C&S,8650,1,100.0,M,M,10.0,680813825,58109404,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,10.0,56268378.0,HLI0550,D292158001,13292158,1.0,2024-05-23,14.0,8650/2305657
4051473554,10310998,4536929320,1.0,2164509,Adhesive capsule HVU2 M20x170,8750,1,200.0,PC,PC,10.0,680814131,58085868,HLI0550,8750,L01,9999,8750,2024-08-27,2024-06-24,20.0,56262651.0,HLI0550,D284317002,13284317,2.0,2024-05-21,28.0,8750/2164509
4051473554,10310998,4536929322,1.0,2164509,Adhesive capsule HVU2 M20x170,8750,1,200.0,PC,PC,10.0,680814132,58085869,HLI0550,8750,L01,9999,8750,2024-08-27,2024-06-24,20.0,56262651.0,HLI0550,D284317002,13284317,2.0,2024-05-21,28.0,8750/2164509
4051473554,10310998,4536929332,1.0,2164509,Adhesive capsule HVU2 M20x170,8750,1,200.0,PC,PC,10.0,680814138,58111209,HLI0550,8750,L01,9999,8750,2024-08-27,2024-06-24,30.0,56274135.0,HLI0550,D304655005,13304655,5.0,2024-05-31,0.0,8750/2164509
4051473646,10310999,4536929335,1.0,2153650,ON!Track tag AI L2,8750,1,200.0,PC,PC,10.0,680814140,58110839,HLI0550,8750,L13,9999,8750,2024-08-27,2024-06-24,20.0,56284144.0,HLI0550,D327858007,13327858,7.0,2024-06-10,0.0,8750/2153650
4051473646,10310999,4536929337,1.0,2113974,Stud anchor HST3 M10x70 10/-,8750,1,100.0,PC,PC,10.0,680814141,58110831,HLI0550,8750,L02,9999,8750,2024-08-27,2024-06-24,10.0,56293268.0,HLI0550,D338130001,13338130,1.0,2024-06-17,0.0,8750/2113974
4051473646,10310999,4536929363,1.0,2293554,Screw anchor HUS4-H 10x80 25/5/-,8750,1,200.0,PC,PC,10.0,680814157,58111304,HLI0550,8750,L02,9999,8750,2024-08-27,2024-06-24,20.0,56233722.0,HLI0550,D227299002,13227299,2.0,2024-04-22,56.0,8750/2293554
4051473647,10310999,4536929441,1.0,2105800,Threaded stud X-W6-12-14 B3 P7,8750,1,200.0,PC,PC,10.0,680814230,58111304,HLI0550,8750,L04,9999,8750,2024-08-27,2024-06-24,10.0,56000262.0,HLI0550,C756511001,12756511,1.0,2023-09-11,287.0,8750/2105800
4051477848,10337030,4536983107,1.0,237347,Universal nail X-U 27 MX,3000,1,100.0,PC,PC,10.0,680859363,58119838,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56295404.0,HLI0550,D348762006,13348762,6.0,2024-06-20,0.0,3000/237347
4051479347,10344700,4537004115,1.0,2071167,"Twist drill bit HSS Co 10,0x133mm MP10",8650,1,50.0,PC,PC,10.0,680876007,58123155,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,230.0,56261397.0,HLI0550,D282881002,13282881,2.0,2024-05-17,0.0,8650/2071167
4051450503,10200515,4536608301,1.0,2254657,Pointed chisel TE-HX SM 40,3000,1,24.0,PC,PC,10.0,209822292,58057553,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,180.0,56189840.0,HLI0550,D142543040,13142543,40.0,2024-03-11,0.0,3000/2254657
4051450503,10200515,4536608302,1.0,2241992,Flat chisel TE-YX FM 50,3000,1,30.0,PC,PC,10.0,209822293,58059172,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,190.0,56189840.0,HLI0550,D142543041,13142543,41.0,2024-03-11,0.0,3000/2241992
4051450504,10200515,4536608343,1.0,2270471,Band saw blade SP 28 14/18,3000,1,30.0,PC,PC,10.0,209822330,58058618,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,100.0,56219012.0,HLI0550,D202546011,13202546,11.0,2024-04-08,0.0,3000/2270471
4051455347,10222787,4536681862,1.0,2106416,"Grating disc X-GR 1 1/4""",3000,1,300.0,PC,PC,10.0,209883468,58071077,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,10.0,56194097.0,HLI0550,D138104002,13138104,2.0,2024-03-08,42.0,3000/2106416
4051455347,10222787,4536681864,1.0,2106416,"Grating disc X-GR 1 1/4""",3000,1,300.0,PC,PC,10.0,209883470,58070995,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56194097.0,HLI0550,D138104002,13138104,2.0,2024-03-08,42.0,3000/2106416
4051455347,10222787,4536681867,1.0,2106416,"Grating disc X-GR 1 1/4""",3000,1,300.0,PC,PC,10.0,209883472,58071076,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56194097.0,HLI0550,D138104002,13138104,2.0,2024-03-08,42.0,3000/2106416
4051455347,10222787,4536681870,1.0,2106416,"Grating disc X-GR 1 1/4""",3000,1,300.0,PC,PC,10.0,209883475,58071078,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56236156.0,HLI0550,D233039017,13233039,17.0,2024-04-23,0.0,3000/2106416
4051460592,10249504,4536748807,1.0,2341100,"Hammer drill bit TE-CX 5/8""-12""",3000,1,40.0,PC,PC,10.0,680664945,58080523,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,170.0,56098509.0,HLI0550,C952529021,12952529,21.0,2023-12-09,154.0,3000/2341100
4051460592,10249504,4536748813,1.0,2165749,"Hammer drill bit TE-YX 3/4""-13""",3000,1,40.0,PC,PC,10.0,680664950,58080563,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,20.0,56219052.0,HLI0550,D202847003,13202847,3.0,2024-04-08,0.0,3000/2165749
4051460592,10249504,4536748814,1.0,2254658,Pointed chisel TE-HX SM 50,3000,1,24.0,PC,PC,10.0,680664951,58080540,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,30.0,56219052.0,HLI0550,D202847005,13202847,5.0,2024-04-08,0.0,3000/2254658
4051462497,10253142,4536772638,1.0,2267023,Die grinder GDG 6-22 case,8750,1,24.0,PC,PC,10.0,680685417,58084714,HLI0550,8750,L15,9999,8750,2024-07-30,2024-05-27,10.0,56256875.0,HLI0550,D276121001,13276121,1.0,2024-05-14,0.0,8750/2267023
4051462367,10257755,4536772618,1.0,2233884,Tile drill bit HEX 8/40 SPX MP3,8650,1,30.0,PC,PC,10.0,680685330,58085130,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,200.0,56235166.0,HLI0550,D233263014,13233263,14.0,2024-04-23,42.0,8650/2233884
4051462368,10257755,4536772762,1.0,2179720,Recip. saw blade SP 23 10 (5) metal,8650,1,300.0,PC,PC,10.0,680685517,58085653,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,50.0,56218993.0,HLI0550,D202644010,13202644,10.0,2024-04-08,0.0,8650/2179720
4051462368,10257755,4536772766,1.0,2179711,Recip. saw blade SP 15 10 (5) metal,8650,1,40.0,PC,PC,10.0,680685522,58085582,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,90.0,56218993.0,HLI0550,D202644014,13202644,14.0,2024-04-08,0.0,8650/2179711
4051466253,10276840,4536827789,1.0,2261682,Core bit B 62/430 P-U abras,3000,1,24.0,PC,PC,10.0,680730698,58094219,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,530.0,56165475.0,HLI0550,D092382057,13092382,57.0,2024-02-19,84.0,3000/2261682
4051466253,10276840,4536827794,1.0,2261684,Core bit B 77/430 P-U abras,3000,1,24.0,PC,PC,10.0,680730703,58094278,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,30.0,56216131.0,HLI0550,D195744009,13195744,9.0,2024-04-05,42.0,3000/2261684
4051466253,10276840,4536827801,1.0,2254658,Pointed chisel TE-HX SM 50,3000,1,24.0,PC,PC,10.0,680730708,58094018,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,10.0,56226153.0,HLI0550,D216926001,13216926,1.0,2024-04-15,0.0,3000/2254658
4051466253,10276840,4536827811,1.0,2199635,Core bit BI 28/320 SP-L abras,3000,1,24.0,PC,PC,10.0,680730716,58094020,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,90.0,56231479.0,HLI0550,D224991005,13224991,5.0,2024-04-19,28.0,3000/2199635
4051471993,10307074,4536903331,1.0,2238576,"Diamond cup DG-CW 115/4.5"" P (2) univ",3000,1,24.0,PC,PC,10.0,680792669,58107490,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,10.0,56269238.0,HLI0550,D296091001,13296091,1.0,2024-05-27,0.0,3000/2238576
4051471993,10307074,4536903332,1.0,2261684,Core bit B 77/430 P-U abras,3000,1,24.0,PC,PC,10.0,680792670,58107489,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,10.0,56280856.0,HLI0550,D322854001,13322854,1.0,2024-06-06,0.0,3000/2261684
4051471993,10307074,4536903347,1.0,2341238,Pointed chisel TE-SX SM 43,3000,1,40.0,PC,PC,10.0,680792677,58107433,HLI0550,3000,MX1,9999,3000,2024-08-19,2024-06-19,160.0,56247305.0,HLI0550,D255914027,13255914,27.0,2024-05-03,0.0,3000/2341238
4051472411,10309141,4536906998,1.0,2262675,Recip. saw blade SPX 23 8 (10) metal,8750,1,40.0,PC,PC,10.0,680795520,58108229,HLI0550,8750,L09,9999,8750,2024-07-16,2024-06-19,10.0,56254366.0,HLI0550,D267381001,13267381,1.0,2024-05-09,24.0,8750/2262675
4051472411,10309141,4536907010,1.0,2105892,Stud anchor HST3 M20x200 -/60,8750,1,30.0,PC,PC,10.0,680795531,58108465,HLI0550,8750,L02,9999,8750,2024-07-16,2024-06-19,20.0,56266147.0,HLI0550,D289657002,13289657,2.0,2024-05-22,0.0,8750/2105892
4051473556,10315412,4536928902,1.0,2101534,Firestop sealant FS-ONE MAX 10.1OZ CART,8650,1,24.0,PC,PC,10.0,680813866,58097599,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,20.0,56267181.0,HLI0550,D292382002,13292382,2.0,2024-05-24,14.0,8650/2101534
4051473646,10310999,4536929347,1.0,2261682,Core bit B 62/430 P-U abras,8750,1,24.0,PC,PC,10.0,680814147,58111205,HLI0550,8750,L05,9999,8750,2024-08-27,2024-06-24,10.0,56197208.0,HLI0550,D155577001,13155577,1.0,2024-03-18,0.0,8750/2261682
4051473646,10310999,4536929350,1.0,2238580,"Diamond cup DG-CW 115/4.5"" P (6) univ",8750,1,24.0,PC,PC,10.0,680814149,58111125,HLI0550,8750,L05,9999,8750,2024-08-27,2024-06-24,20.0,56231482.0,HLI0550,D224993004,13224993,4.0,2024-04-19,56.0,8750/2238580
4051473646,10310999,4536929374,1.0,2293567,Screw anchor HUS4-H 12x130 70/50/30,8750,1,300.0,PC,PC,10.0,680814171,58111306,HLI0550,8750,L02,9999,8750,2024-08-27,2024-06-24,70.0,56240885.0,HLI0550,D241547002,13241547,2.0,2024-04-26,28.0,8750/2293567
4051473646,10310999,4536929392,1.0,2105719,Stud anchor HST3 M12x115 40/20,8750,1,300.0,PC,PC,10.0,680814192,58112064,HLI0550,8750,L02,9999,8750,2024-08-27,2024-06-24,50.0,56252786.0,HLI0550,D266593002,13266593,2.0,2024-05-10,28.0,8750/2105719
4051474048,10318050,4536930777,1.0,2184685,"Hammer drill bit TE-YX 5/8""-13""",3000,1,40.0,PC,PC,10.0,680815465,58111908,HLI0550,3000,MX1,9999,3000,2024-07-17,2024-06-24,10.0,56296174.0,HLI0550,D352153001,13352153,1.0,2024-06-20,0.0,3000/2184685
4051477084,10332864,4536969496,1.0,2184686,"Hammer drill bit TE-YX 5/8""-21""",3000,1,30.0,PC,PC,10.0,680847928,58118698,HLI0550,3000,MX1,9999,3000,2024-07-11,2024-07-01,10.0,56282973.0,HLI0550,D325473001,13325473,1.0,2024-06-07,14.0,3000/2184686
4051449942,10200516,4536607634,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821773,58057321,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607635,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821774,58057322,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607636,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821775,58057323,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607637,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821776,58057324,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607638,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821777,58057325,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607639,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821778,58057326,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607640,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821779,58057327,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607641,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821780,58057331,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607642,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821781,58057330,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607643,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821782,58057328,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607644,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821783,58057329,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,30.0,56202222.0,HLI0550,D164370007,13164370,7.0,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607645,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821784,58057333,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,20.0,56207963.0,HLI0550,D164370003,13164370,3.0,2024-03-22,-14.0,3000/2123401
4051449942,10200516,4536607646,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821785,58057334,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,20.0,56207963.0,HLI0550,D164370003,13164370,3.0,2024-03-22,-14.0,3000/2123401
4051449942,10200516,4536607647,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821786,58057332,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,20.0,56207963.0,HLI0550,D164370003,13164370,3.0,2024-03-22,-14.0,3000/2123401
4051449942,10200516,4536607648,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821787,58057320,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56161959.0,HLI0550,D086157004,13086157,4.0,2024-02-15,14.0,3000/2123401
4051449942,10200516,4536607649,1.0,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,600.0,PC,PC,10.0,209821788,58057319,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56161959.0,HLI0550,D086157004,13086157,4.0,2024-02-15,14.0,3000/2123401
4051450505,10200517,4536607654,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,600.0,PC,PC,10.0,209821793,58057935,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,40.0,56202222.0,HLI0550,D164370009,13164370,9.0,2024-03-22,0.0,3000/2334276
4051450505,10200517,4536607655,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,600.0,PC,PC,10.0,209821794,58057936,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,40.0,56202222.0,HLI0550,D164370009,13164370,9.0,2024-03-22,0.0,3000/2334276
4051450505,10200517,4536607656,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,600.0,PC,PC,10.0,209821795,58057937,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,40.0,56202222.0,HLI0550,D164370009,13164370,9.0,2024-03-22,0.0,3000/2334276
4051450506,10200518,4536607664,1.0,237345,Universal nail X-U 19 MX,3000,1,400.0,PC,PC,10.0,209821803,58057108,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,10.0,56228186.0,HLI0550,D220278001,13220278,1.0,2024-04-17,0.0,3000/237345
4051450503,10200515,4536608299,1.0,2341239,Pointed chisel TE-SX SM 50,3000,1,60.0,PC,PC,10.0,209822289,58057091,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,130.0,56189840.0,HLI0550,D142543031,13142543,31.0,2024-03-11,0.0,3000/2341239
4051455341,10222784,4536681766,1.0,2341093,"Hammer drill bit TE-CX 1/2""-12""",3000,1,60.0,PC,PC,10.0,209883350,58071101,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,180.0,56226153.0,HLI0550,D216926039,13216926,39.0,2024-04-15,-14.0,3000/2341093
4051455341,10222784,4536681804,1.0,337111,Mixer HIT-RE-M,3000,1,400.0,PC,PC,10.0,209883405,58071035,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56206918.0,HLI0550,D175541004,13175541,4.0,2024-03-26,0.0,3000/337111
4051455341,10222784,4536681805,1.0,337111,Mixer HIT-RE-M,3000,1,400.0,PC,PC,10.0,209883407,58071223,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,20.0,56206918.0,HLI0550,D175541004,13175541,4.0,2024-03-26,0.0,3000/337111
4051460592,10249504,4536748831,1.0,2150701,Cutting disc AC-D SP 115x1.0,3000,1,600.0,PC,PC,10.0,680664966,58081680,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,90.0,56247305.0,HLI0550,D255914013,13255914,13.0,2024-05-03,0.0,3000/2150701
4051460592,10249504,4536748832,1.0,2150701,Cutting disc AC-D SP 115x1.0,3000,1,600.0,PC,PC,10.0,680664967,58081682,HLI0550,3000,MX1,9999,3000,2024-08-07,2024-05-22,90.0,56247305.0,HLI0550,D255914013,13255914,13.0,2024-05-03,0.0,3000/2150701
4051462497,10253142,4536772602,1.0,271982,Threaded stud X-EM8H-15-12FP10,8750,1,400.0,PC,PC,10.0,680685391,58085624,HLI0550,8750,L04,9999,8750,2024-07-30,2024-05-27,60.0,56250899.0,HLI0550,D264366003,13264366,3.0,2024-05-08,0.0,8750/271982
4051462498,10253142,4536772683,1.0,2293566,Screw anchor HUS4-H 12x100 40/20/-,8750,1,600.0,PC,PC,10.0,680685444,58085627,HLI0550,8750,L02,9999,8750,2024-07-30,2024-05-27,10.0,56143164.0,HLI0550,D047566001,13047566,1.0,2024-01-29,28.0,8750/2293566
4051462367,10257755,4536772667,1.0,56419,Scaffolding restraint screw GRS 12/120,8650,1,600.0,PC,PC,10.0,680685379,58085522,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,10.0,56252781.0,HLI0550,D267461003,13267461,3.0,2024-05-09,0.0,8650/56419
4051462367,10257755,4536772716,1.0,2341238,Pointed chisel TE-SX SM 43,8650,1,60.0,PC,PC,10.0,680685466,58085515,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,10.0,56226143.0,HLI0550,D216968002,13216968,2.0,2024-04-15,0.0,8650/2341238
4051466250,10276839,4536827760,1.0,2334276,Injectable mortar HY 200-R V3 330/1/WH,3000,1,600.0,PC,PC,10.0,680730669,58092758,HLI0550,3000,MX1,9999,3000,2024-08-05,2024-06-05,10.0,56206918.0,HLI0550,D175541002,13175541,2.0,2024-03-26,0.0,3000/2334276
