SOrg,Plnt,Material,Material_number,X_Plant_Material_Status,MS,Gross_weight,WUn,Spart,ValidFrom,Minorder_qty,BUn,Orig,Web,FM_rel,Av,PGr,GRT,Typ,MRPCn,Minlot_size,BUn1,SPT,PDT,TABCD,XYZ,Pl,Safety_Stock,Rounding_val,BUn2,Rprofile,LS,Min_dely_qty,BUn3,key_material
3000,3000,2268923,Cover splice OE CC-SC PT SS,14,40,34.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2268923
3000,3000,2268924,Cover clamp OE CC-RA PT-A SS,14,40,90.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2268924
3000,3000,2269036,Cover OE CO-FE30-150-R600 PT SS,14,40,810.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269036
3000,3000,2269044,Cover OE CO-FE30-750-R600 SS,14,40,5240.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269044
3000,3000,2269052,Cover OS OE-45-150 R600 SS,14,40,1210.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269052
3000,3000,2269054,Cover OS OE-45-300 R600 HDG,14,40,2600.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269054
3000,3000,2269055,Cover OS OE-45-300 R600 SS,14,40,2430.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269055
3000,3000,2269057,Cover OS OE-45-450 R600 SS,14,40,3900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269057
3000,3000,2269059,Cover OS OE-45-600 R600 SS,14,40,5800.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269059
3000,3000,2269062,Cover OS OE-45-750 R600 SS,14,40,7700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269062
3000,3000,2269064,Cover OS OE-45-900 R600 SS,14,40,9800.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269064
3000,3000,2269083,Cover OS OE-90-150 R600 SS,14,40,2450.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269083
3000,3000,2269085,Cover OS OE-90-300 R600 HDG,14,40,5100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269085
3000,3000,2269086,Cover OE CO-FE90-300-R600 SS,14,40,4900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269086
3000,3000,2269088,Cover OS OE-90-450 R600 SS,14,40,7750.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269088
3000,3000,2269090,Cover OE CO-FE90-600-R600 SS,14,40,11300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269090
3000,3000,2269093,Cover OS OE-90-750 R600 SS,14,40,15000.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269093
3000,3000,2269094,Cover OS OE-90-900 R600 SS,14,40,18840.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269094
3000,3000,2269265,Cover OS SPB-RF CO-CP-50/50-R75 HDG,14,40,420.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269265
3000,3000,2269319,Exit plate OE/LOE EX-RU-150 PT SS,14,40,600.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269319
3000,3000,2269341,Divider OE100 DI-FE-3000 PT SS,14,40,3580.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269341
3000,3000,2269342,Elbow OS OE DI-FE-150 SS,14,40,5260.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269342
3000,3000,2269578,Cover OE CO-FE30-300-R600 HDG,14,40,1700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269578
3000,3000,2269579,Cover OE CO-FE30-450-R600 HDG,14,40,2700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269579
3000,3000,2269580,Cover OE CO-FE-45-150-R600 HDG,14,40,1300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269580
3000,3000,2269592,Flat elbow SPB-RF40 FE45-300-R75 PT HDG,14,40,1994.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269592
3000,3000,2269625,Elbow OS SPBE 40-100 SS,14,40,360.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269625
3000,3000,2269626,Elbow OS SPBE 40-150 SS,14,40,610.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269626
3000,3000,2269627,Tube elbow SPBE40 FE-TI-90-200 PT SS,14,40,900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269627
3000,3000,2269628,Elbow OS SPBE 40-50 SS,14,40,160.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269628
3000,3000,2269639,Elbow OS SPB-RF100-90-300 R300 SS,14,40,6500.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269639
3000,3000,2269648,Elbow OS SPB-RF40-45-100 HDG,14,40,380.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269648
3000,3000,2269650,Flat elbow SPB-RF40 FE45-100-R75 PT SS,14,40,320.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269650
3000,3000,2269652,Flat elbow OS SPB-RF40-45-150 SS,14,40,550.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269652
3000,3000,2269653,Flat elbow SPB-RF40 FE45-200-R75 PT HDG,14,40,830.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269653
3000,3000,2269654,Flat elbow OS SPB-RF40-45-200 SS,14,40,740.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269654
3000,3000,2269655,Flat elbow OS SPB-RF40-45-300 SS,14,40,1200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269655
3000,3000,2269659,Flat elbow OS SPB-RF40-90-200 HDG,14,40,1220.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269659
3000,3000,2269661,Elbow OS SPB-RF40-90-300 HDG,14,40,2130.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269661
3000,3000,2269688,Elbow OS SPB-RF50-90- 50 HDG,14,40,461.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269688
3000,3000,2269726,Flat elbow SPB-RF40 FE90-100-R75 PT HDG,14,40,600.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269726
3000,3000,2269728,Flat elbow SPB-RF40 FE90-50-R75 PT HDG,14,40,380.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269728
3000,3000,2269729,Fixing clamp OS 049-50 LEFT SS,14,40,74.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269729
3000,3000,2269730,Fixing clamp OS 049-50 RIGHT SS,14,40,80.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269730
3000,3000,2269742,Riser OE100 RI1-MO-150 PT HDG,14,40,3000.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269742
3000,3000,2269764,Riser OE100 RI1-MO-300 PT HDG,14,40,3100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269764
3000,3000,2269765,Riser OE100 RI1-MO-300 PT SS,14,40,3310.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269765
3000,3000,2269771,Flexi riser OS OE100-FR-450 HDG,14,40,3200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269771
3000,3000,2269772,Flexi riser OS OE100-FR-450 SS,14,40,2800.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269772
3000,3000,2269773,Flexi riser OS OE100-FR-600 HDG,14,40,3400.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269773
3000,3000,2269774,Riser OE100 RI1-MO-600 PT SS,14,40,3640.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269774
3000,3000,2269775,Flexi riser OS OE100-FR-750 HDG,14,40,3600.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269775
3000,3000,2269776,Flexi riser OS OE-100-FR-750 SS,14,40,3100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269776
3000,3000,2269777,Flexi riser OS OE100-FR-900 HDG,14,40,3700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269777
3000,3000,2269778,Flexi riser OS OE100-FR-900 SS,14,40,3200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269778
3000,3000,2269782,Flexi riser OS OE125-FR-300 SS,14,40,3780.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269782
3000,3000,2269783,Flexi riser OS OE125-FR-450 SS,14,40,3940.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269783
3000,3000,2269784,Flexi riser OS OE125-FR-600 SS,14,40,4100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269784
3000,3000,2269785,Flexi riser OS OE125-FR-750 SS,14,40,4300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269785
3000,3000,2269786,Flexi riser OS OE125-FR-900 SS,14,40,4500.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269786
3000,3000,2269807,Flexi riser OS OE150-FR-150 HDG,14,40,6900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269807
3000,3000,2269808,Flexi riser OS OE150-FR-150 SS,14,40,4000.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269808
3000,3000,2269811,Flexi riser OS OE150-FR-300 HDG,14,40,7100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269811
3000,3000,2269812,Flexi riser OS OE150-FR-300 SS,14,40,4100.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269812
3000,3000,2269820,Flexi riser OS OE-150-FR-450 HDG,14,40,7300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269820
3000,3000,2269821,Flexi riser OS OE150-FR-450 SS,14,40,4300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269821
3000,3000,2269828,Flexi riser OS OE150-FR-600 SS,14,40,4400.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269828
3000,3000,2269829,Flexi riser OS OE-150-FR-750 HDG,14,40,7700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269829
3000,3000,2269830,Flexi riser OS OE150-FR-750 SS,14,40,4600.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269830
3000,3000,2269831,Flexi riser OS OE-150-FR-900 HDG,14,40,7900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269831
3000,3000,2269832,Flexi riser OS OE150-FR-900 SS,14,40,4800.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269832
3000,3000,2269877,Gusset plate OS CH100-2T SS,14,40,2200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269877
3000,3000,2269888,Hinge OE150 HH HDG,14,40,1080.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269888
3000,3000,2269889,Hinge OS OE125 HV SS,14,40,900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269889
3000,3000,2269892,Hinge OE150 HV HDG,14,40,1200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269892
3000,3000,2269893,Hinge OS OE-150 HH SS,14,40,1011.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269893
3000,3000,2269894,Hinge OS OE-150 HV SS,14,40,1200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269894
3000,3000,2269897,Hinge SPB40 HI-VE-FX PT HDG,14,40,250.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269897
3000,3000,2269898,Hinge SPB40 HI-VE-FX PT SS,14,40,140.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269898
3000,3000,2269905,Hinge OE100 HI-HO PT SS,14,40,650.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269905
3000,3000,2269922,Light bracket OS OE-100-150 SS,14,40,380.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269922
3000,3000,2269923,Light bracket OS OE-100-300 SS,14,40,523.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269923
3000,3000,2269928,Light bracket OS SB-AB-160 SS,14,40,300.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269928
3000,3000,2269930,Light bracket OS SB-AB-310 SS,14,40,340.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269930
3000,3000,2269951,Exit plate SPBE40 EX PT SS,14,40,117.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269951
3000,3000,2269954,Pressure plate Mekano PP-BC-85x99-M10HDG,14,40,531.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269954
3000,3000,2269956,Plate OE EX-SmartCleat-300 SS,14,40,1230.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269956
3000,3000,2269966,Reducer OE100 RE-Z-300 PT HDG,14,40,107.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269966
3000,3000,2269967,Reducer part OE100 RP-150 PT SS,14,40,700.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269967
3000,3000,2269969,Reducer part OE100 RP-450 PT SS,14,40,1350.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269969
3000,3000,2269975,Reducer OE150 RE-Z-150 PT SS,14,40,900.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269975
3000,3000,2269979,Reducer OE100 RE-Z-150 PT HDG,14,40,750.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269979
3000,3000,2269980,Reducer OE100 RE-Z-450 PT HDG,14,40,1450.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269980
3000,3000,2269993,Reducer SPB-RF60 RE-Z-100 PT HDG,14,40,200.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2269993
3000,3000,2270001,Reducer part OE100 RP-750 SS,14,40,1950.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270001
3000,3000,2270002,Reducer OE150 RE-Z-300 PT SS,14,40,1400.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,810.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270002
3000,3000,2270003,Reducer OE150 RE-Z-450 PT SS,14,40,1800.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270003
3000,3000,2270004,Reducer part OE150 RP-750 SS,14,40,2770.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270004
3000,3000,2270005,Reducer part OS OE125-150 MM SS,14,40,850.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270005
3000,3000,2270006,Reducer part OS OE125-300 MM SS,14,40,1250.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270006
3000,3000,2270007,Reducer part OS OE125-450 MM SS,14,40,1650.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270007
3000,3000,2270008,Reducer part OS OE125-600 MM SS,14,40,2020.0,G,nan,2023-09-25,1.0,PC,NO,nan,nan,ZC,L11,20.0,X6,L11,1.0,PC,20,950.0,D,N,nan,0.0,1,PC,Z004,PK,1.0,PC,3000/2270008
