13.09.2024                                         Dynamic List Display                                                                                                  1


	SOrg.	Plnt	Name 1	SLoc	Description	Material	Material Description	Profl.	Serial Number		PP	Equipment	Pstng Date	Total	Serials	BUn
	3000	3090	Hilti TS Mexico	0176	3090-0176	2136393	Battery pack B 22/2.6 Li-ion	Z001	722310141		01	300072419609	19.04.2018		     1	PC
	3000	3090	Hilti TS Mexico	0176	3090-0176	2180532	Cordl. drill driver SBT 4-A22 box	Z001	171780188		01	300072419610	19.04.2018		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	228085	Rotary hammer TE 2 120V case	Z001	1033090		01	300032065333	07.02.2012		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	272441	Battery charger C 4/36-ACS Li-Ion 115V	Z001	8023241		01	300044960840	13.08.2013		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	283460	Cordless rotary hammer TE 2-A case	Z001	28138274		01	300025778828	21.10.2008		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	285632	Hammer drill UH 650 120V box	Z001	141650		01	300025778829	21.10.2008		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	320286	Laser range meter PD 42	Z001	134130083		01	300045029102	26.08.2013		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	338047	Gas-actuated tool GX 100	Z001	62768		01	300016746048	11.06.2009		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	355440	Rotary hammer TE 1 120V box	Z001	428899		01	300060113395	23.09.2016		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	377417	Powder-actuated tool DX 460 MX 72	Z001	233083		01	300020858618	21.10.2008		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	378426	Battery pack B 24/3.0 NiMH	Z001	8012408		01	300025778831	21.10.2008		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	378449	Battery charger C 7/24 115V	Z001	8012408		01	300021312124	21.10.2008		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	384034	Powder-actuated tool DX 36	Z001	471480		01	300031340278	30.03.2011		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7590398		01	300045809676	10.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2028878	Battery charger C 4/36-350 115V box	Z001	100660018		01	300062458982	18.10.2016		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2061406	Laser range meter PD-I	Z001	231163429		01	300061917840	22.11.2016		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2109004	DC car charger C 4/36-DC box	Z001	80460299		01	300063108632	22.11.2016		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2251351	Battery pack B 22-85 Li-ion	Z001	228560361		01	300115421954	08.05.2024		     1	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2253770	Batt.-actuated tool BX 3-ME-22 case	Z001	25041		01	300107174604	07.02.2024	   1	     2	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2253770	Batt.-actuated tool BX 3-ME-22 case	Z001	33617		01	300113227694	27.05.2024	   1	     2	PC
	3000	3090	Hilti TS Mexico	0177	3090-0177	2291205	Cordl. imp. wrench SIW 4AT-22 1/2'' case	Z001	230330166		01	300114904591	10.04.2024		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	274638	Gas-actuated tool GX 120	Z001	338264		01	300043798086	06.06.2013		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	284778	Breaker TE 706-AVR 120V	Z001	241174		07	300024652847	21.08.2008		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	290211	Cordl. ham. dr. driver SFH 22-A case	Z001	7407146		01	300044559337	13.06.2013		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	320286	Laser range meter PD 42	Z001	187110045		01	300037176442	19.10.2011		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	377788	Breaker TE 905-AVR 120V	Z001	308689		07	300019967916	21.08.2008		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	2020087	Drywall screwdriver SD 4500 120V	Z001	453332		01	300044076999	30.07.2013		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	2021420	Cordless rotary hammer TE 2-A22 case	Z001	119660		01	300056785626	13.05.2016		     1	PC
	3000	3090	Hilti TS Mexico	0178	3090-0178	2190184	Laser range meter PD-S	Z001	76190504		01	300081800911	20.08.2019		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	228085	Rotary hammer TE 2 120V case	Z001	67489		01	300027371992	21.04.2009		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	228085	Rotary hammer TE 2 120V case	Z001	320234		01	300038771050	29.02.2012		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	228111	Rotary hammer TE 2-M 120V case	Z001	353580		01	300040397660	20.12.2013		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	273643	Combihammer TE 70-ATC 120V	Z001	28787		01	300023120208	07.10.2008		     3	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	273643	Combihammer TE 70-ATC 120V	Z001	28865		01	300023120286	07.08.2008		     3	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	273643	Combihammer TE 70-ATC 120V	Z001	03-0028865-DK-08		07	300025417861	25.06.2009		     3	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	284778	Breaker TE 706-AVR 120V	Z001	105238		01	300032359716	09.08.2011		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	284778	Breaker TE 706-AVR 120V	Z001	05-0063796-DIC-08		07	300025417862	25.06.2009		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	284778	Breaker TE 706-AVR 120V	Z001	61684.		01	300023815103	22.04.2008		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	284778	Breaker TE 706-AVR 120V	Z001	63796.		01	300024797963	21.07.2008		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	290211	Cordl. ham. dr. driver SFH 22-A case	Z001	747212		01	300047780203	20.02.2014		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	290211	Cordl. ham. dr. driver SFH 22-A case	Z001	7535527		01	300068843288	17.10.2017		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	334239	Combihammer TE 76-ATC 120V	Z001	241151		01	300019967759	22.10.2007		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	334239	Combihammer TE 76-ATC 120V	Z001	242824		01	300022087162	26.02.2008		     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	377417	Powder-actuated tool DX 460 MX 72	Z001	262268MX		01	300025934136	05.11.2008		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	377788	Breaker TE 905-AVR 120V	Z001	9131174		07	300023155579	03.04.2008		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	377788	Breaker TE 905-AVR 120V	Z001	329892		01	300022856206	01.09.2008		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	377788	Breaker TE 905-AVR 120V	Z001	317299		01	300020858189	07.10.2008		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	377788	Breaker TE 905-AVR 120V	Z001	316080		01	300020726288	22.10.2007		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	382594	Angle grinder DAG 500-D 120V box	Z001	209000151		01	300042125665	12.02.2013		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	404314	Rotary hammer TE 30-M-AVR 127V	Z001	59915		01	300035404200	04.11.2011		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	404314	Rotary hammer TE 30-M-AVR 127V	Z001	76416		01	300042131412	12.03.2013		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	404314	Rotary hammer TE 30-M-AVR 127V	Z001	80160		01	300044105180	09.07.2013		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	404314	Rotary hammer TE 30-M-AVR 127V	Z001	80868		01	300044439477	01.05.2014		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	405032	Cordl. imp. wrench SIW 22T-A case	Z001	7677803		01	300048074338	13.03.2014		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	410697	Cordless rotary hammer TE 6-A36-AVR case	Z001	392045		01	300058116657	13.09.2016		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	411210	Combilaser PMC 46 kit	Z001	320110033		01	300040327985	29.06.2012		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2004788	Laser range meter PD 5	Z001	332123395		01	300043070173	07.02.2013		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7823700		01	300047933483	04.03.2014		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7824484		01	300048074340	13.03.2014		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2007431	Battery pack B 22/3.3 Li-Ion	Z001	8230230		01	300051655572	01.06.2015		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2007431	Battery pack B 22/3.3 Li-Ion	Z001	74244896		01	300044369641	28.05.2013		     4	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2018896	Battery pack B 36/6.0 Li-Ion	Z001	39418		01	300047934146	20.11.2015		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2028878	Battery charger C 4/36-350 115V box	Z001	91150376		01	300058197648	03.02.2016		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2029311	Cordl. combihammer TE 30-A36 case	Z001	36414		01	300045278367	12.03.2014		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2061409	Laser range meter PD-E	Z001	294156668		01	300056955726	03.02.2016		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2076996	Battery charger C 4/12-50 115V BULK	Z001	606310066		01	300059832126	12.07.2016		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2077005	Charging adapter CA-B12	Z001	506110287		01	300059179957	19.05.2017		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2077976	Battery pack B 12/2.6	Z001	18910518		01	300094864564	27.02.2023	   1	     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2077976	Battery pack B 12/2.6	Z001	613320076		01	300066165817	19.05.2017	   1	     2	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2109004	DC car charger C 4/36-DC box	Z001	10460177		01	300062162835	29.09.2016		     1	PC
	3000	3090	Hilti TS Mexico	0179	3090-0179	2110409	Battery pack B 22/5.2 Li-ion	Z001	717010120		01	300068843289	17.10.2017		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	211899	Angle grinder DAG 450-D 120V	Z001	REV-041		01	300043650774	27.03.2013		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	227942	Cordl. drill driver SF 151-A 3.0	Z001	248756		01	300024179042	28.05.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	736079		01	300021072538	27.11.2007		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	1167692		01	300024179035	28.05.2008		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	1445623		01	300024179036	28.05.2008		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	1456656		01	300024179037	28.05.2008		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	1459362		01	300024179038	28.05.2008		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	2478726		01	300024179039	28.05.2008		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	228085	Rotary hammer TE 2 120V case	Z001	REV-042		01	300043650775	27.03.2013		     7	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	267579	Angle grinder DAG 451-S 120V box	Z001	457861		01	300024179043	28.05.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	274638	Gas-actuated tool GX 120	Z001	REV-043		01	300043650776	27.03.2013		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	281297	Screw magazine SMD 57	Z001	129940		01	300026081563	21.11.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	283460	Cordless rotary hammer TE 2-A case	Z001	54451		01	300024179211	28.05.2008		     3	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	283460	Cordless rotary hammer TE 2-A case	Z001	456461		01	300024179212	28.05.2008		     3	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	283460	Cordless rotary hammer TE 2-A case	Z001	8204428.		01	300023265197	05.03.2008		     3	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	285632	Hammer drill UH 650 120V box	Z001	38636		01	300021455794	05.09.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	285698	Drywall screwdriver SD 4500 120V 15ft	Z001	165512		01	300018545736	03.10.2007		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	285698	Drywall screwdriver SD 4500 120V 15ft	Z001	1478925		01	300024212052	30.05.2008		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	286141	Point laser PMP 34 kit	Z001	4789325		01	300024212053	30.05.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	320281	Laser range meter PD 40	Z001	545661		01	300024179040	28.05.2008		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	320281	Laser range meter PD 40	Z001	33070659		01	300022933968	11.02.2008		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	331413	Rotating laser PRI 2 / PRA 22	Z001	4789625		01	300024212054	30.05.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	332101	Powder-actuated tool DX 351 (X-MX 27)	Z001	120856		01	300020251917	05.10.2007		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	338047	Gas-actuated tool GX 100	Z001	83213		01	300019971038	03.10.2007		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	338047	Gas-actuated tool GX 100	Z001	4578624		01	300024212051	30.05.2008		     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	340746	Cordl. dryw. screwdr. SF 4000-A 2.0	Z001	76474.		01	300027241364	06.04.2009		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	370092	Cordl. dryw. screwdr. SF 4000-A 3.0	Z001	2486		01	300021351465	03.10.2007		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	377325	Powder-actuated tool DX E72	Z001	REV-50		01	300043650777	27.03.2013		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	378449	Battery charger C 7/24 115V	Z001	C168066		01	300023264944	05.03.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	382594	Angle grinder DAG 500-D 120V box	Z001	2060000225		01	300047779493	20.02.2014		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	387980	Gas-actuated tool GX 100	Z001	920289		01	300023011839	15.02.2008		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2028878	Battery charger C 4/36-350 115V box	Z001	190961168		01	300064541191	20.02.2017		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2063015	Combihammer TE 70-ATC/AVR 120V	Z001	58937		01	300055939922	13.04.2016		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2077976	Battery pack B 12/2.6	Z001	370458304		01	300069314033	09.11.2017		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2110532	Battery pack B 22/2.6 Li-ion	Z001	370381536		01	300067063354	11.07.2017		     1	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2136396	Battery pack B 22/5.2 Li-ion	Z001	925931365		01	300083824121	06.09.2022	   1	     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2136396	Battery pack B 22/5.2 Li-ion	Z001	833710173		01	300080221912	31.05.2019	   1	     2	PC
	3000	3090	Hilti TS Mexico	0180	3090-0180	2190678	Breaker TE 3000-AVR 120V	Z001	111857		01	300080107041	13.09.2019		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	47989	Diamond cutter DCH 300 120V	Z001	62889		01	300069984271	03.05.2018		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	70287	Angle grinder DCG 230-D 127V box	Z001	1000110.		01	300050142080			     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	70748	Angle grinder DCG 180-P 127V	Z001	1000110		01	300048813698	08.05.2014		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	213995	Cordl. reciprocating saw WSR 36-A case	Z001	251921.		01	300083225549	29.10.2019		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	213995	Cordl. reciprocating saw WSR 36-A case	Z001	236598.		01	300083225548	29.10.2019		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	370844	Nail magazine MX 72 assy	Z001	91561		01	300041307507	22.11.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	405032	Cordl. imp. wrench SIW 22T-A case	Z001	7652702		01	300042640988	03.12.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	410697	Cordless rotary hammer TE 6-A36-AVR case	Z001	189734		01	300041203885	17.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	411210	Combilaser PMC 46 kit	Z001	227130041		01	300046159747	22.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	411288	Laser receiver PMA 31	Z001	227130041		01	300046159742	22.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	418009	Battery pack B 36/3.0 Li-Ion	Z001	878170.		01	300083225550	29.10.2019		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	418009	Battery pack B 36/3.0 Li-Ion	Z001	905764.		01	300083225551	29.10.2019		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	426177	Battery pack B 22/1.6 Li-Ion	Z001	4311809		01	300058731885	04.03.2016		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	426177	Battery pack B 22/1.6 Li-Ion	Z001	4289644		01	300055077152	04.03.2016		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	426386	Laser receiver PRA 31	Z001	150130294		01	300045473540	22.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	428639	Rotary hammer TE 7 120V case	Z001	115839		01	300042096614	15.03.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2004788	Laser range meter PD 5	Z001	147133519		01	300046092622	16.10.2013		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2004788	Laser range meter PD 5	Z001	269120192		01	300042698027	18.01.2013		     2	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2005019	Cordl. circular saw SCM 22-A case	Z001	64167		01	300053562174	08.09.2016		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2005630	Cordl. dispenser HDE 500-A22 box	Z001	15097		01	300043298773	26.11.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2006081	Cordl. imp. wrench SIW 22-A 1/2" case	Z001	1027772		01	300046092637	16.10.2013		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7571928		01	300046092626	16.10.2013		     3	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7571929		01	300046092627	16.10.2013		     3	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2007431	Battery pack B 22/3.3 Li-Ion	Z001	8782471		01	300055996010	30.09.2016		     3	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2028878	Battery charger C 4/36-350 115V box	Z001	2201700711		01	300099977871	11.04.2022		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2061409	Laser range meter PD-E	Z001	144163426		01	300060850131	01.07.2017		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2075614	Angle grinder AG 450-7D	Z001	228758.		01	300083225547	29.10.2019		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2075615	Angle grinder AG 700-14D	Z001	47096.		01	300083225546	29.10.2019		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2077976	Battery pack B 12/2.6	Z001	735410363		01	300074791727	24.08.2018		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2078512	Breaker TE 1000-AVR 120V	Z001	38726		01	300055275520	04.03.2016		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2136396	Battery pack B 22/5.2 Li-ion	Z001	116920041		01	300099977873	11.04.2022		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2149471	Breaker TE 2000-AVR 120V	Z001	14435		01	300070486486	30.11.2022		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2167733	Breaker TE 1000-AVR 120V univ cord	Z001	213596		01	300101390344	05.08.2022		     1	PC
	3000	3090	Hilti TS Mexico	0181	3090-0181	2326712	Cordl. dispenser HDE 500-A12	Z001	22666		01	300110065809	15.03.2024		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	228085	Rotary hammer TE 2 120V case	Z001	1111407		01	300037571129	28.03.2012		     3	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	228085	Rotary hammer TE 2 120V case	Z001	1111425		01	300037571147	28.03.2012		     3	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	228085	Rotary hammer TE 2 120V case	Z001	1111431		01	300037571153	28.03.2012		     3	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	274719	Breaker TE 500-AVR 120V	Z001	274719.		01	300023896834	29.04.2008		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	290248	Cordl. drill driver SF 22-A case	Z001	7164973		01	300051481973	18.11.2014		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	314305	Slitting machine DC SE20 120V	Z001	201380		01	300053382024	19.12.2016		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	331449	Line laser PML 32-R kit	Z001	24707082		01	300027113459	23.03.2009		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	360383	Battery pack B 22/2.6 Li-Ion	Z001	2318727		01	300038394245	30.01.2012		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	418009	Battery pack B 36/3.0 Li-Ion	Z001	343985		01	300040622442	25.07.2012		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	426177	Battery pack B 22/1.6 Li-Ion	Z001	4312084		01	300056270337	26.08.2016		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	435295	Theodolite POT 10	Z001	428693257110009		01	300039657662	07.05.2012		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	2006082	Monitor PSA 100	Z001	308160045		01	300077841359	28.01.2019		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	2049454	Breaker TE 3000-AVR 120V	Z001	82611		01	300061622384	07.12.2016		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	2061409	Laser range meter PD-E	Z001	67176750		01	300065438014	25.07.2017		     1	PC
	3000	3090	Hilti TS Mexico	0182	3090-0182	2062050	Laser range meter PD-E	Z001	119196753		01	300080789614	25.06.2019		     1	PC
	3000	3090	Hilti TS Mexico	0183	3090-0183	227942	Cordl. drill driver SF 151-A 3.0	Z001	32169		01	300024463694	24.06.2008		     1	PC
	3000	3090	Hilti TS Mexico	0183	3090-0183	228026	Cordless rotary hammer TE 7-A	Z001	124674		01	300039721359	06.02.2013		     1	PC
	3000	3090	Hilti TS Mexico	0183	3090-0183	228061	Rotary hammer TE 7-C 120V	Z001	2587141		01	300024463798	24.06.2008		     1	PC
