
	Material	Material Description	SLoc	SL	Plnt	BUn	   Unrestricted	Transit/Transf.	        Blocked	 In Qual. Insp.	 Restricted-Use	        Returns	 Stk in Transit
	2241994	Flat chisel TE-YX FM 50 (4)	0001		8750	PC	            12	             0	             0	             0	             0	             0	             0
	2241995	Flat chisel TE-YX FM 36 (10)	0001		8750	PC	            10	             0	             0	             0	             0	             0	             0
	2241998	Chisel TE-YX SM/FM 50 (4) set	0001		8750	PC	            16	             0	             0	             0	             0	             0	             0
	2242262	Pipe clamp MP-U-I 25-29 3/4" M8/10	0001		3000	PC	           100	             0	             0	             0	             0	             0	             0
	2242274	Pipe clamp MP-U-I 84-90 3" M8/10	0001		3000	PC	            10	             0	             0	             0	             0	             0	             0
	2242279	Pipe clamp MP-U-I 115-121  M8/10	0001		3000	PC	            10	             0	             0	             0	             0	             0	             0
	2242387	Diamond cup DG-CW 125/5" P (6) univ	0001		3000	PC	             6	             0	             0	             0	             0	             0	             0
	2242387	Diamond cup DG-CW 125/5" P (6) univ	0001		8750	PC	           120	             0	             0	             0	             0	             0	             0
	2242437	Ladder OS OE-100 CL-600-3000 HDG	0001		3000	M	           735	             0	             0	             0	             0	             0	             0
	2242903	Cordl. area light SL 6-22 box	0001		3000	PC	            22	             0	             0	             0	             0	             0	             0
	2242903	Cordl. area light SL 6-22 box	0001		8750	PC	            19	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3000	PC	            16	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3002	PC	             1	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2243001	Cordless task light SL 2-22 box	0001		8750	PC	             2	             0	             0	             0	             0	             0	             0
	2243155	Abrasive belt A-GTB 40x760 P80 SPX	0001		3000	PC	            20	             0	             0	             0	             0	             0	             0
	2243162	Abrasive belt A-GFB 13x457 P80 SPX	0001		3000	PC	            20	             0	             0	             0	             0	             0	             0
	2243163	Abrasive belt A-GTB 40x760 P40 SP	0001		3000	PC	            20	             0	             0	             0	             0	             0	             0
	2243253	Fiber disc AP-D 125 P60 SPX	0001		3000	PC	           325	             0	             0	             0	             0	             0	             0
	2243290	Flap disc AF-D 115 P36-40 SP	0001		3000	PC	           190	             0	             0	             0	             0	             0	             0
	2243298	Flap disc AF-D 125 P80 SPX	0001		8750	PC	            10	             0	             0	             0	             0	             0	             0
	2243323	Flap disc AF-D 115 P60 SP	0001		3000	PC	           250	             0	             0	             0	             0	             0	             0
	2243327	Flap disc AF-D 115 P80 SP	0001		3000	PC	            50	             0	             0	             0	             0	             0	             0
	2243353	Flap disc AF-D 180 P36-40 SP	0001		3000	PC	         2.010	             0	             0	             0	             0	             0	             0
	2243379	Flap wheel A-GPB 100 P40 SP	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243478	Cutter blade SSH CX (2) stnls	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243479	Cutter blade SSH CS 0,5-1,5(2) str	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243811	Cutter blade SSH CC 0,5-1,5 (2) cu	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243812	Cutter blade SSH CD 4x0,9(2)	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243819	Slitting shear SSH 6-A22 case	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2243826	Cutting plate SSH	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243827	Wear plate SPN rectangular	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243828	Guide SPN  rectangular	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243829	Die SPN  rectangular	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243832	Tool set SPN RN	0001		3000	PC	             2	             0	             0	             0	             0	             0	             0
	2243834	Bag SPN CN	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243835	Guide SPN round	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243836	Die SPN CN round	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2243837	Punch SPN CN round	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2243839	Side blades SSH (2)	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2243858	Cordless breaker TE 500-A36	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2245620	Screw anchor KH-EZ SS316 1/2"x4"	0001		8750	PC	            36	             0	             0	             0	             0	             0	             0
	2245625	Screw anchor KH-EZ SS316 3/8"x3"	0001		3000	PC	         1.125	             0	             0	             0	             0	             0	             0
	2245627	Screw anchor KH-EZ SS316 3/8"x4"	0001		8750	PC	            50	             0	             0	             0	             0	             0	             0
	2246799	Cordl. impact driver SID 6-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2246799	Cordl. impact driver SID 6-22 case	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2246799	Cordl. impact driver SID 6-22 case	0001		8750	PC	            27	             0	             0	             0	             0	             0	             0
	2247391	Cordl. impact driver SID 6-22 case	0001		3000	PC	            12	             0	             0	             0	             0	             0	             0
	2248001	Vacuum cleaner VC 5-22 box	0001		8750	PC	             4	             0	             0	             0	             0	             0	             0
	2248004	Vacuum cleaner VC 75-1-22 box	0001		3000	PC	             9	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3000	PC	            20	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2248345	Cordl. angle grinder AG 4S-22-4.5	0001		8750	PC	             0	             0	            24	             0	             0	             0	             0
	2248354	Cordl. dryw. screwdr. SD 5000-22 c	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2248354	Cordl. dryw. screwdr. SD 5000-22 c	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2248354	Cordl. dryw. screwdr. SD 5000-22 c	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2248354	Cordl. dryw. screwdr. SD 5000-22 c	0001		8662	PC	             1	             0	             0	             0	             0	             0	             0
	2248354	Cordl. dryw. screwdr. SD 5000-22 c	0001		8750	PC	             2	             0	             0	             0	             0	             0	             0
	2248355	Cordl. dryw. screwdr. SD 5000-22 b	0001		8750	PC	            22	             0	             0	             0	             0	             0	             0
	2248718	Pin type face wrench DCH-A30	0001		3000	PC	             5	             0	             0	             0	             0	             0	             0
	2250110	Cordl. riveting tool RT 6-22 case	0001		3000	PC	             2	             0	             0	             0	             0	             0	             0
	2250110	Cordl. riveting tool RT 6-22 case	0001		8750	PC	             2	             0	             0	             0	             0	             0	             0
	2250117	Cordl. dispenser CD 4-22 box	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2250117	Cordl. dispenser CD 4-22 box	0001		8750	PC	             4	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3002	PC	             1	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3016	PC	             3	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2250795	Trolley TE 3000-T (03)	0001		8750	PC	             5	             0	             0	             0	             0	             0	             0
	2250851	Cordl. dispenser HDE 500-22 box	0001		3000	PC	            58	             0	             0	             0	             0	             0	             0
	2250851	Cordl. dispenser HDE 500-22 box	0001		3018	PC	             3	             0	             0	             0	             0	             0	             0
	2250851	Cordl. dispenser HDE 500-22 box	0001		3022	PC	             2	             0	             0	             0	             0	             0	             0
	2250851	Cordl. dispenser HDE 500-22 box	0001		8750	PC	            57	             0	             0	             0	             0	             0	             0
	2250852	Extraction adapter SJD/T 6-22	0001		3000	PC	             8	             0	             0	             0	             0	             0	             0
	2250852	Extraction adapter SJD/T 6-22	0001		8750	PC	             3	             0	             0	             0	             0	             0	             0
	2251184	Cordl. orbital jig saw SJD 6-22 box	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2251185	Cordl. orbital jig saw SJD 6-22 ca	0001		8750	PC	             2	             0	             0	             0	             0	             0	             0
	2251326	Cordl. orbital jig saw SJT 6-22 ca	0001		8750	PC	             3	             0	             0	             0	             0	             0	             0
	2251343	Battery adapter BA-22 box	0001		3014	PC	             2	             0	             0	             0	             0	             0	             0
	2251343	Battery adapter BA-22 box	0001		8750	PC	           708	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		3000	PC	            58	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		3010	PC	             5	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		3014	PC	             4	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		3016	PC	             4	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion			3018	PC	             0	             5	             0	             0	             0	             0	             5
	2251347	Battery pack B 22-55 Li-ion	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		3022	PC	            10	             0	             0	             0	             0	             0	             0
	2251347	Battery pack B 22-55 Li-ion	0001		8750	PC	            36	             0	           102	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3000	PC	            14	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3002	PC	            14	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3010	PC	             3	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3014	PC	             4	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3016	PC	             5	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3018	PC	             7	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		3022	PC	             8	             0	             0	             0	             0	             0	             0
	2251351	Battery pack B 22-85 Li-ion	0001		8750	PC	             0	             0	           369	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3000	PC	           379	             0	             4	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3010	PC	             5	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3014	PC	             4	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3016	PC	             5	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3018	PC	            10	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		3022	PC	             7	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		8662	PC	             5	             0	             0	             0	             0	             0	             0
	2251355	Battery pack B 22-110 Li-ion	0001		8750	PC	            95	             0	            94	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3000	PC	            26	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3014	PC	             3	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3016	PC	             4	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3018	PC	             4	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		3022	PC	             7	             0	             0	             0	             0	             0	             0
	2251359	Battery pack B 22-170 Li-ion	0001		8750	PC	           580	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3000	PC	           130	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3002	PC	             8	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3010	PC	             5	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3014	PC	             2	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3016	PC	             5	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3018	PC	             4	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		3022	PC	             5	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		8662	PC	             9	             0	             0	             0	             0	             0	             0
	2251363	Battery pack B 22-255 Li-ion	0001		8750	PC	            51	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3000	PC	            13	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2251367	Hand-held battery cut-off saw DSH	0001		8750	PC	             1	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case	0001		3000	PC	            96	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case	0001		3002	PC	             1	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case	0001		3010	PC	             2	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case			3014	PC	             0	             1	             0	             0	             0	             0	             1
	2251583	Rotary hammer TE 6-CL 120V case	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2251583	Rotary hammer TE 6-CL 120V case	0001		3022	PC	             2	             0	             0	             0	             0	             0	             0
	2251600	Band saw SB 4-22 case	0001		3000	PC	             2	             0	             0	             0	             0	             0	             0
	2251600	Band saw SB 4-22 case	0001		8750	PC	             9	             0	             0	             0	             0	             0	             0
	2251606	Cordl. imp. wrench SIW 6-22 1/2" c	0001		3010	PC	             2	             0	             0	             0	             0	             0	             0
	2251606	Cordl. imp. wrench SIW 6-22 1/2" c	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2251606	Cordl. imp. wrench SIW 6-22 1/2" c	0001		8750	PC	            67	             0	             0	             0	             0	             0	             0
	2251608	Cordl. imp. wrench SIW 6-22 1/2" c	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2251608	Cordl. imp. wrench SIW 6-22 1/2" c			8750	PC	             0	             1	             0	             0	             0	             0	             1
	2251608	Cordl. imp. wrench SIW 6-22 1/2" c	0001		8750	PC	             2	             0	             0	             0	             0	             0	             0
	2251625	Cordl. imp. wrench SIW 8-22 1/2" c	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2251625	Cordl. imp. wrench SIW 8-22 1/2" c	0001		8750	PC	            57	             0	             0	             0	             0	             0	             0
	2251627	Cordl. imp. wrench SIW 8-22 1/2" c	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2252194	Cordl. cut-out tool SCO 6-22 box	0001		8750	PC	            19	             0	             0	             0	             0	             0	             0
	2252195	Elec. connector X-BT-ER M6/3 SN 8	0001		3000	PC	         3.200	             0	             0	             0	             0	             0	             0
	2252199	Threaded stud X-BT-MR M6/10 SN 8	0001		3000	PC	         5.400	             0	             0	             0	             0	             0	             0
	2252514	Cordl. cable cutter NCT 85 C-22 ca	0001		8750	PC	             0	             0	             4	             0	             0	             0	             0
	2252531	Cordl. knockout punch NPU 100-22 c	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2252534	Cordl. crimper NUN 54-22 case	0001		8750	PC	            10	             0	             0	             0	             0	             0	             0
	2252535	Case DCH 150-SL	0001		3000	PC	             5	             0	             0	             0	             0	             0	             0
	2252733	Slitting shear SSH 6-22 case	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2252733	Slitting shear SSH 6-22 case	0001		8750	PC	             3	             0	             0	             0	             0	             0	             0
	2252741	Nibbler SPN 6-22 CN case	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2252741	Nibbler SPN 6-22 CN case	0001		8750	PC	             3	             0	             0	             0	             0	             0	             0
	2252747	Tube belt sander GTB 6X-22 case	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3002	PC	             2	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		3022	PC	             2	             0	             0	             0	             0	             0	             0
	2253057	Cordless rotary hammer TE 6-22 case	0001		8750	PC	            16	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3000	PC	             4	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3002	PC	             1	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3014	PC	             2	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2253086	Cordless rotary hammer TE 4-22 case	0001		8750	PC	            27	             0	             0	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		3000	PC	            31	             0	             2	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		3018	PC	             1	             0	             0	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2253099	Cordl. combihammer TE 60-22 case	0001		8750	PC	            13	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3000	PC	            11	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3002	PC	             2	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2253115	Cordl. combihammer TE 30-22 case	0001		8750	PC	             8	             0	             0	             0	             0	             0	             0
	2253769	Batt.-actuated tool BX 3-L-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2253769	Batt.-actuated tool BX 3-L-22 case	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2253769	Batt.-actuated tool BX 3-L-22 case	0001		8750	PC	            31	             0	             0	             0	             0	             0	             0
	2253770	Batt.-actuated tool BX 3-ME-22 case	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2253770	Batt.-actuated tool BX 3-ME-22 case	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2253770	Batt.-actuated tool BX 3-ME-22 case	0001		3022	PC	             2	             0	             0	             0	             0	             0	             0
	2253775	Cutting disc DC-D SPX 230 hard tile	0001		3000	PC	            31	             0	             0	             0	             0	             0	             0
	2253775	Cutting disc DC-D SPX 230 hard tile	0001		8750	PC	            16	             0	             0	             0	             0	             0	             0
	2253778	Cutting disc DC-D SPX 115 hard tile	0001		3000	PC	            43	             0	             0	             0	             0	             0	             0
	2253778	Cutting disc DC-D SPX 115 hard tile	0001		3016	PC	             1	             0	             0	             0	             0	             0	             0
	2253778	Cutting disc DC-D SPX 115 hard tile	0001		8750	PC	             3	             0	             0	             0	             0	             0	             0
	2253848	Cordl. drill driver SF 4H-22 case	0001		3000	PC	            33	             0	             0	             0	             0	             0	             0
	2253848	Cordl. drill driver SF 4H-22 case	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2253848	Cordl. drill driver SF 4H-22 case	0001		3018	PC	             3	             0	             0	             0	             0	             0	             0
	2253848	Cordl. drill driver SF 4H-22 case	0001		8750	PC	             0	             0	            67	             0	             0	             0	             0
	2253853	Cordl. drill driver SF 4H-22 box	0001		3000	PC	             3	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3000	PC	           165	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3002	PC	            17	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3010	PC	             5	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3014	PC	             3	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3016	PC	             5	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3018	PC	             5	             0	             0	             0	             0	             0	             0
	2253927	Battery charger C 4-22 115V	0001		3022	PC	             5	             0	             0	             0	             0	             0	             0
	2254431	Battery charger C 6-22 115V box	0001		3000	PC	             0	             0	            96	             0	             0	             0	             0
	2254431	Battery charger C 6-22 115V box	0001		3010	PC	             4	             0	             0	             0	             0	             0	             0
	2254431	Battery charger C 6-22 115V box	0001		3014	PC	             3	             0	             0	             0	             0	             0	             0
	2254431	Battery charger C 6-22 115V box	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2254431	Battery charger C 6-22 115V box	0001		8750	PC	             4	             0	             0	             0	             0	             0	             0
	2254438	Univ. vacuum cleaner VC 140-2-22 b	0001		3010	PC	             1	             0	             0	             0	             0	             0	             0
	2254438	Univ. vacuum cleaner VC 140-2-22 b	0001		3014	PC	             1	             0	             0	             0	             0	             0	             0
	2254438	Univ. vacuum cleaner VC 140-2-22 b	0001		3016	PC	             2	             0	             0	             0	             0	             0	             0
	2254438	Univ. vacuum cleaner VC 140-2-22 b	0001		3022	PC	             1	             0	             0	             0	             0	             0	             0
	2254439	Univ. vacuum cleaner VC 10L-22	0001		8750	PC	             8	             0	             0	             0	             0	             0	             0
	2254657	Pointed chisel TE-HX SM 40	0001		3000	PC	            18	             0	             0	             0	             0	             0	             0
	2254657	Pointed chisel TE-HX SM 40	0001		3018	PC	             3	             0	             0	             0	             0	             0	             0
	2254657	Pointed chisel TE-HX SM 40	0001		8750	PC	            90	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3000	PC	            18	             0	             4	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3002	PC	             7	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3010	PC	             2	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3014	PC	             4	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3016	PC	             2	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3018	PC	             4	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		3022	PC	             6	             0	             0	             0	             0	             0	             0
	2254658	Pointed chisel TE-HX SM 50	0001		8750	PC	            32	             0	             0	             0	             0	             0	             0
	2254659	Pointed chisel TE-HX SM 40 (4)	0001		8750	PC	            32	             0	             0	             0	             0	             0	             0
	2254750	Pointed chisel TE-HX SM 50 (4)	0001		3000	PC	            20	             0	             0	             0	             0	             0	             0
	2254750	Pointed chisel TE-HX SM 50 (4)	0001		3002	PC	             4	             0	             0	             0	             0	             0	             0
	2254750	Pointed chisel TE-HX SM 50 (4)	0001		8750	PC	            20	             0	             0	             0	             0	             0	             0
	2254751	Pointed chisel TE-H SM 40	0001		3000	PC	            98	             0	             0	             0	             0	             0	             0
	2254751	Pointed chisel TE-H SM 40	0001		3014	PC	            14	             0	             0	             0	             0	             0	             0
	2254751	Pointed chisel TE-H SM 40	0001		3016	PC	            14	             0	             0	             0	             0	             0	             0
	2254751	Pointed chisel TE-H SM 40	0001		3018	PC	             2	             0	             0	             0	             0	             0	             0
	2254751	Pointed chisel TE-H SM 40	0001		8750	PC	            33	             0	             0	             0	             0	             0	             0
	2254752	Pointed chisel TE-H SM 50	0001		3000	PC	           625	             0	             0	             0	             0	             0	             0
	2254752	Pointed chisel TE-H SM 50	0001		3018	PC	             3	             0	             0	             0	             0	             0	             0
	2254757	Asphalt cutter TE-HX AC 50/12	0001		3002	PC	             1	             0	             0	             0	             0	             0	             0
	2254759	Clay spade TE-HX SP 50	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2254761	Shank TE-H SH 40	0001		8750	PC	            22	             0	             0	             0	             0	             0	             0
	2254769	Scaling chisel TE-HX SC 40/8	0001		3000	PC	             1	             0	             0	             0	             0	             0	             0
	2254770	Scaling chisel TE-HX SC 50/8	0001		3000	PC	             5	             0	             0	             0	             0	             0	             0
	2254774	Flat chisel TE-HX FM 40	0001		3000	PC	            50	             0	             0	             0	             0	             0	             0
	2254774	Flat chisel TE-HX FM 40	0001		3014	PC	             9	             0	             0	             0	             0	             0	             0
	2254774	Flat chisel TE-HX FM 40	0001		8750	PC	            67	             0	             0	             0	             0	             0	             0
	2254775	Flat chisel TE-HX FM 50	0001		3000	PC	            27	             0	            10	             0	             0	             0	             0
