13.09.2024                                                                 Dynamic List Display                                                                                                                           1


	POrg	Plnt	SLoc	Material	Type	Doc. Date	Supplier	Pur. Doc.	Quantity	OUn	Quantity	SKU	PGr	     Net Price	Crcy	    Per	  To be del.	       To be del.	  To be inv.	       To be inv.
	8300	8330	0001	2203523	NB	12.07.2024	9999       HILTI	4537038003	     28	PC	     28	PC	L11	        84,02	USD	     1	         28	        2.352,56	          0	            0,00
	8300	8330	0001	2216389	NB	12.07.2024	9999       HILTI	4537038005	     64	PC	     64	PC	L11	        17,91	USD	     1	         64	        1.146,24	          0	            0,00
	8300	8330	0001	2216411	NB	12.07.2024	9999       HILTI	4537038006	     80	PC	     80	PC	L11	        10,38	USD	     1	         80	          830,40	          0	            0,00
	8300	8330	0001	2226734	NB	12.07.2024	9999       HILTI	4537038007	     60	PC	     60	PC	L11	        12,74	USD	     1	         60	          764,40	          0	            0,00
	8300	8330	0001	2226740	NB	12.07.2024	9999       HILTI	4537038008	    120	PC	    120	PC	L11	       109,94	USD	     1	        120	       13.192,80	          0	            0,00
	8300	8330	0001	2238428	NB	12.07.2024	9999       HILTI	4537038009	    492	PC	    492	PC	L11	        35,21	USD	     1	        492	       17.323,32	          0	            0,00
	8300	8330	0001	2285163	NB	12.07.2024	9999       HILTI	4537038010	      8	PC	      8	PC	L11	        32,88	USD	     1	          8	          263,04	          0	            0,00
	8300	8330	0001	2203504	NB	12.07.2024	9999       HILTI	4537038011	    500	PC	    500	PC	L11	         5,33	USD	     1	        500	        2.665,00	          0	            0,00
	8300	8330	0001	2203546	NB	12.07.2024	9999       HILTI	4537038012	  6.840	PC	  6.840	PC	L11	        32,86	USD	   100	      6.840	        2.247,62	          0	            0,00
	8300	8330	0001	2205246	NB	12.07.2024	9999       HILTI	4537038013	    760	PC	    760	PC	L11	         8,45	USD	    10	        760	          642,20	          0	            0,00
	8300	8330	0001	2205247	NB	12.07.2024	9999       HILTI	4537038014	  4.400	PC	  4.400	PC	L11	        23,15	USD	   100	      4.400	        1.018,60	          0	            0,00
	8300	8330	0001	2208750	NB	12.07.2024	9999       HILTI	4537038015	  3.200	PC	  3.200	PC	L11	        54,51	USD	   100	      3.200	        1.744,32	          0	            0,00
	8300	8330	0001	2208751	NB	12.07.2024	9999       HILTI	4537038016	 19.600	PC	 19.600	PC	L11	         7,67	USD	    10	     19.600	       15.033,20	          0	            0,00
	8300	8330	0001	2216386	NB	12.07.2024	9999       HILTI	4537038017	    360	PC	    360	PC	L11	        16,91	USD	     1	        360	        6.087,60	          0	            0,00
	8300	8330	0001	2216396	NB	12.07.2024	9999       HILTI	4537038018	  1.000	PC	  1.000	PC	L11	        22,31	USD	   100	      1.000	          223,10	          0	            0,00
	8300	8330	0001	2216402	NB	12.07.2024	9999       HILTI	4537038019	     24	PC	     24	PC	L11	        36,09	USD	     1	         24	          866,16	          0	            0,00
	8300	8330	0001	2216424	NB	12.07.2024	9999       HILTI	4537038020	    296	PC	    296	PC	L11	        26,90	USD	     1	        296	        7.962,40	          0	            0,00
	8300	8330	0001	2237068	NB	12.07.2024	9999       HILTI	4537038022	  1.800	PC	  1.800	PC	L11	        46,70	USD	   100	      1.800	          840,60	          0	            0,00
	8300	8330	0001	2241678	NB	12.07.2024	9999       HILTI	4537038023	  3.000	PC	  3.000	PC	L11	         6,75	USD	   100	      3.000	          202,50	          0	            0,00
	8300	8330	0001	2247241	NB	12.07.2024	9999       HILTI	4537038024	  1.200	PC	  1.200	PC	L11	        35,79	USD	   100	      1.200	          429,48	          0	            0,00
	8300	8330	0001	2256818	NB	12.07.2024	9999       HILTI	4537038025	     20	PC	     20	PC	L11	        31,49	USD	    10	         20	           62,98	          0	            0,00
	8300	8330	0001	2264520	NB	12.07.2024	9999       HILTI	4537038026	    124	PC	    124	PC	L11	        43,83	USD	    10	        124	          543,49	          0	            0,00
	8300	8330	0001	2287444	NB	12.07.2024	9999       HILTI	4537038027	    412	PC	    412	PC	L11	       164,04	USD	    10	        412	        6.758,45	          0	            0,00
	8300	8330	0001	2294481	NB	12.07.2024	9999       HILTI	4537038028	    480	PC	    480	PC	L11	         8,78	USD	    10	        480	          421,44	          0	            0,00
	8300	8330	0001	2320901	NB	12.07.2024	9999       HILTI	4537038029	     16	PC	     16	PC	L11	        45,90	USD	     1	         16	          734,40	          0	            0,00
	8300	8330	0001	2322644	NB	12.07.2024	9999       HILTI	4537038030	     16	PC	     16	PC	L11	        86,08	USD	     1	         16	        1.377,28	          0	            0,00
	8300	8330	0001	2216412	NB	12.07.2024	9999       HILTI	4537038031	     70	PC	     70	PC	L11	        13,63	USD	     1	         70	          954,10	          0	            0,00
	8300	8330	0001	2216412	NB	12.07.2024	9999       HILTI	4537038032	     19	PC	     19	PC	L11	        13,63	USD	     1	         19	          258,97	          0	            0,00
	3000	3000	0001	2123401	NB	12.07.2024	9999       HILTI	4537038960	    600	PC	    600	PC	MX1	       908,52	MXN	     1	        600	      545.112,00	          0	            0,00
	3000	3000	0001	2123404	NB	12.07.2024	9999       HILTI	4537038962	    480	PC	    480	PC	MX1	       757,34	MXN	     1	        480	      363.523,20	          0	            0,00
	3000	3000	0001	2123404	NB	12.07.2024	9999       HILTI	4537038963	    480	PC	    480	PC	MX1	       757,34	MXN	     1	        480	      363.523,20	          0	            0,00
	3000	3000	0001	2123404	NB	12.07.2024	9999       HILTI	4537038965	    480	PC	    480	PC	MX1	       757,34	MXN	     1	        480	      363.523,20	          0	            0,00
	3000	3000	0001	2123404	NB	12.07.2024	9999       HILTI	4537038968	    480	PC	    480	PC	MX1	       757,34	MXN	     1	        480	      363.523,20	          0	            0,00
	3000	3000	0001	2123404	NB	12.07.2024	9999       HILTI	4537038974	    480	PC	    480	PC	MX1	       757,34	MXN	     1	        480	      363.523,20	          0	            0,00
	3000	3000	0001	2123401	NB	12.07.2024	9999       HILTI	4537038977	    600	PC	    600	PC	MX1	       908,52	MXN	     1	        600	      545.112,00	          0	            0,00
	3000	3000	0001	2123401	NB	12.07.2024	9999       HILTI	4537038984	    600	PC	    600	PC	MX1	       908,52	MXN	     1	        600	      545.112,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	     5.001,00	USD	     1	          1	        5.001,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	     1.711,00	USD	     1	          1	        1.711,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	       718,00	USD	     1	          1	          718,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	       226,00	USD	     1	          1	          226,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	     2.409,00	USD	     1	          1	        2.409,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	     5.001,00	USD	     1	          1	        5.001,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	     1.711,00	USD	     1	          1	        1.711,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	       718,00	USD	     1	          1	          718,00	          0	            0,00
	8750	8750	0001		NB	12.07.2024	1173856    Exing SRL	4537041641	      1	PC			001	       226,00	USD	     1	          1	          226,00	          0	            0,00
	3000	3000	0001	2203529	NB	11.07.2024	9999       HILTI	4537029947	     78	M	     78	M	MX1	       245,10	MXN	     1	         78	       19.117,80	          0	            0,00
	3000	3000	0001	2205219	NB	11.07.2024	9999       HILTI	4537029947	    572	PC	    572	PC	MX1	        34,40	MXN	    10	        572	        1.967,68	          0	            0,00
	3000	3000	0001	2205464	NB	11.07.2024	9999       HILTI	4537029947	     96	M	     96	M	MX1	       419,43	MXN	     1	         96	       40.265,28	          0	            0,00
	3000	3000	0001	2230491	NB	11.07.2024	9999       HILTI	4537029947	    128	PC	    128	PC	MX1	        49,44	MXN	    10	        128	          632,83	          0	            0,00
	3000	3000	0001	2237041	NB	11.07.2024	9999       HILTI	4537029947	      7	PC	      7	PC	MX1	       919,08	MXN	     1	          7	        6.433,56	          0	            0,00
	3000	3000	0001	2264535	NB	11.07.2024	9999       HILTI	4537029947	      1	PC	      1	PC	MX1	     1.223,59	MXN	     1	          1	        1.223,59	          0	            0,00
	3000	3000	0001	2285349	NB	11.07.2024	9999       HILTI	4537029947	    128	PC	    128	PC	MX1	     1.097,06	MXN	   100	        128	        1.404,24	          0	            0,00
	3000	3000	0001	2290156	NB	11.07.2024	9999       HILTI	4537029947	     86	PC	     86	PC	MX1	       794,40	MXN	    10	         86	        6.831,84	          0	            0,00
	3000	3000	0001	2294391	NB	11.07.2024	9999       HILTI	4537029947	     24	PC	     24	PC	MX1	       577,20	MXN	    10	         24	        1.385,28	          0	            0,00
	3000	3000	0001	2313765	NB	11.07.2024	9999       HILTI	4537029947	     18	PC	     18	PC	MX1	       756,66	MXN	     1	         18	       13.619,88	          0	            0,00
	3000	3000	0001	2313751	NB	11.07.2024	9999       HILTI	4537030288	     77	PC	     77	PC	MX1	     2.061,04	MXN	   100	         77	        1.587,00	          0	            0,00
	3000	3000	0001	2341924	NB	11.07.2024	9999       HILTI	4537033513	      1	PC	      1	PC	MX1	    39.053,14	MXN	     1	          1	       39.053,14	          0	            0,00
	8300	8330	0001	434438	NB	10.07.2024	9999       HILTI	4537020688	     50	PC	     50	PC	L02	        51,42	USD	   100	         50	           25,71	          0	            0,00
	8300	8330	0001	385462	NB	10.07.2024	9999       HILTI	4537020689	    120	PC	    120	PC	L01	       174,65	USD	   100	        120	          209,58	          0	            0,00
	8300	8330	0001	2158774	NB	10.07.2024	9999       HILTI	4537020690	     75	PC	     75	PC	L02	     3.022,23	USD	 1.000	         75	          226,67	          0	            0,00
	8300	8330	0001	385469	NB	10.07.2024	9999       HILTI	4537020691	     10	PC	     10	PC	L01	     2.002,11	USD	   100	         10	          200,21	          0	            0,00
	8300	8330	0001	340645	NB	10.07.2024	9999       HILTI	4537020693	      1	PC	      1	PC	L03	       123,53	USD	     1	          1	          123,53	          0	            0,00
	8300	8330	0001	2213356	NB	10.07.2024	9999       HILTI	4537020694	    416	PC	    416	PC	L03	        81,45	USD	    10	        416	        3.388,32	          0	            0,00
	8300	8330	0001	2213357	NB	10.07.2024	9999       HILTI	4537020695	    453	PC	    453	PC	L03	       180,76	USD	    10	        453	        8.188,43	          0	            0,00
	8300	8330	0001	385464	NB	10.07.2024	9999       HILTI	4537020696	    160	PC	    160	PC	L01	       329,32	USD	   100	        160	          526,91	          0	            0,00
	8300	8330	0001	2158774	NB	10.07.2024	9999       HILTI	4537020697	    700	PC	    700	PC	L02	     3.022,23	USD	 1.000	        700	        2.115,56	          0	            0,00
	8300	8330	0001	2221951	NB	10.07.2024	9999       HILTI	4537020698	     50	PC	     50	PC	L02	       240,22	USD	   100	         50	          120,11	          0	            0,00
	8300	8330	0001	385473	NB	10.07.2024	9999       HILTI	4537020699	     20	PC	     20	PC	L01	     2.403,83	USD	   100	         20	          480,77	          0	            0,00
	8300	8330	0001	2221951	NB	10.07.2024	9999       HILTI	4537020700	    350	PC	    350	PC	L02	       240,22	USD	   100	        350	          840,77	          0	            0,00
	8300	8330	0001	2045002	NB	10.07.2024	9999       HILTI	4537020701	     30	PC	     30	PC	L01	        49,34	USD	   100	         30	           14,80	          0	            0,00
	8300	8330	0001	2116103	NB	10.07.2024	9999       HILTI	4537020702	    336	PC	    336	PC	L03	         6,26	USD	     1	        336	        2.103,36	          0	            0,00
	8300	8330	0001	2116103	NB	10.07.2024	9999       HILTI	4537020703	    336	PC	    336	PC	L03	         6,26	USD	     1	        336	        2.103,36	          0	            0,00
	8300	8330	0001	2116103	NB	10.07.2024	9999       HILTI	4537020704	    336	PC	    336	PC	L03	         6,26	USD	     1	        336	        2.103,36	          0	            0,00
	8300	8330	0001	2116103	NB	10.07.2024	9999       HILTI	4537020705	    336	PC	    336	PC	L03	         6,26	USD	     1	        336	        2.103,36	          0	            0,00
	8300	8330	0001	2272103	NB	10.07.2024	9999       HILTI	4537020706	      2	PC	      2	PC	L14	    12.969,38	USD	   100	          2	          259,39	          0	            0,00
	8300	8330	0001	2227740	NB	10.07.2024	9999       HILTI	4537020707	      2	PC	      2	PC	L07	       585,37	USD	     1	          2	        1.170,74	          0	            0,00
	8300	8330	0001	2322753	NB	10.07.2024	9999       HILTI	4537020708	      4	PC	      4	PC	L07	       391,65	USD	     1	          4	        1.566,60	          0	            0,00
	8300	8330	0001	2322753	NB	10.07.2024	9999       HILTI	4537020709	      3	PC	      3	PC	L07	       391,65	USD	     1	          3	        1.174,95	          0	            0,00
	8300	8330	0001	2251347	NB	10.07.2024	9999       HILTI	4537020710	     16	PC	     16	PC	L15	        86,96	USD	     1	         16	        1.391,36	          0	            0,00
	8300	8330	0001	2251347	NB	10.07.2024	9999       HILTI	4537020711	     16	PC	     16	PC	L15	        86,96	USD	     1	         16	        1.391,36	          0	            0,00
	8300	8330	0001	2272069	NB	10.07.2024	9999       HILTI	4537020712	    400	PC	    400	PC	L14	     1.204,68	USD	   100	        400	        4.818,72	          0	            0,00
	8300	8330	0001	2272069	NB	10.07.2024	9999       HILTI	4537020713	     20	PC	     20	PC	L14	     1.204,68	USD	   100	         20	          240,94	          0	            0,00
	8300	8330	0001	2291205	NB	10.07.2024	9999       HILTI	4537020714	      7	PC	      7	PC	L15	       283,80	USD	     1	          7	        1.986,60	          0	            0,00
	8300	8330	0001	2363097	NB	10.07.2024	9999       HILTI	4537020715	      7	PC	      7	PC	L10	       359,97	USD	     1	          7	        2.519,79	          0	            0,00
	8300	8330	0001	2149989	NB	10.07.2024	9999       HILTI	4537020716	180.000	PC	180.000	PC	L04	        37,86	USD	 1.000	    180.000	        6.814,80	          0	            0,00
	8300	8330	0001	2149989	NB	10.07.2024	9999       HILTI	4537020717	180.000	PC	180.000	PC	L04	        37,86	USD	 1.000	    180.000	        6.814,80	          0	            0,00
	8300	8330	0001	2251626	NB	10.07.2024	9999       HILTI	4537020718	      1	PC	      1	PC	L15	       330,24	USD	     1	          1	          330,24	          0	            0,00
	8300	8330	0001	2246799	NB	10.07.2024	9999       HILTI	4537020719	     11	PC	     11	PC	L15	       308,40	USD	     1	         11	        3.392,40	          0	            0,00
	8300	8330	0001	2272064	NB	10.07.2024	9999       HILTI	4537020720	    110	PC	    110	PC	L14	       448,51	USD	   100	        110	          493,36	          0	            0,00
	8300	8330	0001	2123993	NB	10.07.2024	9999       HILTI	4537020721	192.000	PC	192.000	PC	L04	        38,10	USD	 1.000	    192.000	        7.315,20	          0	            0,00
	8300	8330	0001	2149989	NB	10.07.2024	9999       HILTI	4537020722	 72.000	PC	 72.000	PC	L04	        37,86	USD	 1.000	     72.000	        2.725,92	          0	            0,00
	8300	8330	0001	2127987	NB	10.07.2024	9999       HILTI	4537020723	  8.000	PC	  8.000	PC	L02	         9,47	USD	   100	      8.000	          757,60	          0	            0,00
	8300	8330	0001	2127987	NB	10.07.2024	9999       HILTI	4537020724	  8.000	PC	  8.000	PC	L02	         9,47	USD	   100	      8.000	          757,60	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020725	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020727	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020728	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020729	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020730	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2207024	NB	10.07.2024	9999       HILTI	4537020731	115.200	PC	115.200	PC	L04	        19,02	USD	 1.000	    115.200	        2.191,10	          0	            0,00
	8300	8330	0001	2360540	NB	10.07.2024	9999       HILTI	4537020732	      5	PC	      5	PC	L15	       404,42	USD	     1	          5	        2.022,10	          0	            0,00
	8300	8330	0001	2365081	NB	10.07.2024	9999       HILTI	4537020733	      8	PC	      8	PC	L15	       325,22	USD	     1	          8	        2.601,76	          0	            0,00
	8300	8330	0001	2251351	NB	10.07.2024	9999       HILTI	4537020734	     84	PC	     84	PC	L15	       108,15	USD	     1	         84	        9.084,60	          0	            0,00
	8300	8330	0001	2190184	NB	10.07.2024	9999       HILTI	4537020735	      4	PC	      4	PC	L07	        87,44	USD	     1	          4	          349,76	          0	            0,00
	8300	8330	0001	2360726	NB	10.07.2024	9999       HILTI	4537020736	      1	PC	      1	PC	L13	       407,52	USD	     1	          1	          407,52	          0	            0,00
	8300	8330	0001	2332169	NB	10.07.2024	9999       HILTI	4537020737	      1	PC	      1	PC	L13	       427,78	USD	     1	          1	          427,78	          0	            0,00
	8300	8330	0001	2360726	NB	10.07.2024	9999       HILTI	4537020738	      5	PC	      5	PC	L13	       407,52	USD	     1	          5	        2.037,60	          0	            0,00
	8300	8330	0001	2253853	NB	10.07.2024	9999       HILTI	4537020739	      4	PC	      4	PC	L15	       212,14	USD	     1	          4	          848,56	          0	            0,00
	8300	8330	0001	2253853	NB	10.07.2024	9999       HILTI	4537020740	      4	PC	      4	PC	L15	       212,14	USD	     1	          4	          848,56	          0	            0,00
	8300	8330	0001	2253853	NB	10.07.2024	9999       HILTI	4537020741	      4	PC	      4	PC	L15	       212,14	USD	     1	          4	          848,56	          0	            0,00
	8300	8330	0001	2351661	NB	10.07.2024	9999       HILTI	4537020742	      2	PC	      2	PC	L12	       395,10	USD	     1	          2	          790,20	          0	            0,00
	8300	8330	0001	2305015	NB	10.07.2024	9999       HILTI	4537020743	      2	PC	      2	PC	L05	       207,82	USD	    10	          2	           41,56	          0	            0,00
	8300	8330	0001	2163394	NB	10.07.2024	9999       HILTI	4537020744	      1	PC	      1	PC	L09	       438,32	USD	     1	          1	          438,32	          0	            0,00
	8300	8330	0001	2182583	NB	10.07.2024	9999       HILTI	4537020745	      1	PC	      1	PC	L05	       617,36	USD	    10	          1	           61,74	          0	            0,00
	8300	8330	0001	2305015	NB	10.07.2024	9999       HILTI	4537020746	      4	PC	      4	PC	L05	       207,82	USD	    10	          4	           83,13	          0	            0,00
	8300	8330	0001	2159812	NB	10.07.2024	9999       HILTI	4537020747	      1	PC	      1	PC	L05	        43,03	USD	     1	          1	           43,03	          0	            0,00
	8300	8330	0001	2220067	NB	10.07.2024	9999       HILTI	4537020748	      4	PC	      4	PC	L05	       651,94	USD	     1	          4	        2.607,76	          0	            0,00
	8300	8330	0001	2220067	NB	10.07.2024	9999       HILTI	4537020749	      4	PC	      4	PC	L05	       651,94	USD	     1	          4	        2.607,76	          0	            0,00
	8300	8330	0001	2251359	NB	10.07.2024	9999       HILTI	4537020750	     16	PC	     16	PC	L15	       180,51	USD	     1	         16	        2.888,16	          0	            0,00
	8300	8330	0001	2251359	NB	10.07.2024	9999       HILTI	4537020751	     16	PC	     16	PC	L15	       180,51	USD	     1	         16	        2.888,16	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020757	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020758	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020759	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020760	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020761	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020762	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020764	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020765	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020766	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020767	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020768	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020769	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020770	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020771	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020772	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	293230	NB	10.07.2024	9999       HILTI	4537020945	      2	PC	      2	PC	L09	       123,18	USD	     1	          2	          246,36	          0	            0,00
	8300	8330	0001	2036444	NB	10.07.2024	9999       HILTI	4537020946	      3	PC	      3	PC	L10	       142,34	USD	     1	          3	          427,02	          0	            0,00
	8300	8330	0001	2215458	NB	10.07.2024	9999       HILTI	4537020949	     18	PC	     18	PC	L15	       295,21	USD	     1	         18	        5.313,78	          0	            0,00
	8300	8330	0001	2148548	NB	10.07.2024	9999       HILTI	4537020950	      4	PC	      4	PC	L05	     1.000,91	USD	     1	          4	        4.003,64	          0	            0,00
	8300	8330	0001	2256703	NB	10.07.2024	9999       HILTI	4537020951	      4	PC	      4	PC	L15	       230,39	USD	     1	          4	          921,56	          0	            0,00
	8300	8330	0001	2253081	NB	10.07.2024	9999       HILTI	4537020952	      1	PC	      1	PC	L15	       422,25	USD	     1	          1	          422,25	          0	            0,00
	8300	8330	0001	2122713	NB	10.07.2024	9999       HILTI	4537020953	      2	PC	      2	PC	L08	       273,90	USD	     1	          2	          547,80	          0	            0,00
	8300	8330	0001	2268002	NB	10.07.2024	9999       HILTI	4537020954	      1	PC	      1	PC	L15	       114,81	USD	     1	          1	          114,81	          0	            0,00
	8300	8330	0001	2256702	NB	10.07.2024	9999       HILTI	4537020955	      3	PC	      3	PC	L15	       209,92	USD	     1	          3	          629,76	          0	            0,00
	8300	8330	0001	2203157	NB	10.07.2024	9999       HILTI	4537020957	      6	PC	      6	PC	L05	       322,58	USD	     1	          6	        1.935,48	          0	            0,00
	8300	8330	0001	2253086	NB	10.07.2024	9999       HILTI	4537020959	     13	PC	     13	PC	L15	       307,94	USD	     1	         13	        4.003,22	          0	            0,00
	8300	8330	0001	2253086	NB	10.07.2024	9999       HILTI	4537020960	     32	PC	     32	PC	L15	       307,94	USD	     1	         32	        9.854,08	          0	            0,00
	8300	8330	0001	2253086	NB	10.07.2024	9999       HILTI	4537020961	     32	PC	     32	PC	L15	       307,94	USD	     1	         32	        9.854,08	          0	            0,00
	8300	8330	0001	2253086	NB	10.07.2024	9999       HILTI	4537020962	     19	PC	     19	PC	L15	       307,94	USD	     1	         19	        5.850,86	          0	            0,00
	8300	8330	0001	2253086	NB	10.07.2024	9999       HILTI	4537020963	      9	PC	      9	PC	L15	       307,94	USD	     1	          9	        2.771,46	          0	            0,00
	8300	8330	0001	2298509	NB	10.07.2024	9999       HILTI	4537020964	      1	PC	      1	PC	L15	        39,42	USD	     1	          1	           39,42	          0	            0,00
	8300	8330	0001	2288405	NB	10.07.2024	9999       HILTI	4537020965	     40	PC	     40	PC	L14	        28,30	USD	   100	         40	           11,32	          0	            0,00
	8300	8330	0001	2288420	NB	10.07.2024	9999       HILTI	4537020967	     12	PC	     12	PC	L06	       234,12	USD	   100	         12	           28,09	          0	            0,00
	8300	8330	0001	2325739	NB	10.07.2024	9999       HILTI	4537020969	      8	PC	      8	PC	L15	       272,50	USD	     1	          8	        2.180,00	          0	            0,00
	8300	8330	0001	2352793	NB	10.07.2024	9999       HILTI	4537020971	      8	PC	      8	PC	L15	       328,41	USD	     1	          8	        2.627,28	          0	            0,00
	8300	8330	0001	2203158	NB	10.07.2024	9999       HILTI	4537020974	      1	PC	      1	PC	L05	       260,55	USD	     1	          1	          260,55	          0	            0,00
	8300	8330	0001	2272096	NB	10.07.2024	9999       HILTI	4537020976	     36	PC	     36	PC	L14	       814,72	USD	   100	         36	          293,30	          0	            0,00
	8300	8330	0001	2016889	NB	10.07.2024	9999       HILTI	4537020978	     50	PC	     50	PC	L08	       138,23	USD	     1	         50	        6.911,50	          0	            0,00
	8300	8330	0001	2122713	NB	10.07.2024	9999       HILTI	4537020981	     32	PC	     32	PC	L08	       273,90	USD	     1	         32	        8.764,80	          0	            0,00
	8300	8330	0001	2363676	NB	10.07.2024	9999       HILTI	4537020983	      1	PC	      1	PC	L15	       187,64	USD	     1	          1	          187,64	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020985	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020988	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	8300	8330	0001	2268367	NB	10.07.2024	9999       HILTI	4537020990	    198	M	    198	M	L14	     4.508,13	USD	   100	        198	        8.926,10	          0	            0,00
	3000	3000	0001	2197973	NB	10.07.2024	9999       HILTI	4537023247	     20	PC	     20	PC	MX1	    14.748,77	MXN	   100	         20	        2.949,75	          0	            0,00
	3000	3000	0001	2197973	NB	10.07.2024	9999       HILTI	4537023248	     20	PC	     20	PC	MX1	    14.748,77	MXN	   100	         20	        2.949,75	          0	            0,00
	3000	3000	0001	2198013	NB	10.07.2024	9999       HILTI	4537023261	     76	PC	     76	PC	MX1	    64.091,16	MXN	   100	          8	        5.127,29	          0	            0,00
	3000	3000			NB	09.07.2024	1165373    LENOVO MEXICO S DE RL DE CV	4537018888	      1	PC			001	     1.300,75	USD	     1	          1	        1.300,75	          0	            0,00
	3000	3000	0001	3582024	NB	09.07.2024	5101       HILTI INC.	4537018925	      2	PC	      2	PC	L09	        15,10	USD	     1	          2	           30,20	          2	           30,20
	8750	8750	0001		NB	08.07.2024	1167401    NOVADATA SA	4537009297	      1	PC			001	     1.410,00	USD	     1	          1	        1.410,00	          1	        1.410,00
	8750	8750	0001		NB	08.07.2024	1167401    NOVADATA SA	4537009297	      1	PC			001	     2.605,00	USD	     1	          1	        2.605,00	          1	        2.605,00
	8750	8750	0001		NB	08.07.2024	1167401    NOVADATA SA	4537009297	      1	PC			001	       715,00	USD	     1	          1	          715,00	          1	          715,00
	3000	3000	0001	2322754	NB	03.07.2024	9999       HILTI	4536983059	      4	PC	      4	PC	MX1	     2.875,60	MXN	     1	          4	       11.502,40	          0	            0,00
